Last Name,First Name,College,Rank,Draft Class,Position,Jersey,Height,Weight,2025 College Year,Awards,Star Rating,Hometown,Homestate,Race,Photo
Johnson,Max,North Carolina,877,2026,QB,14.0,77.0,225.0,,,,Watkinsville,GA,,
Butler,Jimari,LSU,878,2026,EDGE,12.0,77.0,265.0,,,,Mobile,AL,,
Corcoran,Turner,Nebraska,879,2026,IOL,69.0,78.0,310.0,,,,Lawrence,MA,,
Doost,Alexander,Arizona,880,2026,IOL,,,,,,,,,,
Trayanum,Chip,Toledo,881,2026,RB,,,,,,,,,,
Kamara,Bangally,Kansas,882,2026,LB,1.0,74.0,235.0,,,,Akron,OH,,
Wright,Jeremiah,Auburn,883,2026,IOL,77.0,77.0,348.0,,,,Selma,AL,,
Lindberg,Chad,North Carolina,884,2026,IOL,69.0,78.0,315.0,,,,League City,TX,,
Grimes,Reggie,Memphis,885,2026,EDGE,,76.0,282.0,,,,Antioch,CA,,
Dix Jr.,Stephen,Arkansas,886,2026,LB,14.0,73.0,240.0,,,,Orlando,FL,,
Scott,Miles,Illinois,887,2026,S,10.0,71.0,210.0,,,,Dolton,IL,,
Stewart,Terion,Virginia Tech,888,2026,RB,8.0,69.0,222.0,,,,Memphis,TN,,
Parks,Walker,Clemson,889,2026,IOL,64.0,77.0,310.0,,,,Lexington,KY,,
Williams,Roydell,Florida State,890,2026,RB,5.0,70.0,221.0,,,,Hueytown,,,
Harvey,DJ,USC,891,2026,CB,,,,,,,,,,
Maclin,Ja'Mori,Kentucky,892,2026,WR,,,,,,,,,,
Van Dyke,Tyler,SMU,893,2026,QB,16.0,76.0,230.0,,,,Glastonbury,CT,,
Wade,Dillon,Auburn,894,2026,IOL,52.0,76.0,315.0,,,,Houston,TX,,
White,Jordan,Vanderbilt,895,2026,IOL,53.0,74.0,300.0,,,,Largo,FL,,
Bailey,Matthew,Illinois,896,2026,S,7.0,74.0,215.0,,,,Moline,IL,,
Daniels,Jalon,Kansas,897,2026,QB,6.0,72.0,220.0,,,,Lawndale,CA,,
Thompson,Stefon,Florida State,898,2026,LB,7.0,73.0,240.0,,,,Long Island,NY,,
Lacy,Caullin,Louisville,899,2026,WR,5.0,70.0,190.0,,,,Mobile,AL,,
Carter,Jahmeer,Virginia,900,2026,DL,90.0,74.0,311.0,,,,Severn,MD,,
Prunty,Karon,Wake Forest,901,2026,CB,3.0,74.0,192.0,,,,Portsmouth,OH,,
Hight,Martel,Vanderbilt,902,2026,CB,4.0,72.0,180.0,,,,Rome,GA,,
Edmond,Gilber,South Carolina,903,2026,EDGE,55.0,76.0,255.0,,,,Fort Pierce,FL,,
Graham,D.J.,Kansas,904,2026,CB,7.0,72.0,200.0,,,,Fort Worth,TX,,
Ford,Courtland,UCLA,905,2026,OT,77.0,78.0,315.0,,,,Peoria,IL,,
Berger,Jalen,UCLA,906,2026,RB,,73.0,215.0,,,,Newark,NJ,,
Stukes,Treydan,Arizona,907,2026,CB,2.0,74.0,195.0,,,,Litchfield Park,AZ,,
Zdroik,Payton,Air Force,908,2026,DL,,,,,,,,,,
Lowery Jr.,Leon,Illinois,909,2026,LB,,,,,,,,,,
Bennett,Braydon,Virginia Tech,910,2026,RB,24.0,73.0,205.0,,,,Greenville,SC,,
Pavia,Diego,Vanderbilt,911,2026,QB,2.0,72.0,207.0,,,,Albuquerque,NM,,
Dawkins,Nick,Penn State,912,2026,IOL,,,,,,,,,,
Richardson,Dominic,Tulsa,913,2026,RB,21.0,72.0,210.0,,,,Oklahoma City,OK,,
Skipper,Tyree,Louisiana-Lafayette,914,2026,S,,,,,,,,,,
Faison,Rahsul,South Carolina,915,2026,RB,1.0,72.0,218.0,,,,Pottstown,PA,,
Whittington,Noah,Oregon,916,2026,RB,6.0,68.0,203.0,,,,Fort Valley,GA,,
Greene,Donavon,Virginia Tech,917,2026,WR,3.0,74.0,196.0,,,,Mount Airy,NC,,
Wollschlaeger,Alex,Kentucky,918,2026,OT,,,,,,,,,,
Sluka,Matthew,James Madison,919,2026,QB,9.0,74.0,211.0,,,,Locust Valley,NY,,
Coleman,Tavian,Colorado,920,2026,DL,94.0,73.0,300.0,,,,Humble,TX,,
Johnson,Ja'Varrius,UCF,921,2026,WR,9.0,70.0,180.0,,,,Trussville,AL,,
McNamara,Cade,East Tennessee State,922,2026,QB,11.0,73.0,205.0,,,,Reno,NV,,
Coleman,Ben,Arizona State,923,2026,IOL,62.0,75.0,320.0,,,,Murrieta,CA,,
Bedford,Matthew,Oregon,924,2026,OT,77.0,78.0,305.0,,,,Cordova,TN,,
Clary,Antonio,Virginia,925,2026,S,,72.0,204.0,,,,Jacksonville,FL,,
Toure,Mohamed,Miami (FL),926,2026,LB,,,,,,,,,,
Finn,Dequan,Miami (OH),927,2026,QB,1.0,74.0,206.0,,,,Detroit,MI,,
Calzada,Zach,Kentucky,928,2026,QB,5.0,76.0,230.0,,,,Buford,GA,,
Damuni,Levani,Utah,929,2026,LB,3.0,75.0,246.0,,,,Providence,RI,,
Lagway,DJ,Florida,1,2027,QB,,,,,,,,,,
Manning,Arch,Texas,2,2027,QB,16.0,76.0,219.0,,,,New Orleans,LA,,
Raiola,Dylan,Nebraska,3,2027,QB,15.0,75.0,230.0,,,,Buford,GA,,
Williams,Ryan,Alabama,4,2027,WR,2.0,72.0,178.0,,,,Saraland,,,
Knapp,Anthonie,Notre Dame,5,2027,OT,54.0,76.0,296.0,,,,Roswell,,,
Ross,Jordan,Tennessee,6,2027,DL,29.0,77.0,245.0,,,,Vestavia Hills,,,
Stewart,Dylan,South Carolina,7,2027,EDGE,6.0,77.0,245.0,,,,Washington,DC,,
Sayin,Julian,Ohio State,8,2027,QB,10.0,73.0,208.0,,,,Carlsbad,,,
Moore,Leonard,Notre Dame,9,2027,CB,15.0,74.0,195.0,,,,Round Rock,TX,,
Frederique Jr.,OJ,Miami (FL),10,2027,CB,,,,,,,,,,
Perich,Koi,Minnesota,11,2027,S,3.0,73.0,200.0,,,,Esko,,,
Jackson,Jayden,Oklahoma State,12,2027,DL,,,,,,,,,,
Scott,Justin,Miami (FL),13,2027,DL,,,,,,,,,,
Bolden,KJ,Georgia,14,2027,S,4.0,72.0,185.0,,,,Buford,GA,,
Moore,TJ,Clemson,15,2027,WR,,,,,,,,,,
Brown,Sammy,Clemson,16,2027,LB,47.0,74.0,235.0,,,,Commerce,,,
Simmons,Colin,Texas,17,2027,EDGE,1.0,75.0,240.0,,,,Dallas,TX,,
Watson,Maraad,Texas,18,2027,DL,98.0,75.0,313.0,,,,Irvington,NJ,,
Frazier,Nate,Georgia,19,2027,RB,3.0,70.0,210.0,,,,Compton,,,
Hampton,Ashton,Clemson,20,2027,CB,23.0,74.0,200.0,,,,Tallahassee,FL,,
Bowen,Eli,Oklahoma,21,2027,CB,23.0,69.0,183.0,,,,Corinth,MS,,
Rushing,Elijah,Oregon,22,2027,EDGE,,,,,,,,,,
Marsh,Nick,Michigan State,23,2027,WR,,,,,,,,,,
Robinson IV,Ellis,Georgia,24,2027,CB,,,,,,,,,,
Carter,Noah,Alabama,25,2027,EDGE,,,,,,,,,,
Brown,Isaac,Louisville,26,2027,RB,,,,,,,,,,
Carter,Boo,Tennessee,27,2027,CB,,,,,,,,,,
Smith,Jeremiah,Ohio State,28,2027,WR,,,,,,,,,,
Seaton,Jordan,Colorado,29,2027,OT,,,,,,,,,,
Thompson,Josiah,South Carolina,30,2027,OT,,,,,,,,,,
Coleman,Cam,Auburn,31,2027,WR,,,,,,,,,,
Wesco,Bryant,Clemson,32,2027,WR,,,,,,,,,,
Banfield,Aidan,North Carolina,33,2027,IOL,,,,,,,,,,
McCray,LJ,Florida,34,2027,EDGE,,,,,,,,,,
Degraaf,Decker,Washington,35,2027,TE,,,,,,,,,,
Mbakwe,Jaylen,Alabama,36,2027,WR,,,,,,,,,,
Kromenhoek,Luke,Florida State,37,2027,QB,,,,,,,,,,
Crawford,Jay,Auburn,38,2027,CB,,,,,,,,,,
Brewu,Francis,Pittsburgh,39,2027,DL,,,,,,,,,,
Baker,Brandon,Texas,40,2027,OT,,,,,,,,,,
Scott Jr.,Aaron,Ohio State,41,2027,CB,,,,,,,,,,
Zandamela,Jason,Florida,42,2027,IOL,,,,,,,,,,
Stone,David,Oklahoma,43,2027,DL,,,,,,,,,,
Cole,Chris,Georgia,44,2027,LB,,,,,,,,,,
Mincey,Zavier,Alabama,45,2027,S,,,,,,,,,,
Nwaneri,Williams,Nebraska,46,2027,DL,,,,,,,,,,
Spears,Dashawn,LSU,47,2027,S,,,,,,,,,,
Heywood,Kevin,Wisconsin,48,2027,OT,,,,,,,,,,
Reynolds,Luke,Penn State,49,2027,TE,,,,,,,,,,
Black,Kobe,Texas,50,2027,CB,,,,,,,,,,
Wingo,Ryan,Texas,51,2027,WR,,,,,,,,,,
Phillips Jr.,Dwight,Georgia,53,2027,RB,,,,,,,,,,
Williams,Amaree,Florida State,54,2027,TE,,,,,,,,,,
Noland,Air,South Carolina,55,2027,QB,,,,,,,,,,
Williams,Amaris,Auburn,56,2027,EDGE,,,,,,,,,,
Blount,Armondo,Miami (FL),57,2027,DL,,,,,,,,,,
Sprague,Andrew,Michigan,58,2027,OT,,,,,,,,,,
White Jr.,Antonio,Rutgers,59,2027,S,,,,,,,,,,
Warren,Bennett,Tennessee,60,2027,OT,,,,,,,,,,
Bethel-Roman,Ashton,Texas A&M,61,2027,WR,,,,,,,,,,
Pickett Jr.,Booker,Miami (FL),62,2027,EDGE,,,,,,,,,,
Ivy,Blake,Texas A&M,63,2027,OT,,,,,,,,,,
Johnson,Brauntae,Notre Dame,64,2027,S,,,,,,,,,,
Prieskorn,Brady,Michigan,65,2027,TE,,,,,,,,,,
Cain,Bryce,Auburn,66,2027,WR,,,,,,,,,,
West,Bryce,Ohio State,67,2027,CB,,,,,,,,,,
Staley,Braylon,Tennessee,68,2027,WR,,,,,,,,,,
Odom,Caleb,Alabama,69,2027,TE,,,,,,,,,,
Carr,CJ,Notre Dame,70,2027,QB,,,,,,,,,,
Bates,Cai,Florida State,71,2027,CB,,,,,,,,,,
Nelson,Carter,Nebraska,72,2027,TE,,,,,,,,,,
Poe,Casey,Alabama,73,2027,IOL,,,,,,,,,,
Jones,Carlon,USC,74,2027,DL,,,,,,,,,,
Lester III,Charles,Florida State,75,2027,CB,,,,,,,,,,
Echols,Coen,LSU,76,2027,IOL,,,,,,,,,,
Cousins,Cooper,Penn State,77,2027,IOL,,,,,,,,,,
Bentancur,Christian,Clemson,78,2027,TE,,,,,,,,,,
Warner,DJ,Kansas,79,2027,EDGE,,,,,,,,,,
Crutchfield,Courtney,Missouri,80,2027,WR,,,,,,,,,,
Mitchell,Davon,Oklahoma,81,2027,TE,,,,,,,,,,
Calhoun,Daniel,Georgia,82,2027,OT,,,,,,,,,,
Evans,Dealyn,Texas A&M,83,2027,DL,,,,,,,,,,
James,Daniel,Cincinnati,84,2027,CB,,,,,,,,,,
Mayo,Darien,Clemson,85,2027,DL,,,,,,,,,,
Jones,Dilin,Wisconsin,86,2027,RB,,,,,,,,,,
Johnson,Dillan,Wisconsin,87,2027,DL,,,,,,,,,,
Baxter,Devon,Michigan,88,2027,EDGE,,,,,,,,,,
Carter,Dontae,Vanderbilt,89,2027,S,,,,,,,,,,
Houston,Eddrick,Ohio State,90,2027,DL,,,,,,,,,,
McKinley,Dominick,LSU,91,2027,DL,,,,,,,,,,
Brown,Elijah,Stanford,92,2027,QB,,,,,,,,,,
Newby,Elijah,USC,93,2027,LB,,,,,,,,,,
Willor Jr.,Ernest,Wisconsin,94,2027,DL,,,,,,,,,,
Mandell,Emerson,Wisconsin,95,2027,IOL,,,,,,,,,,
Brooks,Eugene,Oklahoma,96,2027,IOL,,,,,,,,,,
Johnson,Fred,South Carolina,97,2027,LB,,,,,,,,,,
Westphal,Fletcher,Florida,98,2027,OT,,,,,,,,,,
Williams,Gabe,Virginia Tech,99,2027,LB,,,,,,,,,,
Stover,Garrett,Ohio State,100,2027,LB,,,,,,,,,,
Sexton,Garrett,Penn State,101,2027,OT,,,,,,,,,,
Bair,Gatlin,Oregon,102,2027,WR,,,,,,,,,,
Hejny,Hauss,TCU,103,2027,QB,,,,,,,,,,
Hawkins,Gus,Kansas State,104,2027,OT,,,,,,,,,,
Carreon,Ivan,Oklahoma,105,2027,WR,,,,,,,,,,
Smith,Jacob,Kentucky,106,2027,EDGE,,,,,,,,,,
Davis,Jadyn,Michigan,107,2027,QB,,,,,,,,,,
Merklinger,Jake,Tennessee,108,2027,QB,,,,,,,,,,
Nesta,James,Oklahoma,109,2027,LB,,,,,,,,,,
Peoples,James,Ohio State,110,2027,RB,,,,,,,,,,
Brown,Jaylen,Missouri,111,2027,DL,,,,,,,,,,
Ross,Jayshawn,Alabama,112,2027,EDGE,,,,,,,,,,
Beaman,Jeremiah,Alabama,113,2027,DL,,,,,,,,,,
Johnson,Jericho,Oregon,114,2027,DL,,,,,,,,,,
Smith II,Jerod,Kentucky,115,2027,EDGE,,,,,,,,,,
Melvin,Jeremiah,Wake Forest,116,2027,WR,,,,,,,,,,
Mitchell,Jon,Penn State,117,2027,CB,,,,,,,,,,
Marshall,Jordan,Michigan,118,2027,RB,,,,,,,,,,
Lyle,Jordan,Miami (FL),119,2027,RB,,,,,,,,,,
Trader,Joshisa,Miami (FL),120,2027,WR,,,,,,,,,,
Thomas,Jordan,Georgia,121,2027,DL,,,,,,,,,,
Beasley,Kaleb,Tennessee,122,2027,CB,,,,,,,,,,
Franklin,Kam,Mississippi,123,2027,DL,,,,,,,,,,
Fountain,Kameryn,USC,124,2027,DL,,,,,,,,,,
Young,Kedren,Notre Dame,125,2027,RB,,,,,,,,,,
Mothudi,Kamar,Oregon,126,2027,LB,,,,,,,,,,
Beasley,Koy,Purdue,127,2027,S,,,,,,,,,,
Lopa,Kingston,Oregon,128,2027,S,,,,,,,,,,
Altuner,Kyle,West Virginia,129,2027,IOL,,,,,,,,,,
Thomas,Loghan,Notre Dame,130,2027,EDGE,,,,,,,,,,
Viliamu-Asa,Kyngstonn,Notre Dame,131,2027,LB,,,,,,,,,,
Ziglar,Malcolm,North Carolina,132,2027,S,,,,,,,,,,
Itete,Manasse,Florida State,133,2027,IOL,,,,,,,,,,
Harpring,Luke,Georgia Tech,134,2027,TE,,,,,,,,,,
Easley,Marques,Georgia,135,2027,OT,,,,,,,,,,
LeBlanc,Max,Ohio State,136,2027,TE,,,,,,,,,,
Danzy,Micahi,Florida State,137,2027,RB,,,,,,,,,,
Matthews,Mike,Tennessee,138,2027,WR,,,,,,,,,,
Uini,Michael,Georgia,139,2027,OT,,,,,,,,,,
Johnson,Nasir,Georgia,140,2027,DL,,,,,,,,,,
Graham,Myles,Florida,141,2027,LB,,,,,,,,,,
Carr,Ny,Miami (FL),142,2027,WR,,,,,,,,,,
Tuggle,Nitro,Georgia,143,2027,WR,,,,,,,,,,
Daniels,Nyier,Georgia,144,2027,OT,,,,,,,,,,
Thompson,Perry,Auburn,145,2027,WR,,,,,,,,,,
Pierce,Payton,Ohio State,146,2027,LB,,,,,,,,,,
Powers III,Reggie,Oklahoma,147,2027,S,,,,,,,,,,
Sunram,Riley,Minnesota,148,2027,DL,,,,,,,,,,
Jones,Ricardo,Clemson,149,2027,S,,,,,,,,,,
Pellum,Ryan,Oregon,150,2027,WR,,,,,,,,,,
Bridges,Selman,Arkansas,151,2027,CB,,,,,,,,,,
Hawkins,Tank,Florida,152,2027,WR,,,,,,,,,,
Grant,Tarrion,Purdue,153,2027,CB,,,,,,,,,,
Williams,Solomon,Texas A&M,154,2027,EDGE,,,,,,,,,,
Mack,Wardell,Texas,155,2027,CB,,,,,,,,,,
Singleton,Tylen,LSU,156,2027,LB,,,,,,,,,,
Davis,Weston,LSU,157,2027,OT,,,,,,,,,,
Filsaime,Xavier,Texas,158,2027,S,,,,,,,,,,
Jordan,Xavier,USC,159,2027,WR,,,,,,,,,,
Echoles,William,Mississippi,160,2027,DL,,,,,,,,,,
Patterson,Zaquan,Miami (FL),161,2027,S,,,,,,,,,,
Brown,Zabien,Alabama,162,2027,CB,,,,,,,,,,
Umeozulu,Zina,Texas,163,2027,EDGE,,,,,,,,,,
Kearney,Zion,Oklahoma,164,2027,WR,,,,,,,,,,
Flowers,Aaron,Oregon,165,2027,S,,,,,,,,,,
Jones,Artavius,Miami (FL),166,2027,DL,,,,,,,,,,
Frazier,Blake,Michigan,167,2027,OT,,,,,,,,,,
Jefferson,Amari,Alabama,168,2027,WR,,,,,,,,,,
Robinson,Chance,Miami (FL),169,2027,WR,,,,,,,,,,
Platt,Brayden,Oregon,170,2027,LB,,,,,,,,,,
Shaw,Bradley,Arkansas,171,2027,LB,,,,,,,,,,
Fields,Dakoda,Oregon,172,2027,CB,,,,,,,,,,
Hill,Daniel,Alabama,173,2027,RB,,,,,,,,,,
Kirks,Dominic,Ohio State,174,2027,DL,,,,,,,,,,
Gipson,Corian,Clemson,175,2027,CB,,,,,,,,,,
Groves,Elijah,NC State,176,2027,LB,,,,,,,,,,
Satuala,Faletau,BYU,177,2027,LB,,,,,,,,,,
Hoffman,Gavin,Iowa,178,2027,TE,,,,,,,,,,
Grunkemeyer,Ethan,Penn State,179,2027,QB,,,,,,,,,,
Garcia,Isaiah,Utah,180,2027,OT,,,,,,,,,,
Williams,Izaiah,Texas A&M,181,2027,WR,,,,,,,,,,
Moore,Ian,Ohio State,182,2027,IOL,,,,,,,,,,
Watkins,Jelani,LSU,183,2027,WR,,,,,,,,,,
Tremble,Jamie,Syracuse,184,2027,TE,,,,,,,,,,
McClellan,Jeremiah,Oregon,185,2027,WR,,,,,,,,,,
Edmond,Jo'Ziah,Michigan,186,2027,CB,,,,,,,,,,
Paylor,Jonathan,NC State,187,2027,WR,,,,,,,,,,
Daniels,KD,Florida,188,2027,RB,,,,,,,,,,
Williams,Justin,Georgia,189,2027,LB,,,,,,,,,,
Riley,Kevin,Alabama,190,2027,RB,,,,,,,,,,
Pringle,Kam,South Carolina,191,2027,OT,,,,,,,,,,
Edokpayi,Lugard,Michigan,192,2027,EDGE,,,,,,,,,,
Williams,Marcelles,USC,193,2027,CB,,,,,,,,,,
Billiot,Kylan,LSU,194,2027,WR,,,,,,,,,,
Lightfoot,Marquise,Miami (FL),195,2027,EDGE,,,,,,,,,,
Turner Jr.,Michael,LSU,196,2027,CB,,,,,,,,,,
Smith,Michael,South Carolina,197,2027,TE,,,,,,,,,,
Evans,Ondre,Georgia,198,2027,CB,,,,,,,,,,
Roy,Nathan,Minnesota,199,2027,IOL,,,,,,,,,,
Lewis,Peyton,Tennessee,200,2027,RB,,,,,,,,,,
McRoy,Shaq,Oregon,201,2027,OT,,,,,,,,,,
Green,Trey'Dez,LSU,202,2027,TE,,,,,,,,,,
Nolan,Will,Iowa,203,2027,OT,,,,,,,,,,
Hammond,Will,Texas Tech,204,2027,QB,,,,,,,,,,
Gibson,Jerrick,Texas,205,2027,RB,,,,,,,,,,
Young,Rustin,Michigan State,206,2027,OT,,,,,,,,,,
Toure,Vaboue,Penn State,207,2027,S,,,,,,,,,,
Hampton,Aeryn,Alabama,208,2027,WR,,,,,,,,,,
McBryde,Dashawn,LSU,209,2027,S,,,,,,,,,,
Rudolph,Elias,Miami (FL),210,2027,EDGE,,,,,,,,,,
McClain,Jaylen,Ohio State,211,2027,S,,,,,,,,,,
Pride,Jordan,Texas A&M,212,2027,S,,,,,,,,,,
Saina,Makai,USC,213,2027,IOL,,,,,,,,,,
Morgan,Peyton,Texas Tech,214,2027,S,,,,,,,,,,
Wilson,Santana,Arizona,215,2027,CB,,,,,,,,,,
Davis,Kam,Florida State,216,2027,RB,,,,,,,,,,
Jones,Kris,Georgia,217,2027,LB,,,,,,,,,,
Davis-Swain,Brandon,Colorado,219,2027,EDGE,,,,,,,,,,
Jones,Cayden,Alabama,220,2027,LB,,,,,,,,,,
Cruz,Daniel,Texas,221,2027,IOL,,,,,,,,,,
Gresham,Dillon,Oregon,222,2027,WR,,,,,,,,,,
Williams,Dylan,Oregon,223,2027,LB,,,,,,,,,,
Laws,Emmett,Virginia Tech,224,2027,DL,,,,,,,,,,
Oden,Jacob,Michigan,225,2027,S,,,,,,,,,,
Patterson,Jason,Kentucky,226,2027,RB,,,,,,,,,,
Daniels,Jonathan,Florida State,227,2027,OT,,,,,,,,,,
Greene,Justin,Georgia,228,2027,EDGE,,,,,,,,,,
Payne,Jeremy,TCU,229,2027,RB,,,,,,,,,,
Craver,Mario,Mississippi State,230,2027,WR,,,,,,,,,,
Van Buren,Michael,Mississippi State,231,2027,QB,,,,,,,,,,
Woodyard,Peyton,Oregon,232,2027,S,,,,,,,,,,
Feagin,Tavoy,Clemson,233,2027,CB,,,,,,,,,,
Bolo Mboumoua,Steve,Alabama,234,2027,EDGE,,,,,,,,,,
Collins,Charlie,Arkansas,235,2027,DL,,,,,,,,,,
Huff,Brian,Missouri,236,2027,LB,,,,,,,,,,
Carter,DeAndre,Auburn,237,2027,IOL,,,,,,,,,,
Ross,Emanuel,Rutgers,238,2027,WR,,,,,,,,,,
Stewart,I'Marion,Michigan,239,2027,WR,,,,,,,,,,
Williams,Justice,Colorado,240,2027,WR,,,,,,,,,,
Harrison,Marcus,Georgia,241,2027,OT,,,,,,,,,,
Turner,Michael,LSU,242,2027,WR,,,,,,,,,,
Johnson,Quintavius,Georgia,243,2027,EDGE,,,,,,,,,,
Mack,Ryan,Miami (FL),244,2027,CB,,,,,,,,,,
Owens,Trey,Texas,245,2027,QB,,,,,,,,,,
White,Walker,Auburn,246,2027,QB,,,,,,,,,,
Greco,Trajen,Missouri,247,2027,S,,,,,,,,,,
Holmes,Caleb,Pittsburgh,248,2027,IOL,,,,,,,,,,
Jones,Demello,Georgia,249,2027,S,,,,,,,,,,
Riddick,Demarcus,Auburn,250,2027,LB,,,,,,,,,,
Baker,Gekyle,TCU,251,2027,WR,,,,,,,,,,
Brix,Grant,Nebraska,252,2027,OT,,,,,,,,,,
Obidegwu,Ify,Oregon,253,2027,CB,,,,,,,,,,
Ahfua,Isendre,Texas A&M,254,2027,IOL,,,,,,,,,,
Reddell,Jaden,Georgia,255,2027,TE,,,,,,,,,,
Waller,Jamonta,Auburn,256,2027,EDGE,,,,,,,,,,
Hardy,Jaydan,Oklahoma,257,2027,S,,,,,,,,,,
Rush,Jeffery,Mississippi,258,2027,DL,,,,,,,,,,
Andrews,Liam,Penn State,259,2027,DL,,,,,,,,,,
McCoy,Lawayne,Florida State,260,2027,WR,,,,,,,,,,
Butler,Aaron,Texas,261,2027,WR,,,,,,,,,,
Dennis,Andrew,Illinois,262,2027,IOL,,,,,,,,,,
Williams,Cam,Notre Dame,263,2027,WR,,,,,,,,,,
Ofili,Cheta,Texas Tech,264,2027,EDGE,,,,,,,,,,
Lofton,Elija,Miami (FL),265,2027,TE,,,,,,,,,,
Graham,Mylan,Ohio State,266,2027,WR,,,,,,,,,,
Lane-Ganus,A'Mon,Auburn,267,2027,CB,,,,,,,,,,
Hayes,Adarius,Miami (FL),268,2027,LB,,,,,,,,,,
Maddox,Anthony,Mississippi,269,2027,QB,,,,,,,,,,
Funk,Ashton,Texas A&M,270,2027,OT,,,,,,,,,,
Umeh,Benedict,Stanford,271,2027,EDGE,,,,,,,,,,
Jacob,Brandon,Maryland,272,2027,S,,,,,,,,,,
Russell,Braylen,Arkansas,273,2027,RB,,,,,,,,,,
Burnside,Braylon,Mississippi State,274,2027,S,,,,,,,,,,
Jackson,CJ,LSU,275,2027,EDGE,,,,,,,,,,
Durham,Caden,LSU,276,2027,RB,,,,,,,,,,
Bowens,Chauncey,Georgia,277,2027,RB,,,,,,,,,,
Smith,Corey,Penn State,278,2027,RB,,,,,,,,,,
Holmes,DD,Florida State,279,2027,EDGE,,,,,,,,,,
Brinkley,Dakyus,Kansas,280,2027,LB,,,,,,,,,,
Okoye,Danny,Oklahoma,281,2027,EDGE,,,,,,,,,,
Johnson,De'Myrion,LSU,282,2027,DL,,,,,,,,,,
Lane,Dejuan,Penn State,284,2027,S,,,,,,,,,,
Williams Jr.,Demond,Washington,285,2027,QB,,,,,,,,,,
Harbour,Donovan,Penn State,286,2027,IOL,,,,,,,,,,
Stephenson,Dylan,Stanford,287,2027,EDGE,,,,,,,,,,
Dubose,Freddie,Texas,288,2027,WR,,,,,,,,,,
Winowich,Gabriel,Rutgers,289,2027,RB,,,,,,,,,,
Stec,Grant,Wisconsin,290,2027,TE,,,,,,,,,,
Hansen,Hogan,Michigan,291,2027,TE,,,,,,,,,,
Canion,Isiah,Georgia Tech,292,2027,WR,,,,,,,,,,
Harrell,JJ,Mississippi State,293,2027,WR,,,,,,,,,,
Smith,Jaden,Kentucky,294,2027,LB,,,,,,,,,,
Solomon,Jalewis,South Carolina,295,2027,CB,,,,,,,,,,
Crawford,Jalyn,Auburn,296,2027,CB,,,,,,,,,,
Grimsley,Jameer,Florida,297,2027,CB,,,,,,,,,,
Brown,Jason,Arizona State,298,2027,RB,,,,,,,,,,
Heyward,Jaylen,UCF,299,2027,S,,,,,,,,,,
Boston,Jimmar,NC State,301,2027,WR,,,,,,,,,,
Rogers,Joel,LSU,302,2027,S,,,,,,,,,,
Olsen,Joey,USC,303,2027,TE,,,,,,,,,,
Echols,Jonathan,South Florida,304,2027,TE,,,,,,,,,,
Washington,Jordan,Arizona,305,2027,RB,,,,,,,,,,
Johnson-Rubell,Jordon,Texas,306,2027,CB,,,,,,,,,,
Brown,Josiah,Penn State,307,2027,WR,,,,,,,,,,
Beavers,Kamron,Mississippi,308,2027,DL,,,,,,,,,,
Henderson,Kavion,Arkansas,309,2027,EDGE,,,,,,,,,,
Hunter,Kelvin,South Carolina,310,2027,S,,,,,,,,,,
Adams,Keylen,Virginia Tech,311,2027,WR,,,,,,,,,,
Edwards,King Joseph,Syracuse,312,2027,EDGE,,,,,,,,,,
Cobbins,Kolaj,LSU,313,2027,LB,,,,,,,,,,
Fox,Kylan,UCF,314,2027,TE,,,,,,,,,,
Gallegos,Marquis,USC,315,2027,S,,,,,,,,,,
Curtis,Mason,Michigan,316,2027,LB,,,,,,,,,,
Anderson,Max,Tennessee,317,2027,OT,,,,,,,,,,
Bennett,Mazeo,South Carolina,318,2027,WR,,,,,,,,,,
Gilbert,Micah,Notre Dame,319,2027,WR,,,,,,,,,,
Kibble,Nate,Texas,320,2027,IOL,,,,,,,,,,
Dixon,Noah,Clemson,321,2027,S,,,,,,,,,,
Williams,Ory,LSU,322,2027,OT,,,,,,,,,,
Woodland,PJ,LSU,323,2027,CB,,,,,,,,,,
Finau,Paki,Washington,324,2027,OT,,,,,,,,,,
Livingstone,Parker,Texas,325,2027,WR,,,,,,,,,,
Taumua,Preston,Nebraska,326,2027,IOL,,,,,,,,,,
Scott,Rico,Alabama,327,2027,WR,,,,,,,,,,
Jones,Samaj,Cincinnati,328,2027,QB,,,,,,,,,,
Dixon,Sterling,Alabama,329,2027,EDGE,,,,,,,,,,
Abrams,Tawaski,Florida,330,2027,WR,,,,,,,,,,
Galloway,Tayvion,Purdue,331,2027,TE,,,,,,,,,,
Nichols,Terhyon,Kentucky,332,2027,CB,,,,,,,,,,
Banks,Travaris,Mississippi,333,2027,CB,,,,,,,,,,
Flynn Jr.,Waltclaire,UCF,334,2027,IOL,,,,,,,,,,
Matthews,Walter,USC,335,2027,TE,,,,,,,,,,
Satterwhite,William,Tennessee,336,2027,IOL,,,,,,,,,,
Ragins,Zion,Oklahoma,337,2027,WR,,,,,,,,,,
Surace,AJ,Rutgers,338,2027,QB,,,,,,,,,,
Williams,Aneyas,Notre Dame,339,2027,RB,,,,,,,,,,
Buffington,Cam,Iowa,340,2027,LB,,,,,,,,,,
Clark,Christian,Texas,341,2027,RB,,,,,,,,,,
