Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PCTH,PSPC,PCIT,PSRR,PMRR,PDRR,PREL,PRBK,PPBK,PIBL,PRBP,PRBF,PPBP,PPBF
0,0.0,0.0,13.0,0.0,0.0,69.0,82.0,85.0,82.0,76.0,66.0,76.0,72.0,76.0,60,56,51,61.0,62.0,63.0,68.0,60,59,61,62
0,0.0,0.0,2.0,0.0,0.0,69.0,84.0,89.0,80.0,71.0,66.0,77.0,79.0,73.0,64,59,54,62.0,53.0,61.0,69.0,47,52,60,56
0,0.0,0.0,0.0,0.0,0.0,68.0,83.0,89.0,87.0,77.0,74.0,74.0,67.0,64.0,57,52,47,59.0,61.0,69.0,70.0,60,58,68,66
0,0.0,0.0,21.0,0.0,1.0,68.0,86.0,90.0,85.0,69.0,60.0,76.0,74.0,74.0,62,60,57,64.0,56.0,53.0,65.0,53,60,52,54
0,0.0,0.0,0.0,0.0,0.0,68.0,78.0,84.0,77.0,75.0,50.0,73.0,73.0,75.0,61,56,51,62.0,69.0,62.0,70.0,65,68,61,57
0,0.0,0.0,0.0,0.0,0.0,68.0,86.0,89.0,81.0,65.0,63.0,76.0,75.0,77.0,60,56,53,63.0,56.0,55.0,68.0,55,49,54,51
0,0.0,0.0,0.0,0.0,0.0,68.0,86.0,89.0,87.0,63.0,52.0,78.0,80.0,78.0,62,57,52,68.0,56.0,61.0,57.0,51,55,60,56
0,0.0,0.0,15.0,0.0,0.0,68.0,84.0,88.0,82.0,74.0,68.0,74.0,71.0,67.0,63,60,56,57.0,60.0,53.0,75.0,52,59,53,49
0,0.0,0.0,31.0,0.0,1.0,68.0,88.0,88.0,83.0,66.0,64.0,77.0,83.0,79.0,56,50,45,77.0,55.0,64.0,56.0,54,48,63,59
0,0.0,0.0,0.0,0.0,0.0,68.0,76.0,83.0,69.0,67.0,74.0,76.0,71.0,78.0,64,60,55,62.0,55.0,60.0,63.0,54,49,59,53
0,0.0,0.0,0.0,0.0,0.0,68.0,78.0,84.0,83.0,71.0,69.0,77.0,77.0,73.0,64,60,53,66.0,55.0,60.0,63.0,54,52,58,53
0,0.0,0.0,19.0,0.0,0.0,68.0,79.0,84.0,79.0,65.0,51.0,78.0,80.0,75.0,64,62,64,61.0,54.0,61.0,64.0,50,54,57,59
0,0.0,0.0,1.0,0.0,0.0,67.0,76.0,83.0,77.0,73.0,60.0,79.0,73.0,75.0,60,57,52,64.0,63.0,57.0,66.0,64,61,58,56
0,0.0,0.0,2.0,0.0,0.0,67.0,79.0,84.0,77.0,79.0,72.0,73.0,74.0,75.0,56,52,46,75.0,52.0,63.0,73.0,51,50,62,56
0,0.0,0.0,0.0,0.0,0.0,67.0,82.0,87.0,77.0,75.0,57.0,73.0,70.0,73.0,62,57,52,66.0,62.0,64.0,73.0,61,56,63,58
0,0.0,0.0,0.0,0.0,0.0,67.0,81.0,88.0,69.0,76.0,51.0,75.0,71.0,69.0,57,52,48,59.0,70.0,64.0,71.0,63,70,59,65
0,0.0,0.0,10.0,0.0,0.0,67.0,79.0,86.0,78.0,75.0,60.0,74.0,71.0,73.0,61,57,52,62.0,57.0,64.0,71.0,55,58,62,65
0,0.0,0.0,0.0,0.0,0.0,67.0,78.0,85.0,74.0,71.0,61.0,78.0,71.0,74.0,61,59,56,62.0,61.0,59.0,65.0,61,60,60,58
0,0.0,0.0,0.0,0.0,0.0,67.0,78.0,87.0,77.0,76.0,55.0,73.0,71.0,73.0,61,55,50,65.0,68.0,64.0,70.0,65,63,61,56
0,0.0,0.0,0.0,0.0,0.0,67.0,82.0,85.0,80.0,75.0,51.0,73.0,73.0,76.0,61,56,51,64.0,65.0,63.0,73.0,55,61,55,61
0,0.0,0.0,0.0,0.0,0.0,67.0,76.0,85.0,78.0,70.0,49.0,76.0,74.0,76.0,62,57,52,70.0,67.0,58.0,63.0,63,65,57,52
0,0.0,0.0,0.0,0.0,0.0,67.0,77.0,84.0,76.0,72.0,53.0,81.0,78.0,76.0,63,60,55,62.0,58.0,59.0,62.0,50,57,58,55
0,0.0,0.0,0.0,0.0,0.0,66.0,62.0,73.0,67.0,83.0,56.0,68.0,63.0,59.0,51,45,41,50.0,61.0,62.0,76.0,64,59,64,62
0,0.0,0.0,0.0,0.0,0.0,66.0,80.0,89.0,77.0,70.0,54.0,80.0,78.0,75.0,54,50,45,61.0,66.0,60.0,66.0,65,58,59,55
0,0.0,0.0,0.0,0.0,0.0,66.0,86.0,86.0,79.0,66.0,57.0,75.0,78.0,74.0,63,61,59,63.0,54.0,53.0,60.0,47,52,47,49
0,0.0,0.0,0.0,0.0,0.0,66.0,82.0,87.0,84.0,77.0,52.0,78.0,76.0,76.0,65,59,53,65.0,57.0,54.0,61.0,53,50,47,43
0,0.0,0.0,0.0,0.0,0.0,66.0,85.0,90.0,81.0,70.0,58.0,78.0,78.0,74.0,59,54,49,63.0,56.0,57.0,62.0,55,52,53,50
0,0.0,0.0,0.0,0.0,0.0,66.0,81.0,86.0,77.0,68.0,59.0,72.0,68.0,73.0,62,57,52,66.0,57.0,69.0,72.0,54,56,68,66
0,0.0,0.0,0.0,0.0,0.0,66.0,81.0,87.0,86.0,71.0,56.0,75.0,73.0,74.0,65,59,52,61.0,62.0,57.0,63.0,57,56,52,49
0,0.0,0.0,2.0,0.0,0.0,66.0,84.0,87.0,80.0,72.0,60.0,78.0,74.0,71.0,63,58,53,63.0,62.0,56.0,63.0,61,52,55,50
0,0.0,0.0,0.0,0.0,0.0,65.0,85.0,87.0,78.0,74.0,62.0,74.0,69.0,71.0,60,56,52,59.0,57.0,57.0,67.0,55,52,53,50
0,0.0,0.0,0.0,0.0,0.0,65.0,76.0,86.0,78.0,77.0,59.0,74.0,65.0,74.0,62,57,52,58.0,55.0,59.0,65.0,54,47,58,53
0,0.0,0.0,3.0,0.0,0.0,65.0,77.0,84.0,81.0,71.0,59.0,78.0,76.0,74.0,60,61,53,59.0,56.0,55.0,66.0,54,52,52,54
0,0.0,0.0,0.0,0.0,0.0,65.0,81.0,86.0,75.0,78.0,56.0,70.0,73.0,68.0,66,61,55,67.0,65.0,51.0,58.0,57,64,47,50
0,0.0,0.0,0.0,0.0,0.0,65.0,77.0,84.0,79.0,73.0,57.0,77.0,65.0,72.0,61,56,50,60.0,58.0,61.0,62.0,52,57,60,56
0,0.0,0.0,0.0,0.0,0.0,65.0,81.0,87.0,80.0,74.0,56.0,73.0,68.0,72.0,61,56,51,60.0,61.0,59.0,60.0,55,59,58,52
0,0.0,0.0,0.0,0.0,0.0,64.0,88.0,92.0,87.0,70.0,52.0,77.0,71.0,76.0,57,57,57,64.0,44.0,40.0,47.0,40,35,40,37
0,0.0,0.0,0.0,0.0,0.0,64.0,82.0,85.0,77.0,70.0,55.0,77.0,71.0,73.0,61,57,53,63.0,58.0,56.0,63.0,57,51,55,50
0,0.0,0.0,5.0,0.0,0.0,64.0,78.0,82.0,82.0,72.0,65.0,74.0,74.0,71.0,53,49,45,67.0,60.0,60.0,61.0,52,59,59,56
0,0.0,0.0,0.0,0.0,0.0,64.0,80.0,88.0,73.0,72.0,62.0,74.0,72.0,73.0,63,58,53,62.0,59.0,55.0,64.0,54,51,48,43
0,0.0,0.0,0.0,0.0,0.0,64.0,80.0,88.0,86.0,74.0,54.0,73.0,65.0,73.0,55,50,45,63.0,63.0,54.0,69.0,62,55,53,50
0,0.0,0.0,0.0,0.0,0.0,63.0,82.0,88.0,77.0,71.0,56.0,75.0,71.0,72.0,61,55,51,61.0,54.0,55.0,66.0,51,53,54,52
0,0.0,0.0,0.0,0.0,0.0,63.0,75.0,85.0,70.0,76.0,65.0,76.0,75.0,74.0,57,52,47,69.0,58.0,52.0,59.0,57,51,52,51
0,0.0,0.0,0.0,0.0,0.0,63.0,82.0,86.0,83.0,73.0,48.0,72.0,78.0,68.0,58,54,49,63.0,59.0,57.0,59.0,52,58,56,54
0,0.0,0.0,0.0,0.0,0.0,63.0,75.0,84.0,79.0,75.0,62.0,75.0,74.0,72.0,58,53,50,63.0,54.0,57.0,61.0,45,52,57,54
0,0.0,0.0,2.0,0.0,0.0,63.0,80.0,83.0,77.0,72.0,63.0,75.0,72.0,73.0,58,52,47,61.0,55.0,53.0,63.0,52,54,49,51
0,0.0,0.0,0.0,0.0,0.0,62.0,70.0,82.0,79.0,74.0,65.0,57.0,48.0,52.0,38,33,28,12.0,69.0,67.0,73.0,62,68,60,66
0,0.0,0.0,0.0,0.0,0.0,62.0,80.0,89.0,79.0,70.0,45.0,72.0,64.0,70.0,60,55,49,51.0,61.0,59.0,59.0,62,58,55,51
0,0.0,0.0,0.0,0.0,0.0,62.0,77.0,85.0,83.0,68.0,57.0,75.0,70.0,73.0,61,53,49,60.0,56.0,54.0,60.0,53,50,47,43
0,0.0,0.0,0.0,0.0,0.0,62.0,80.0,82.0,77.0,71.0,67.0,73.0,74.0,72.0,55,49,44,63.0,58.0,58.0,62.0,52,56,56,52
0,0.0,0.0,0.0,0.0,0.0,62.0,76.0,84.0,72.0,78.0,59.0,76.0,70.0,72.0,56,51,47,61.0,58.0,57.0,66.0,54,52,55,54
0,0.0,0.0,0.0,0.0,0.0,62.0,82.0,86.0,75.0,74.0,54.0,75.0,75.0,73.0,58,54,50,62.0,51.0,53.0,61.0,49,47,49,50
0,0.0,0.0,0.0,0.0,0.0,60.0,85.0,87.0,85.0,61.0,45.0,78.0,83.0,72.0,59,54,50,58.0,50.0,49.0,52.0,40,35,50,50
0,0.0,0.0,0.0,0.0,0.0,60.0,81.0,83.0,77.0,73.0,48.0,75.0,70.0,72.0,55,51,47,60.0,57.0,53.0,65.0,55,51,54,50
0,0.0,0.0,0.0,0.0,0.0,57.0,65.0,67.0,61.0,77.0,81.0,52.0,40.0,49.0,45,40,35,12.0,61.0,52.0,78.0,59,55,50,42
0,0.0,0.0,0.0,0.0,0.0,56.0,78.0,82.0,83.0,76.0,65.0,66.0,61.0,66.0,49,44,39,48.0,69.0,60.0,67.0,61,55,50,40
0,0.0,0.0,11.0,0.0,1.0,52.0,74.0,80.0,69.0,74.0,67.0,67.0,60.0,66.0,54,49,44,33.0,51.0,62.0,63.0,39,34,59,50
0,0.0,0.0,0.0,0.0,0.0,51.0,76.0,84.0,79.0,64.0,62.0,55.0,56.0,62.0,48,43,38,12.0,60.0,56.0,71.0,55,50,51,40
0,0.0,0.0,0.0,0.0,0.0,51.0,76.0,84.0,79.0,64.0,62.0,55.0,56.0,62.0,48,43,38,12.0,60.0,56.0,71.0,55,50,51,40
0,0.0,0.0,21.0,0.0,2.0,51.0,78.0,84.0,81.0,71.0,79.0,63.0,54.0,55.0,50,45,40,15.0,56.0,58.0,59.0,52,46,51,40
0,0.0,0.0,0.0,0.0,0.0,51.0,71.0,80.0,67.0,64.0,60.0,60.0,55.0,60.0,50,45,40,25.0,52.0,65.0,75.0,39,34,64,59
0,0.0,0.0,0.0,0.0,0.0,47.0,67.0,77.0,64.0,74.0,84.0,64.0,40.0,49.0,45,40,35,15.0,54.0,62.0,59.0,39,35,60,55
0,0.0,0.0,0.0,0.0,0.0,47.0,66.0,78.0,67.0,76.0,85.0,62.0,50.0,55.0,49,44,39,15.0,50.0,55.0,65.0,39,34,50,40
0,0.0,0.0,0.0,0.0,0.0,47.0,63.0,70.0,66.0,71.0,78.0,60.0,44.0,51.0,45,40,35,40.0,54.0,56.0,69.0,50,42,50,40
0,0.0,0.0,0.0,0.0,0.0,46.0,71.0,77.0,66.0,72.0,72.0,65.0,47.0,55.0,40,35,30,42.0,53.0,55.0,69.0,49,42,50,40
0,0.0,0.0,0.0,0.0,0.0,45.0,70.0,82.0,67.0,62.0,55.0,55.0,51.0,54.0,51,48,43,48.0,50.0,54.0,46.0,40,35,50,40
0,0.0,0.0,0.0,0.0,0.0,45.0,70.0,72.0,66.0,66.0,60.0,55.0,52.0,57.0,45,40,35,65.0,56.0,60.0,65.0,52,45,50,40
0,0.0,0.0,0.0,0.0,0.0,45.0,77.0,84.0,70.0,72.0,48.0,71.0,59.0,54.0,48,43,38,44.0,49.0,54.0,56.0,40,35,50,40
0,0.0,0.0,0.0,0.0,0.0,44.0,67.0,82.0,77.0,71.0,66.0,60.0,48.0,58.0,42,37,32,55.0,49.0,62.0,68.0,40,35,59,50
0,0.0,0.0,0.0,0.0,0.0,44.0,73.0,82.0,76.0,69.0,44.0,56.0,52.0,65.0,44,39,34,42.0,49.0,61.0,67.0,40,35,58,49
0,0.0,0.0,0.0,0.0,0.0,43.0,71.0,84.0,74.0,68.0,66.0,55.0,40.0,45.0,47,42,37,12.0,51.0,57.0,68.0,39,34,50,40
0,0.0,0.0,0.0,0.0,0.0,43.0,71.0,84.0,74.0,68.0,66.0,55.0,40.0,45.0,47,42,37,12.0,51.0,57.0,68.0,39,34,50,40
0,0.0,0.0,0.0,0.0,0.0,43.0,81.0,84.0,70.0,73.0,66.0,60.0,45.0,40.0,45,40,35,42.0,49.0,62.0,66.0,39,34,60,51
0,0.0,0.0,0.0,0.0,0.0,43.0,79.0,88.0,84.0,70.0,65.0,58.0,48.0,43.0,41,38,33,48.0,48.0,52.0,63.0,49,50,50,40
0,0.0,0.0,0.0,0.0,0.0,42.0,66.0,78.0,71.0,66.0,62.0,57.0,40.0,44.0,43,38,33,12.0,45.0,59.0,73.0,40,35,50,40
0,0.0,0.0,0.0,0.0,0.0,42.0,69.0,83.0,65.0,69.0,53.0,59.0,50.0,56.0,46,41,36,41.0,48.0,60.0,64.0,40,35,50,40
0,0.0,0.0,0.0,0.0,0.0,42.0,71.0,82.0,72.0,67.0,57.0,61.0,52.0,49.0,44,39,34,30.0,45.0,59.0,73.0,40,35,50,40
0,0.0,0.0,0.0,0.0,0.0,41.0,84.0,86.0,79.0,67.0,50.0,60.0,49.0,47.0,42,37,32,44.0,47.0,50.0,60.0,40,35,50,40
0,0.0,0.0,0.0,0.0,0.0,41.0,66.0,81.0,63.0,72.0,59.0,66.0,45.0,43.0,48,43,38,42.0,50.0,59.0,68.0,40,35,50,40
0,0.0,0.0,0.0,0.0,0.0,40.0,70.0,82.0,74.0,67.0,60.0,61.0,45.0,43.0,48,43,38,42.0,47.0,58.0,68.0,40,35,50,40
0,0.0,0.0,3.0,0.0,0.0,39.0,80.0,84.0,68.0,66.0,65.0,45.0,40.0,45.0,27,24,20,23.0,51.0,52.0,60.0,47,51,52,46
0,0.0,0.0,0.0,0.0,0.0,39.0,67.0,77.0,66.0,73.0,73.0,58.0,42.0,44.0,45,40,35,15.0,50.0,56.0,55.0,40,35,50,40
0,0.0,0.0,0.0,0.0,0.0,39.0,69.0,71.0,68.0,69.0,74.0,64.0,44.0,47.0,41,36,31,15.0,47.0,55.0,55.0,40,35,50,40
0,0.0,0.0,8.0,0.0,0.0,38.0,75.0,83.0,72.0,82.0,48.0,56.0,45.0,44.0,35,30,25,42.0,45.0,57.0,69.0,40,35,50,40
0,0.0,0.0,2.0,0.0,0.0,38.0,67.0,76.0,77.0,71.0,52.0,57.0,40.0,44.0,43,38,33,12.0,45.0,53.0,64.0,40,35,50,40
0,0.0,0.0,0.0,0.0,0.0,37.0,80.0,87.0,79.0,81.0,54.0,53.0,36.0,39.0,22,18,14,19.0,45.0,45.0,72.0,40,35,50,43
0,0.0,0.0,0.0,0.0,0.0,37.0,67.0,77.0,61.0,64.0,53.0,55.0,35.0,45.0,40,35,30,60.0,47.0,58.0,69.0,40,35,50,40
0,0.0,0.0,0.0,0.0,0.0,36.0,67.0,78.0,70.0,75.0,53.0,43.0,38.0,42.0,24,19,15,20.0,51.0,61.0,63.0,39,34,50,40
77,260.0,31.0,90.0,4.0,10.0,99.0,86.0,89.0,86.0,79.0,98.0,97.0,93.0,91.0,90,85,79,87.0,69.0,66.0,74.0,65,66,64,63
76,250.0,27.0,57.0,2.0,6.0,97.0,88.0,89.0,84.0,82.0,96.0,91.0,91.0,86.0,85,82,76,85.0,77.0,62.0,78.0,76,71,62,58
77,253.0,25.0,48.0,1.0,3.0,93.0,86.0,90.0,80.0,79.0,97.0,95.0,89.0,89.0,84,80,77,82.0,68.0,54.0,67.0,63,66,50,54
78,255.0,28.0,31.0,0.0,1.0,91.0,90.0,90.0,84.0,70.0,92.0,90.0,88.0,85.0,86,81,78,83.0,59.0,62.0,56.0,59,55,62,58
78,268.0,32.0,78.0,4.0,5.0,89.0,80.0,85.0,78.0,80.0,99.0,87.0,90.0,87.0,73,69,61,75.0,72.0,68.0,75.0,68,67,66,64
77,251.0,24.0,30.0,0.0,2.0,88.0,83.0,87.0,84.0,80.0,90.0,95.0,87.0,83.0,80,78,71,78.0,66.0,61.0,66.0,63,65,59,56
78,250.0,25.0,26.0,0.0,0.0,87.0,83.0,86.0,88.0,78.0,91.0,91.0,92.0,88.0,79,76,69,78.0,58.0,57.0,66.0,55,58,51,55
78,245.0,20.0,21.0,0.0,1.0,86.0,91.0,92.0,81.0,71.0,84.0,89.0,88.0,85.0,81,77,72,79.0,56.0,59.0,63.0,52,55,53,56
76,256.0,26.0,35.0,0.0,0.0,85.0,83.0,87.0,84.0,76.0,89.0,86.0,85.0,84.0,73,72,69,75.0,74.0,60.0,61.0,68,73,58,60
77,250.0,26.0,32.0,0.0,0.0,85.0,82.0,88.0,79.0,75.0,85.0,93.0,86.0,85.0,78,75,70,76.0,70.0,58.0,73.0,69,65,57,56
77,250.0,30.0,54.0,0.0,3.0,84.0,81.0,85.0,82.0,73.0,94.0,94.0,86.0,83.0,78,74,68,81.0,56.0,62.0,68.0,52,56,61,57
78,257.0,28.0,29.0,0.0,0.0,84.0,80.0,83.0,85.0,79.0,88.0,92.0,83.0,86.0,77,74,67,67.0,64.0,61.0,65.0,60,64,59,56
76,257.0,24.0,21.0,0.0,1.0,83.0,87.0,90.0,85.0,72.0,87.0,87.0,84.0,83.0,74,71,67,75.0,66.0,62.0,65.0,60,65,58,61
76,249.0,23.0,24.0,0.0,0.0,82.0,89.0,91.0,89.0,72.0,78.0,94.0,82.0,78.0,76,73,73,72.0,58.0,57.0,60.0,55,58,54,55
77,254.0,34.0,48.0,0.0,2.0,82.0,84.0,89.0,80.0,71.0,84.0,83.0,87.0,84.0,77,72,71,80.0,59.0,57.0,63.0,53,57,55,57
77,244.0,25.0,25.0,0.0,0.0,81.0,81.0,87.0,81.0,76.0,81.0,90.0,82.0,84.0,73,67,63,72.0,67.0,61.0,72.0,63,67,56,61
75,240.0,26.0,34.0,0.0,2.0,81.0,89.0,90.0,87.0,66.0,77.0,85.0,85.0,79.0,75,71,72,73.0,58.0,62.0,69.0,58,55,61,55
76,254.0,26.0,31.0,0.0,2.0,80.0,81.0,87.0,82.0,73.0,80.0,80.0,85.0,83.0,75,72,64,76.0,66.0,62.0,68.0,62,66,62,58
76,246.0,25.0,26.0,0.0,1.0,80.0,86.0,90.0,84.0,72.0,76.0,79.0,85.0,82.0,74,71,68,73.0,63.0,64.0,65.0,55,62,62,57
77,237.0,27.0,0.0,0.0,0.0,80.0,85.0,90.0,81.0,74.0,81.0,96.0,83.0,78.0,74,70,65,77.0,60.0,56.0,62.0,60,57,53,50
78,260.0,28.0,14.0,0.0,0.0,79.0,83.0,88.0,77.0,73.0,86.0,88.0,83.0,81.0,72,68,64,73.0,63.0,58.0,71.0,63,59,57,52
78,267.0,37.0,35.0,0.0,1.0,79.0,72.0,80.0,72.0,82.0,84.0,82.0,80.0,77.0,67,61,55,72.0,76.0,64.0,76.0,76,71,62,63
75,248.0,26.0,27.0,0.0,1.0,79.0,87.0,88.0,79.0,78.0,79.0,82.0,84.0,80.0,76,70,67,72.0,60.0,57.0,68.0,55,59,56,54
78,262.0,31.0,0.0,0.0,0.0,78.0,76.0,81.0,72.0,80.0,83.0,83.0,82.0,82.0,71,66,60,73.0,71.0,63.0,69.0,72,67,62,59
78,250.0,30.0,15.0,0.0,0.0,78.0,83.0,87.0,81.0,74.0,82.0,87.0,84.0,80.0,71,68,64,70.0,60.0,57.0,74.0,54,60,57,53
76,253.0,28.0,29.0,0.0,1.0,78.0,85.0,88.0,84.0,73.0,79.0,80.0,83.0,81.0,72,70,70,74.0,56.0,61.0,68.0,56,55,61,57
78,265.0,31.0,36.0,0.0,2.0,77.0,76.0,83.0,79.0,75.0,80.0,92.0,94.0,81.0,71,69,62,77.0,59.0,61.0,63.0,55,59,60,56
77,258.0,22.0,18.0,0.0,0.0,77.0,80.0,85.0,77.0,77.0,81.0,88.0,84.0,81.0,71,67,62,74.0,61.0,62.0,69.0,60,57,62,59
75,254.0,26.0,19.0,0.0,0.0,77.0,79.0,84.0,80.0,66.0,77.0,93.0,82.0,80.0,72,69,68,68.0,60.0,60.0,66.0,56,59,59,57
76,252.0,27.0,8.0,0.0,0.0,76.0,78.0,86.0,79.0,73.0,78.0,85.0,81.0,78.0,66,61,57,63.0,75.0,63.0,67.0,74,67,63,59
76,265.0,28.0,17.0,0.0,0.0,76.0,87.0,89.0,83.0,69.0,76.0,85.0,83.0,77.0,72,67,65,73.0,57.0,57.0,65.0,53,57,53,57
76,270.0,28.0,9.0,0.0,0.0,76.0,74.0,85.0,77.0,76.0,82.0,80.0,79.0,78.0,66,62,57,69.0,78.0,64.0,74.0,75,70,63,59
75,245.0,27.0,22.0,0.0,0.0,76.0,85.0,88.0,82.0,69.0,71.0,84.0,81.0,82.0,69,66,66,65.0,59.0,60.0,68.0,56,60,60,56
79,260.0,34.0,61.0,1.0,5.0,75.0,81.0,86.0,80.0,73.0,80.0,89.0,89.0,84.0,65,62,57,71.0,57.0,60.0,64.0,51,57,60,54
78,250.0,26.0,13.0,0.0,0.0,75.0,87.0,90.0,85.0,75.0,71.0,82.0,83.0,81.0,68,67,61,71.0,59.0,58.0,73.0,58,54,57,53
77,267.0,27.0,0.0,0.0,0.0,75.0,81.0,85.0,75.0,70.0,81.0,84.0,84.0,81.0,70,65,62,70.0,67.0,63.0,65.0,66,62,62,59
77,245.0,30.0,0.0,0.0,0.0,74.0,78.0,85.0,76.0,72.0,82.0,86.0,83.0,81.0,71,68,61,74.0,59.0,55.0,64.0,59,54,54,51
76,265.0,25.0,15.0,0.0,0.0,74.0,77.0,84.0,79.0,79.0,72.0,81.0,78.0,77.0,67,64,60,67.0,72.0,63.0,72.0,73,70,63,58
74,242.0,23.0,0.0,0.0,0.0,74.0,86.0,86.0,75.0,71.0,73.0,81.0,78.0,80.0,70,66,63,69.0,64.0,58.0,69.0,60,64,54,58
78,262.0,22.0,23.0,0.0,0.0,73.0,82.0,86.0,73.0,76.0,73.0,84.0,80.0,82.0,70,64,61,67.0,61.0,59.0,69.0,60,61,59,56
77,258.0,23.0,5.0,0.0,0.0,73.0,88.0,91.0,82.0,70.0,74.0,84.0,79.0,80.0,66,59,62,66.0,59.0,59.0,63.0,57,59,57,58
78,265.0,33.0,5.0,0.0,0.0,73.0,70.0,81.0,71.0,84.0,75.0,79.0,75.0,73.0,53,49,44,71.0,73.0,66.0,77.0,72,69,63,62
77,255.0,24.0,9.0,0.0,0.0,73.0,80.0,86.0,88.0,74.0,67.0,81.0,81.0,81.0,66,62,55,66.0,71.0,60.0,68.0,66,70,56,59
77,260.0,27.0,0.0,0.0,0.0,72.0,83.0,87.0,74.0,71.0,79.0,83.0,81.0,76.0,69,66,62,70.0,60.0,65.0,65.0,54,60,64,61
78,240.0,26.0,0.0,0.0,0.0,72.0,83.0,87.0,85.0,64.0,77.0,84.0,82.0,78.0,68,65,61,68.0,58.0,54.0,60.0,58,54,50,48
76,243.0,29.0,16.0,0.0,0.0,72.0,83.0,87.0,74.0,76.0,78.0,82.0,77.0,78.0,68,64,63,64.0,58.0,56.0,67.0,59,57,56,54
78,250.0,28.0,9.0,0.0,0.0,71.0,79.0,85.0,76.0,71.0,72.0,80.0,78.0,79.0,67,63,59,70.0,63.0,65.0,64.0,62,55,64,62
74,246.0,26.0,0.0,0.0,0.0,71.0,80.0,86.0,83.0,73.0,77.0,83.0,80.0,79.0,69,64,60,70.0,59.0,57.0,64.0,58,56,57,53
78,255.0,29.0,0.0,0.0,0.0,70.0,78.0,83.0,81.0,76.0,80.0,74.0,70.0,72.0,57,52,47,62.0,70.0,64.0,62.0,71,66,64,59
76,245.0,29.0,7.0,0.0,0.0,70.0,81.0,87.0,78.0,68.0,75.0,82.0,76.0,75.0,67,63,56,69.0,61.0,61.0,66.0,62,59,60,58
75,260.0,25.0,7.0,0.0,0.0,70.0,83.0,90.0,80.0,69.0,69.0,77.0,75.0,76.0,68,65,58,64.0,59.0,62.0,67.0,59,56,58,61
75,250.0,21.0,6.0,0.0,0.0,70.0,84.0,89.0,78.0,75.0,67.0,77.0,75.0,77.0,70,66,61,63.0,64.0,58.0,71.0,60,64,57,54
76,250.0,24.0,13.0,0.0,0.0,70.0,82.0,85.0,82.0,76.0,76.0,81.0,78.0,79.0,66,62,58,64.0,59.0,57.0,68.0,59,58,55,56
75,247.0,21.0,4.0,0.0,0.0,70.0,85.0,88.0,84.0,73.0,58.0,80.0,78.0,77.0,69,63,58,70.0,58.0,59.0,65.0,58,56,58,56
76,258.0,25.0,6.0,0.0,0.0,69.0,82.0,87.0,80.0,71.0,68.0,76.0,79.0,78.0,66,61,56,68.0,65.0,61.0,71.0,62,65,60,55
77,243.0,23.0,7.0,0.0,0.0,69.0,82.0,87.0,78.0,72.0,64.0,80.0,80.0,75.0,69,64,60,69.0,62.0,62.0,66.0,57,62,59,61
78,257.0,26.0,4.0,0.0,0.0,69.0,81.0,84.0,81.0,77.0,64.0,77.0,79.0,80.0,62,59,57,60.0,63.0,61.0,70.0,60,62,60,57
77,243.0,26.0,0.0,0.0,0.0,69.0,83.0,88.0,78.0,70.0,69.0,79.0,82.0,79.0,68,64,62,65.0,58.0,62.0,53.0,55,57,61,57
78,255.0,31.0,14.0,0.0,0.0,69.0,72.0,82.0,80.0,72.0,71.0,79.0,77.0,77.0,70,65,59,72.0,64.0,55.0,66.0,58,64,54,50
78,255.0,31.0,0.0,0.0,0.0,69.0,72.0,82.0,80.0,72.0,71.0,79.0,77.0,77.0,70,65,59,72.0,64.0,55.0,66.0,58,64,54,50
76,230.0,24.0,0.0,0.0,0.0,69.0,86.0,88.0,84.0,69.0,69.0,78.0,86.0,80.0,69,67,66,71.0,61.0,41.0,50.0,38,33,28,25
74,245.0,29.0,7.0,0.0,0.0,69.0,84.0,86.0,76.0,69.0,70.0,80.0,78.0,74.0,65,59,55,76.0,69.0,60.0,61.0,68,63,60,55
79,255.0,27.0,0.0,0.0,0.0,68.0,81.0,84.0,71.0,78.0,68.0,79.0,79.0,78.0,67,63,59,70.0,62.0,61.0,63.0,62,58,60,55
79,255.0,27.0,12.0,0.0,0.0,68.0,81.0,84.0,71.0,78.0,68.0,79.0,79.0,78.0,67,63,59,70.0,62.0,61.0,63.0,62,58,60,55
79,258.0,30.0,0.0,0.0,0.0,68.0,85.0,87.0,87.0,63.0,60.0,76.0,80.0,74.0,65,61,56,66.0,64.0,64.0,69.0,64,63,64,60
78,260.0,26.0,10.0,0.0,0.0,68.0,79.0,86.0,78.0,75.0,68.0,82.0,72.0,73.0,67,62,57,63.0,61.0,60.0,71.0,56,61,56,59
77,249.0,24.0,3.0,0.0,0.0,68.0,77.0,84.0,81.0,71.0,63.0,81.0,79.0,77.0,65,65,58,61.0,67.0,61.0,66.0,65,63,56,59
76,245.0,27.0,0.0,0.0,0.0,68.0,84.0,87.0,79.0,67.0,62.0,77.0,81.0,78.0,66,62,56,68.0,59.0,60.0,65.0,56,58,59,56
75,238.0,24.0,4.0,0.0,0.0,68.0,83.0,85.0,79.0,78.0,65.0,82.0,80.0,78.0,65,62,58,65.0,63.0,56.0,67.0,56,62,52,54
