Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PTAK,PBSH,PPUR,PPRC,PMCV,PZCV,PHTP,PPRS
0,0.0,0.0,38.0,0.0,0.0,81.0,87.0,88.0,85.0,76.0,78.0,85.0,80.0,87.0,79.0,61.0,72.0,78.0,52.0
0,0.0,0.0,64.0,0.0,1.0,81.0,80.0,84.0,79.0,69.0,87.0,88.0,78.0,85.0,85.0,67.0,76.0,87.0,60.0
0,0.0,0.0,47.0,0.0,0.0,80.0,80.0,86.0,80.0,68.0,90.0,91.0,68.0,85.0,85.0,66.0,77.0,82.0,40.0
0,0.0,0.0,35.0,0.0,2.0,80.0,84.0,87.0,78.0,91.0,77.0,82.0,85.0,86.0,78.0,42.0,47.0,87.0,28.0
0,0.0,0.0,53.0,0.0,0.0,80.0,84.0,89.0,86.0,79.0,81.0,86.0,60.0,82.0,79.0,70.0,78.0,81.0,59.0
0,0.0,0.0,55.0,0.0,0.0,80.0,82.0,89.0,81.0,81.0,83.0,80.0,70.0,82.0,80.0,54.0,61.0,80.0,42.0
0,0.0,0.0,36.0,0.0,0.0,80.0,87.0,90.0,82.0,83.0,79.0,81.0,74.0,82.0,76.0,48.0,61.0,84.0,36.0
0,0.0,0.0,37.0,0.0,1.0,79.0,83.0,87.0,80.0,76.0,87.0,80.0,77.0,86.0,90.0,65.0,73.0,79.0,52.0
0,0.0,0.0,0.0,0.0,0.0,79.0,82.0,83.0,85.0,72.0,88.0,88.0,71.0,86.0,85.0,62.0,69.0,91.0,55.0
0,0.0,0.0,51.0,1.0,0.0,79.0,85.0,87.0,86.0,73.0,85.0,89.0,63.0,82.0,81.0,62.0,70.0,79.0,44.0
0,0.0,0.0,29.0,0.0,0.0,79.0,77.0,81.0,76.0,92.0,76.0,83.0,73.0,81.0,75.0,58.0,68.0,84.0,20.0
0,0.0,0.0,0.0,0.0,0.0,79.0,83.0,88.0,80.0,66.0,83.0,90.0,85.0,89.0,88.0,46.0,56.0,83.0,50.0
0,0.0,0.0,74.0,1.0,3.0,78.0,78.0,84.0,82.0,85.0,89.0,81.0,72.0,81.0,85.0,39.0,51.0,88.0,24.0
0,0.0,0.0,24.0,0.0,0.0,78.0,84.0,88.0,83.0,72.0,76.0,81.0,75.0,81.0,73.0,47.0,57.0,83.0,37.0
0,0.0,0.0,44.0,0.0,0.0,78.0,86.0,87.0,82.0,75.0,81.0,80.0,67.0,82.0,79.0,71.0,75.0,83.0,54.0
0,0.0,0.0,43.0,0.0,1.0,78.0,87.0,90.0,84.0,79.0,88.0,80.0,66.0,84.0,87.0,65.0,72.0,86.0,57.0
0,0.0,0.0,14.0,0.0,0.0,78.0,85.0,88.0,84.0,76.0,80.0,86.0,78.0,85.0,79.0,59.0,72.0,82.0,48.0
0,0.0,0.0,41.0,0.0,0.0,78.0,85.0,86.0,86.0,74.0,80.0,87.0,80.0,88.0,82.0,48.0,55.0,83.0,63.0
0,0.0,0.0,0.0,0.0,0.0,78.0,82.0,88.0,84.0,84.0,81.0,81.0,81.0,83.0,80.0,44.0,54.0,90.0,45.0
0,0.0,0.0,94.0,0.0,4.0,78.0,82.0,88.0,84.0,84.0,81.0,81.0,81.0,83.0,80.0,44.0,54.0,90.0,45.0
0,0.0,0.0,77.0,1.0,6.0,78.0,82.0,88.0,84.0,84.0,81.0,81.0,81.0,83.0,80.0,44.0,54.0,90.0,45.0
0,0.0,0.0,0.0,0.0,0.0,78.0,84.0,89.0,86.0,78.0,70.0,81.0,71.0,84.0,68.0,48.0,58.0,82.0,39.0
0,0.0,0.0,64.0,1.0,1.0,78.0,85.0,90.0,82.0,76.0,86.0,81.0,71.0,83.0,89.0,60.0,71.0,85.0,55.0
0,0.0,0.0,59.0,0.0,0.0,77.0,86.0,88.0,85.0,75.0,75.0,83.0,77.0,84.0,73.0,52.0,55.0,77.0,44.0
0,0.0,0.0,53.0,1.0,1.0,77.0,83.0,87.0,75.0,77.0,79.0,79.0,79.0,85.0,77.0,63.0,69.0,82.0,45.0
0,0.0,0.0,0.0,0.0,0.0,77.0,82.0,87.0,83.0,72.0,78.0,81.0,81.0,84.0,76.0,57.0,61.0,80.0,39.0
0,0.0,0.0,37.0,0.0,0.0,77.0,82.0,87.0,78.0,78.0,79.0,84.0,81.0,83.0,80.0,41.0,48.0,84.0,68.0
0,0.0,0.0,41.0,0.0,0.0,77.0,82.0,87.0,80.0,77.0,79.0,84.0,77.0,83.0,80.0,51.0,59.0,86.0,55.0
0,0.0,0.0,0.0,0.0,0.0,77.0,82.0,89.0,82.0,73.0,84.0,82.0,71.0,80.0,85.0,59.0,69.0,71.0,60.0
0,0.0,0.0,0.0,0.0,0.0,77.0,85.0,88.0,84.0,73.0,78.0,82.0,61.0,81.0,74.0,41.0,45.0,86.0,42.0
0,0.0,0.0,40.0,0.0,0.0,77.0,77.0,87.0,81.0,75.0,84.0,86.0,76.0,84.0,87.0,52.0,63.0,80.0,45.0
0,0.0,0.0,32.0,0.0,0.0,77.0,83.0,87.0,85.0,83.0,76.0,83.0,78.0,87.0,78.0,58.0,64.0,90.0,51.0
0,0.0,0.0,20.0,0.0,0.0,76.0,81.0,87.0,83.0,78.0,75.0,85.0,78.0,86.0,76.0,64.0,71.0,79.0,37.0
0,0.0,0.0,14.0,0.0,0.0,76.0,82.0,88.0,74.0,76.0,80.0,78.0,84.0,85.0,78.0,45.0,57.0,74.0,46.0
0,0.0,0.0,0.0,0.0,0.0,76.0,77.0,85.0,84.0,78.0,78.0,85.0,82.0,85.0,82.0,49.0,57.0,78.0,51.0
0,0.0,0.0,11.0,0.0,0.0,76.0,86.0,89.0,85.0,82.0,71.0,79.0,65.0,80.0,70.0,51.0,50.0,81.0,29.0
0,0.0,0.0,37.0,0.0,0.0,76.0,89.0,89.0,85.0,73.0,75.0,83.0,75.0,84.0,76.0,62.0,65.0,75.0,46.0
0,0.0,0.0,0.0,0.0,0.0,76.0,79.0,85.0,82.0,76.0,81.0,79.0,67.0,79.0,78.0,37.0,49.0,72.0,24.0
0,0.0,0.0,0.0,0.0,0.0,76.0,79.0,83.0,75.0,79.0,75.0,80.0,79.0,83.0,78.0,62.0,66.0,92.0,45.0
0,0.0,0.0,41.0,0.0,0.0,76.0,83.0,87.0,80.0,71.0,80.0,84.0,76.0,84.0,83.0,49.0,58.0,81.0,60.0
0,0.0,0.0,1.0,0.0,0.0,76.0,82.0,85.0,75.0,73.0,83.0,86.0,75.0,86.0,86.0,55.0,63.0,88.0,62.0
0,0.0,0.0,35.0,0.0,0.0,76.0,82.0,85.0,75.0,73.0,83.0,86.0,75.0,86.0,86.0,55.0,63.0,88.0,62.0
0,0.0,0.0,36.0,0.0,0.0,76.0,83.0,89.0,85.0,77.0,82.0,82.0,80.0,83.0,83.0,59.0,63.0,78.0,48.0
0,0.0,0.0,2.0,0.0,0.0,75.0,78.0,86.0,83.0,81.0,82.0,87.0,68.0,80.0,84.0,55.0,65.0,87.0,50.0
0,0.0,0.0,34.0,0.0,0.0,75.0,78.0,86.0,83.0,81.0,82.0,87.0,68.0,80.0,84.0,55.0,65.0,87.0,50.0
0,0.0,0.0,40.0,0.0,0.0,75.0,85.0,88.0,81.0,68.0,82.0,83.0,73.0,84.0,85.0,49.0,57.0,76.0,61.0
0,0.0,0.0,20.0,0.0,0.0,75.0,78.0,87.0,77.0,79.0,85.0,78.0,78.0,85.0,83.0,28.0,35.0,74.0,26.0
0,0.0,0.0,14.0,0.0,0.0,75.0,88.0,89.0,84.0,84.0,79.0,82.0,62.0,80.0,81.0,59.0,67.0,84.0,50.0
0,0.0,0.0,29.0,0.0,0.0,75.0,76.0,84.0,81.0,85.0,71.0,82.0,78.0,81.0,72.0,54.0,63.0,83.0,42.0
0,0.0,0.0,16.0,0.0,0.0,75.0,82.0,87.0,81.0,75.0,77.0,84.0,63.0,77.0,75.0,60.0,68.0,80.0,44.0
0,0.0,0.0,42.0,0.0,2.0,75.0,88.0,91.0,86.0,76.0,73.0,75.0,66.0,84.0,68.0,33.0,43.0,76.0,17.0
0,0.0,0.0,83.0,1.0,6.0,75.0,84.0,87.0,82.0,77.0,84.0,85.0,68.0,83.0,85.0,53.0,64.0,81.0,46.0
0,0.0,0.0,30.0,0.0,0.0,75.0,84.0,87.0,82.0,77.0,84.0,85.0,68.0,83.0,85.0,53.0,64.0,81.0,46.0
0,0.0,0.0,0.0,0.0,0.0,75.0,83.0,87.0,81.0,73.0,85.0,83.0,70.0,81.0,82.0,63.0,70.0,74.0,49.0
0,0.0,0.0,8.0,0.0,0.0,75.0,86.0,89.0,85.0,84.0,74.0,81.0,76.0,83.0,73.0,64.0,71.0,89.0,52.0
0,0.0,0.0,26.0,0.0,0.0,75.0,87.0,88.0,81.0,74.0,83.0,81.0,70.0,84.0,81.0,65.0,70.0,77.0,42.0
0,0.0,0.0,57.0,0.0,2.0,74.0,87.0,87.0,87.0,75.0,70.0,82.0,81.0,87.0,72.0,55.0,63.0,84.0,37.0
0,0.0,0.0,46.0,0.0,1.0,74.0,92.0,91.0,82.0,77.0,68.0,84.0,75.0,85.0,71.0,56.0,66.0,82.0,53.0
0,0.0,0.0,44.0,0.0,2.0,74.0,88.0,89.0,85.0,79.0,79.0,83.0,70.0,83.0,77.0,57.0,58.0,83.0,45.0
0,0.0,0.0,43.0,0.0,1.0,74.0,82.0,88.0,79.0,85.0,78.0,82.0,67.0,80.0,81.0,57.0,69.0,89.0,48.0
0,0.0,0.0,15.0,0.0,0.0,74.0,86.0,89.0,81.0,83.0,72.0,83.0,77.0,83.0,73.0,60.0,63.0,82.0,43.0
0,0.0,0.0,80.0,4.0,4.0,74.0,84.0,89.0,85.0,74.0,74.0,79.0,74.0,82.0,71.0,66.0,72.0,80.0,54.0
0,0.0,0.0,33.0,0.0,0.0,74.0,83.0,89.0,77.0,75.0,76.0,86.0,69.0,81.0,79.0,51.0,63.0,77.0,50.0
0,0.0,0.0,42.0,0.0,0.0,74.0,86.0,88.0,84.0,72.0,78.0,80.0,75.0,84.0,80.0,47.0,55.0,84.0,40.0
0,0.0,0.0,36.0,0.0,0.0,74.0,81.0,86.0,80.0,86.0,69.0,84.0,79.0,83.0,73.0,57.0,64.0,84.0,35.0
0,0.0,0.0,0.0,0.0,0.0,74.0,85.0,85.0,83.0,74.0,77.0,83.0,75.0,84.0,80.0,56.0,66.0,84.0,55.0
0,0.0,0.0,0.0,0.0,0.0,74.0,83.0,87.0,86.0,77.0,71.0,76.0,58.0,80.0,68.0,50.0,58.0,77.0,34.0
0,0.0,0.0,2.0,0.0,0.0,74.0,83.0,87.0,86.0,77.0,71.0,76.0,58.0,80.0,68.0,50.0,58.0,77.0,34.0
0,0.0,0.0,30.0,0.0,0.0,74.0,85.0,88.0,84.0,74.0,77.0,82.0,71.0,81.0,76.0,67.0,74.0,83.0,43.0
0,0.0,0.0,24.0,0.0,0.0,74.0,85.0,87.0,84.0,69.0,73.0,83.0,60.0,82.0,72.0,60.0,66.0,82.0,56.0
0,0.0,0.0,15.0,0.0,0.0,74.0,81.0,86.0,82.0,77.0,74.0,80.0,76.0,84.0,77.0,53.0,59.0,84.0,41.0
0,0.0,0.0,19.0,0.0,0.0,73.0,87.0,88.0,87.0,72.0,81.0,82.0,66.0,83.0,78.0,56.0,65.0,85.0,50.0
0,0.0,0.0,22.0,0.0,0.0,73.0,82.0,87.0,81.0,79.0,76.0,78.0,83.0,84.0,80.0,48.0,58.0,88.0,53.0
0,0.0,0.0,33.0,0.0,0.0,73.0,81.0,85.0,83.0,66.0,78.0,87.0,66.0,82.0,83.0,51.0,61.0,85.0,55.0
0,0.0,0.0,24.0,0.0,0.0,73.0,89.0,91.0,89.0,72.0,74.0,79.0,73.0,80.0,76.0,64.0,61.0,81.0,65.0
0,0.0,0.0,32.0,0.0,0.0,73.0,85.0,85.0,79.0,73.0,75.0,83.0,77.0,82.0,77.0,44.0,50.0,77.0,55.0
0,0.0,0.0,0.0,0.0,0.0,73.0,81.0,86.0,84.0,73.0,76.0,83.0,72.0,82.0,78.0,49.0,56.0,83.0,60.0
0,0.0,0.0,1.0,0.0,0.0,73.0,81.0,86.0,84.0,73.0,76.0,83.0,72.0,82.0,78.0,49.0,56.0,83.0,60.0
0,0.0,0.0,0.0,0.0,0.0,73.0,85.0,88.0,84.0,73.0,83.0,78.0,65.0,83.0,86.0,55.0,63.0,85.0,45.0
0,0.0,0.0,12.0,0.0,0.0,73.0,83.0,86.0,80.0,75.0,75.0,76.0,59.0,82.0,73.0,44.0,51.0,83.0,10.0
0,0.0,0.0,42.0,0.0,1.0,73.0,91.0,93.0,81.0,80.0,71.0,79.0,74.0,81.0,73.0,21.0,30.0,80.0,19.0
0,0.0,0.0,44.0,0.0,0.0,73.0,87.0,89.0,78.0,72.0,73.0,82.0,58.0,77.0,75.0,46.0,59.0,88.0,56.0
0,0.0,0.0,27.0,0.0,0.0,72.0,83.0,86.0,83.0,71.0,77.0,80.0,72.0,82.0,80.0,46.0,59.0,79.0,57.0
0,0.0,0.0,5.0,0.0,0.0,72.0,80.0,87.0,80.0,79.0,79.0,76.0,60.0,77.0,75.0,28.0,33.0,86.0,22.0
0,0.0,0.0,20.0,0.0,0.0,72.0,83.0,88.0,81.0,81.0,72.0,85.0,73.0,82.0,73.0,45.0,56.0,83.0,49.0
0,0.0,0.0,0.0,0.0,0.0,72.0,86.0,86.0,78.0,82.0,74.0,74.0,63.0,78.0,72.0,49.0,58.0,74.0,42.0
0,0.0,0.0,1.0,0.0,0.0,72.0,81.0,86.0,83.0,81.0,71.0,74.0,71.0,83.0,70.0,42.0,52.0,79.0,31.0
0,0.0,0.0,22.0,0.0,0.0,72.0,85.0,90.0,80.0,83.0,75.0,79.0,75.0,84.0,77.0,45.0,51.0,87.0,42.0
0,0.0,0.0,9.0,0.0,0.0,72.0,80.0,87.0,78.0,78.0,71.0,82.0,75.0,81.0,72.0,47.0,56.0,79.0,43.0
0,0.0,0.0,21.0,0.0,0.0,72.0,84.0,89.0,82.0,75.0,69.0,79.0,60.0,78.0,68.0,44.0,52.0,78.0,33.0
0,0.0,0.0,37.0,0.0,0.0,72.0,83.0,86.0,74.0,67.0,82.0,80.0,72.0,79.0,84.0,50.0,61.0,75.0,52.0
0,0.0,0.0,0.0,0.0,0.0,72.0,78.0,84.0,82.0,68.0,74.0,85.0,65.0,81.0,71.0,65.0,70.0,80.0,56.0
0,0.0,0.0,58.0,0.0,0.0,72.0,85.0,86.0,81.0,72.0,80.0,80.0,61.0,81.0,74.0,68.0,72.0,90.0,61.0
0,0.0,0.0,0.0,0.0,0.0,72.0,91.0,92.0,86.0,74.0,74.0,82.0,70.0,82.0,72.0,58.0,65.0,86.0,51.0
0,0.0,0.0,0.0,0.0,0.0,72.0,85.0,90.0,84.0,84.0,71.0,80.0,63.0,79.0,68.0,64.0,75.0,82.0,42.0
0,0.0,0.0,11.0,0.0,0.0,71.0,85.0,88.0,83.0,81.0,72.0,77.0,62.0,78.0,74.0,45.0,54.0,84.0,40.0
0,0.0,0.0,32.0,0.0,0.0,71.0,78.0,88.0,85.0,69.0,72.0,84.0,74.0,81.0,74.0,62.0,67.0,85.0,45.0
0,0.0,0.0,5.0,0.0,0.0,71.0,79.0,85.0,80.0,82.0,77.0,85.0,62.0,79.0,79.0,58.0,63.0,86.0,46.0
0,0.0,0.0,37.0,0.0,0.0,71.0,90.0,89.0,86.0,68.0,70.0,78.0,54.0,79.0,69.0,64.0,69.0,86.0,63.0
0,0.0,0.0,30.0,0.0,0.0,71.0,88.0,90.0,84.0,74.0,59.0,80.0,64.0,82.0,57.0,57.0,64.0,79.0,47.0
0,0.0,0.0,33.0,0.0,0.0,71.0,80.0,85.0,72.0,69.0,85.0,79.0,67.0,83.0,82.0,37.0,46.0,82.0,49.0
0,0.0,0.0,12.0,0.0,0.0,71.0,82.0,89.0,76.0,79.0,72.0,77.0,66.0,76.0,70.0,52.0,65.0,72.0,20.0
0,0.0,0.0,48.0,0.0,0.0,71.0,85.0,85.0,77.0,82.0,70.0,87.0,70.0,81.0,74.0,45.0,56.0,89.0,52.0
0,0.0,0.0,18.0,0.0,0.0,71.0,84.0,88.0,75.0,75.0,71.0,84.0,72.0,84.0,69.0,63.0,70.0,77.0,57.0
0,0.0,0.0,11.0,0.0,0.0,71.0,83.0,87.0,84.0,75.0,73.0,82.0,60.0,76.0,70.0,50.0,59.0,79.0,50.0
0,0.0,0.0,1.0,0.0,0.0,71.0,78.0,85.0,80.0,81.0,70.0,78.0,75.0,78.0,72.0,44.0,51.0,80.0,23.0
0,0.0,0.0,19.0,0.0,0.0,70.0,85.0,89.0,80.0,76.0,64.0,79.0,75.0,79.0,67.0,51.0,58.0,84.0,42.0
0,0.0,0.0,15.0,0.0,0.0,70.0,85.0,87.0,78.0,73.0,67.0,78.0,67.0,80.0,66.0,46.0,50.0,75.0,45.0
0,0.0,0.0,31.0,0.0,0.0,70.0,81.0,87.0,77.0,74.0,72.0,79.0,72.0,82.0,74.0,45.0,52.0,83.0,55.0
0,0.0,0.0,0.0,0.0,0.0,70.0,83.0,88.0,82.0,77.0,72.0,81.0,69.0,79.0,74.0,43.0,53.0,78.0,50.0
0,0.0,0.0,52.0,0.0,0.0,70.0,84.0,88.0,85.0,70.0,80.0,81.0,65.0,80.0,82.0,52.0,60.0,88.0,63.0
0,0.0,0.0,8.0,0.0,0.0,70.0,78.0,84.0,76.0,81.0,70.0,80.0,72.0,79.0,67.0,41.0,49.0,81.0,23.0
0,0.0,0.0,6.0,0.0,0.0,70.0,81.0,84.0,77.0,82.0,67.0,84.0,60.0,76.0,66.0,56.0,65.0,87.0,44.0
0,0.0,0.0,0.0,0.0,0.0,70.0,84.0,88.0,80.0,72.0,66.0,88.0,77.0,85.0,68.0,45.0,52.0,82.0,55.0
0,0.0,0.0,0.0,0.0,0.0,70.0,81.0,85.0,80.0,78.0,71.0,81.0,72.0,83.0,74.0,58.0,64.0,88.0,31.0
0,0.0,0.0,0.0,0.0,0.0,70.0,80.0,88.0,74.0,79.0,75.0,79.0,79.0,83.0,74.0,49.0,59.0,76.0,30.0
0,0.0,0.0,15.0,0.0,0.0,69.0,86.0,88.0,87.0,80.0,78.0,82.0,59.0,77.0,79.0,45.0,58.0,73.0,40.0
0,0.0,0.0,11.0,0.0,0.0,69.0,84.0,89.0,85.0,70.0,66.0,73.0,61.0,79.0,64.0,52.0,54.0,65.0,55.0
0,0.0,0.0,25.0,0.0,0.0,69.0,87.0,89.0,85.0,77.0,70.0,79.0,71.0,80.0,65.0,62.0,69.0,81.0,56.0
0,0.0,0.0,31.0,0.0,0.0,69.0,83.0,91.0,84.0,67.0,64.0,80.0,61.0,78.0,62.0,67.0,72.0,87.0,55.0
0,0.0,0.0,5.0,0.0,0.0,69.0,85.0,87.0,91.0,73.0,67.0,81.0,60.0,80.0,65.0,62.0,67.0,85.0,46.0
0,0.0,0.0,0.0,0.0,0.0,69.0,84.0,89.0,79.0,78.0,63.0,83.0,69.0,79.0,65.0,53.0,54.0,77.0,45.0
0,0.0,0.0,0.0,0.0,0.0,69.0,82.0,89.0,76.0,74.0,65.0,82.0,73.0,79.0,66.0,48.0,57.0,78.0,41.0
0,0.0,0.0,8.0,0.0,0.0,69.0,78.0,86.0,75.0,77.0,69.0,65.0,73.0,78.0,69.0,50.0,57.0,74.0,24.0
0,0.0,0.0,7.0,0.0,0.0,69.0,88.0,88.0,79.0,81.0,63.0,81.0,66.0,78.0,65.0,61.0,55.0,83.0,45.0
0,0.0,0.0,13.0,0.0,0.0,69.0,82.0,88.0,79.0,76.0,64.0,78.0,58.0,78.0,63.0,42.0,52.0,85.0,32.0
0,0.0,0.0,31.0,0.0,0.0,69.0,83.0,86.0,80.0,78.0,67.0,82.0,72.0,83.0,69.0,53.0,63.0,84.0,46.0
0,0.0,0.0,0.0,0.0,0.0,69.0,78.0,84.0,75.0,80.0,69.0,74.0,64.0,77.0,67.0,43.0,47.0,83.0,30.0
0,0.0,0.0,2.0,0.0,0.0,69.0,85.0,88.0,86.0,71.0,66.0,87.0,65.0,84.0,66.0,55.0,64.0,82.0,48.0
0,0.0,0.0,4.0,0.0,0.0,69.0,91.0,91.0,84.0,73.0,50.0,76.0,65.0,83.0,52.0,48.0,57.0,80.0,53.0
0,0.0,0.0,3.0,0.0,0.0,68.0,87.0,89.0,79.0,80.0,52.0,79.0,71.0,83.0,55.0,50.0,56.0,82.0,46.0
0,0.0,0.0,39.0,0.0,0.0,68.0,86.0,88.0,79.0,76.0,66.0,85.0,66.0,83.0,62.0,60.0,68.0,81.0,55.0
0,0.0,0.0,32.0,0.0,0.0,68.0,88.0,91.0,83.0,78.0,77.0,80.0,56.0,79.0,79.0,49.0,58.0,89.0,67.0
0,0.0,0.0,0.0,0.0,0.0,68.0,83.0,90.0,74.0,74.0,77.0,80.0,67.0,79.0,72.0,60.0,67.0,86.0,47.0
0,0.0,0.0,85.0,6.0,10.0,68.0,83.0,90.0,74.0,74.0,77.0,80.0,67.0,79.0,72.0,60.0,67.0,86.0,47.0
0,0.0,0.0,0.0,0.0,0.0,68.0,83.0,90.0,74.0,74.0,77.0,80.0,67.0,79.0,72.0,60.0,67.0,86.0,47.0
0,0.0,0.0,20.0,0.0,0.0,68.0,83.0,86.0,84.0,76.0,72.0,83.0,65.0,79.0,73.0,50.0,58.0,79.0,40.0
0,0.0,0.0,19.0,0.0,0.0,68.0,86.0,88.0,83.0,74.0,74.0,79.0,62.0,79.0,75.0,46.0,51.0,82.0,42.0
0,0.0,0.0,18.0,0.0,0.0,68.0,81.0,87.0,78.0,75.0,73.0,85.0,67.0,80.0,75.0,47.0,52.0,73.0,39.0
0,0.0,0.0,8.0,0.0,0.0,68.0,80.0,83.0,82.0,78.0,69.0,76.0,66.0,78.0,66.0,38.0,45.0,78.0,22.0
0,0.0,0.0,19.0,0.0,0.0,68.0,90.0,90.0,85.0,70.0,64.0,84.0,71.0,82.0,62.0,57.0,64.0,83.0,46.0
0,0.0,0.0,0.0,0.0,0.0,68.0,78.0,84.0,84.0,73.0,71.0,77.0,64.0,79.0,68.0,42.0,49.0,86.0,55.0
0,0.0,0.0,12.0,0.0,0.0,68.0,82.0,87.0,81.0,83.0,53.0,79.0,64.0,80.0,51.0,42.0,48.0,75.0,24.0
0,0.0,0.0,5.0,0.0,0.0,68.0,83.0,87.0,79.0,77.0,58.0,79.0,74.0,76.0,58.0,60.0,60.0,77.0,38.0
0,0.0,0.0,22.0,0.0,0.0,68.0,84.0,88.0,85.0,79.0,65.0,81.0,69.0,76.0,64.0,54.0,60.0,78.0,50.0
0,0.0,0.0,10.0,0.0,0.0,68.0,79.0,85.0,76.0,79.0,69.0,76.0,58.0,77.0,71.0,46.0,52.0,72.0,47.0
0,0.0,0.0,0.0,0.0,0.0,68.0,82.0,87.0,80.0,76.0,69.0,80.0,68.0,79.0,67.0,37.0,45.0,79.0,25.0
0,0.0,0.0,9.0,0.0,0.0,67.0,88.0,90.0,84.0,75.0,71.0,78.0,60.0,79.0,72.0,47.0,53.0,74.0,44.0
0,0.0,0.0,0.0,0.0,0.0,67.0,86.0,85.0,79.0,81.0,77.0,79.0,65.0,77.0,75.0,49.0,60.0,75.0,49.0
0,0.0,0.0,14.0,0.0,0.0,67.0,85.0,87.0,81.0,79.0,60.0,81.0,63.0,78.0,62.0,53.0,57.0,86.0,49.0
0,0.0,0.0,0.0,0.0,0.0,67.0,86.0,86.0,84.0,75.0,71.0,83.0,66.0,80.0,70.0,47.0,54.0,82.0,53.0
0,0.0,0.0,0.0,0.0,0.0,67.0,80.0,89.0,76.0,72.0,58.0,74.0,68.0,74.0,56.0,48.0,63.0,81.0,60.0
0,0.0,0.0,3.0,0.0,0.0,67.0,84.0,89.0,83.0,84.0,64.0,82.0,61.0,76.0,67.0,44.0,54.0,76.0,49.0
0,0.0,0.0,0.0,0.0,0.0,67.0,84.0,89.0,83.0,84.0,64.0,82.0,61.0,76.0,67.0,44.0,54.0,76.0,49.0
0,0.0,0.0,18.0,0.0,0.0,67.0,86.0,88.0,82.0,70.0,69.0,75.0,65.0,79.0,67.0,56.0,65.0,83.0,62.0
0,0.0,0.0,4.0,0.0,0.0,67.0,79.0,88.0,81.0,77.0,60.0,78.0,65.0,78.0,61.0,39.0,43.0,76.0,24.0
0,0.0,0.0,7.0,0.0,1.0,67.0,86.0,90.0,83.0,69.0,69.0,78.0,57.0,80.0,66.0,56.0,62.0,76.0,57.0
0,0.0,0.0,0.0,0.0,0.0,67.0,76.0,83.0,74.0,81.0,65.0,80.0,59.0,76.0,62.0,43.0,50.0,82.0,21.0
0,0.0,0.0,0.0,0.0,0.0,67.0,87.0,86.0,84.0,76.0,74.0,79.0,65.0,79.0,77.0,48.0,53.0,72.0,54.0
0,0.0,0.0,13.0,0.0,0.0,67.0,82.0,87.0,77.0,73.0,76.0,80.0,65.0,77.0,77.0,44.0,55.0,62.0,40.0
0,0.0,0.0,0.0,0.0,0.0,67.0,83.0,87.0,82.0,74.0,67.0,81.0,74.0,80.0,68.0,48.0,58.0,84.0,47.0
0,0.0,0.0,97.0,2.0,5.0,66.0,80.0,88.0,78.0,71.0,71.0,84.0,65.0,79.0,72.0,49.0,57.0,83.0,43.0
0,0.0,0.0,11.0,0.0,0.0,66.0,90.0,90.0,83.0,71.0,69.0,75.0,60.0,78.0,71.0,60.0,68.0,89.0,68.0
0,0.0,0.0,0.0,0.0,0.0,66.0,90.0,90.0,83.0,71.0,69.0,75.0,60.0,78.0,71.0,60.0,68.0,89.0,68.0
0,0.0,0.0,0.0,0.0,0.0,66.0,86.0,87.0,74.0,74.0,57.0,75.0,61.0,75.0,55.0,60.0,67.0,76.0,52.0
0,0.0,0.0,8.0,0.0,0.0,66.0,86.0,87.0,81.0,71.0,67.0,73.0,65.0,78.0,64.0,49.0,54.0,77.0,36.0
0,0.0,0.0,15.0,0.0,0.0,66.0,78.0,87.0,82.0,76.0,67.0,78.0,74.0,78.0,64.0,36.0,43.0,80.0,26.0
0,0.0,0.0,7.0,0.0,0.0,66.0,84.0,88.0,80.0,73.0,67.0,83.0,66.0,77.0,70.0,51.0,61.0,87.0,38.0
0,0.0,0.0,35.0,0.0,1.0,66.0,85.0,90.0,82.0,80.0,55.0,77.0,66.0,79.0,57.0,51.0,58.0,77.0,43.0
0,0.0,0.0,34.0,0.0,0.0,66.0,86.0,88.0,83.0,72.0,68.0,78.0,68.0,81.0,67.0,57.0,65.0,80.0,48.0
0,0.0,0.0,0.0,0.0,0.0,66.0,81.0,88.0,76.0,74.0,70.0,84.0,59.0,79.0,68.0,61.0,66.0,77.0,56.0
0,0.0,0.0,8.0,0.0,0.0,66.0,82.0,89.0,82.0,68.0,60.0,81.0,67.0,76.0,62.0,63.0,62.0,86.0,48.0
0,0.0,0.0,5.0,0.0,0.0,66.0,84.0,88.0,84.0,76.0,66.0,80.0,57.0,72.0,65.0,53.0,65.0,69.0,40.0
0,0.0,0.0,0.0,0.0,0.0,66.0,84.0,89.0,76.0,82.0,61.0,78.0,60.0,78.0,63.0,59.0,62.0,86.0,54.0
0,0.0,0.0,0.0,0.0,0.0,66.0,80.0,87.0,83.0,72.0,59.0,78.0,68.0,76.0,57.0,60.0,64.0,72.0,58.0
0,0.0,0.0,14.0,0.0,0.0,66.0,84.0,88.0,74.0,76.0,69.0,84.0,61.0,77.0,66.0,60.0,67.0,81.0,62.0
0,0.0,0.0,17.0,0.0,1.0,66.0,83.0,87.0,77.0,70.0,70.0,77.0,61.0,77.0,68.0,68.0,61.0,82.0,49.0
0,0.0,0.0,7.0,0.0,0.0,66.0,84.0,87.0,77.0,78.0,64.0,82.0,61.0,76.0,63.0,59.0,74.0,63.0,33.0
