Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PCTH,PCAR,PBTK,PTRK,PCOD,PBCV,PSTF,PSPM,PJUM,PJMP
0,0.0,0.0,0.0,0.0,0.0,69.0,84.0,87.0,82.0,73.0,74.0,64.0,87.0,81.0,82.0,0,0.0,79.0,76.0,81.0,73.0
0,0.0,0.0,0.0,0.0,0.0,68.0,93.0,93.0,93.0,68.0,47.0,62.0,84.0,73.0,65.0,0,0.0,76.0,76.0,88.0,87.0
0,0.0,0.0,40.0,0.0,1.0,68.0,93.0,94.0,83.0,66.0,58.0,70.0,85.0,72.0,57.0,0,0.0,66.0,75.0,82.0,85.0
0,0.0,0.0,0.0,0.0,0.0,68.0,87.0,90.0,84.0,65.0,63.0,69.0,82.0,76.0,66.0,0,0.0,79.0,82.0,86.0,77.0
0,0.0,0.0,0.0,0.0,0.0,68.0,91.0,93.0,93.0,52.0,52.0,67.0,78.0,71.0,59.0,0,0.0,64.0,78.0,88.0,81.0
0,0.0,0.0,11.0,0.0,0.0,68.0,92.0,90.0,91.0,68.0,54.0,65.0,83.0,74.0,52.0,0,0.0,56.0,83.0,86.0,91.0
0,0.0,0.0,0.0,0.0,0.0,68.0,81.0,85.0,76.0,77.0,62.0,62.0,81.0,58.0,78.0,0,0.0,77.0,66.0,69.0,71.0
0,0.0,0.0,4.0,0.0,0.0,68.0,90.0,90.0,87.0,74.0,70.0,62.0,84.0,76.0,56.0,0,0.0,81.0,71.0,79.0,86.0
0,0.0,0.0,21.0,0.0,0.0,68.0,86.0,90.0,80.0,70.0,71.0,68.0,91.0,78.0,78.0,0,0.0,76.0,79.0,80.0,87.0
0,0.0,0.0,0.0,0.0,0.0,67.0,89.0,90.0,87.0,76.0,67.0,67.0,89.0,77.0,77.0,0,0.0,74.0,68.0,77.0,85.0
0,0.0,0.0,0.0,0.0,0.0,67.0,74.0,83.0,77.0,74.0,80.0,63.0,74.0,50.0,73.0,0,0.0,70.0,73.0,72.0,73.0
0,0.0,0.0,0.0,0.0,0.0,67.0,86.0,88.0,84.0,77.0,80.0,65.0,84.0,64.0,85.0,0,0.0,82.0,76.0,81.0,80.0
0,0.0,0.0,0.0,0.0,0.0,67.0,82.0,88.0,78.0,80.0,64.0,64.0,73.0,32.0,74.0,0,0.0,68.0,53.0,57.0,76.0
0,0.0,0.0,0.0,0.0,0.0,67.0,82.0,89.0,81.0,84.0,60.0,65.0,77.0,47.0,81.0,0,0.0,79.0,62.0,73.0,83.0
0,0.0,0.0,5.0,0.0,0.0,67.0,88.0,88.0,83.0,69.0,60.0,54.0,86.0,76.0,79.0,0,0.0,62.0,79.0,83.0,86.0
0,0.0,0.0,0.0,0.0,0.0,67.0,88.0,90.0,85.0,75.0,76.0,60.0,85.0,66.0,83.0,0,0.0,83.0,82.0,76.0,88.0
0,0.0,0.0,0.0,0.0,0.0,67.0,88.0,91.0,91.0,65.0,57.0,61.0,73.0,74.0,61.0,0,0.0,61.0,82.0,86.0,74.0
0,0.0,0.0,0.0,0.0,0.0,67.0,90.0,89.0,86.0,69.0,60.0,67.0,86.0,73.0,64.0,0,0.0,78.0,76.0,82.0,93.0
0,0.0,0.0,0.0,0.0,0.0,66.0,83.0,88.0,74.0,75.0,51.0,72.0,73.0,52.0,76.0,0,0.0,67.0,52.0,61.0,79.0
0,0.0,0.0,3.0,0.0,0.0,66.0,89.0,90.0,83.0,64.0,68.0,69.0,81.0,76.0,58.0,0,0.0,68.0,76.0,77.0,80.0
0,0.0,0.0,5.0,0.0,0.0,66.0,89.0,89.0,88.0,63.0,59.0,65.0,85.0,71.0,66.0,0,0.0,72.0,78.0,85.0,78.0
0,0.0,0.0,0.0,0.0,0.0,66.0,90.0,87.0,81.0,76.0,68.0,60.0,86.0,76.0,83.0,0,0.0,77.0,76.0,83.0,86.0
0,0.0,0.0,15.0,0.0,0.0,66.0,92.0,91.0,84.0,64.0,62.0,64.0,89.0,72.0,55.0,0,0.0,70.0,71.0,75.0,83.0
0,0.0,0.0,0.0,0.0,0.0,66.0,85.0,89.0,86.0,73.0,72.0,61.0,84.0,72.0,80.0,0,0.0,73.0,72.0,77.0,77.0
0,0.0,0.0,1.0,0.0,0.0,66.0,85.0,87.0,83.0,81.0,59.0,71.0,75.0,42.0,74.0,0,0.0,71.0,62.0,68.0,89.0
0,0.0,0.0,0.0,0.0,0.0,66.0,88.0,90.0,86.0,66.0,65.0,63.0,87.0,73.0,62.0,0,0.0,69.0,70.0,76.0,86.0
0,0.0,0.0,5.0,0.0,0.0,66.0,85.0,90.0,83.0,75.0,62.0,66.0,81.0,81.0,87.0,0,0.0,82.0,75.0,84.0,84.0
0,0.0,0.0,1.0,0.0,0.0,66.0,85.0,90.0,83.0,75.0,62.0,66.0,81.0,81.0,87.0,0,0.0,82.0,75.0,84.0,84.0
0,0.0,0.0,5.0,0.0,0.0,66.0,90.0,90.0,81.0,69.0,66.0,71.0,75.0,76.0,80.0,0,0.0,75.0,77.0,82.0,85.0
0,0.0,0.0,0.0,0.0,0.0,65.0,92.0,89.0,88.0,67.0,61.0,63.0,83.0,74.0,72.0,0,0.0,84.0,80.0,79.0,83.0
0,0.0,0.0,2.0,0.0,0.0,65.0,88.0,91.0,85.0,71.0,59.0,67.0,86.0,73.0,60.0,0,0.0,70.0,72.0,79.0,88.0
0,0.0,0.0,13.0,0.0,0.0,65.0,87.0,90.0,82.0,69.0,67.0,68.0,88.0,73.0,58.0,0,0.0,63.0,71.0,79.0,83.0
0,0.0,0.0,0.0,0.0,0.0,65.0,92.0,91.0,86.0,60.0,57.0,75.0,77.0,70.0,52.0,0,0.0,52.0,77.0,78.0,88.0
0,0.0,0.0,0.0,0.0,0.0,65.0,87.0,89.0,84.0,72.0,70.0,66.0,79.0,76.0,84.0,0,0.0,69.0,76.0,78.0,84.0
0,0.0,0.0,2.0,0.0,0.0,65.0,90.0,89.0,83.0,72.0,70.0,59.0,84.0,75.0,81.0,0,0.0,77.0,70.0,76.0,74.0
0,0.0,0.0,0.0,0.0,0.0,65.0,88.0,90.0,84.0,73.0,57.0,60.0,89.0,77.0,78.0,0,0.0,78.0,78.0,80.0,80.0
0,0.0,0.0,1.0,0.0,0.0,65.0,81.0,87.0,78.0,82.0,81.0,62.0,71.0,29.0,62.0,0,0.0,70.0,60.0,62.0,82.0
0,0.0,0.0,0.0,0.0,0.0,64.0,90.0,90.0,88.0,65.0,60.0,65.0,78.0,68.0,69.0,0,0.0,70.0,74.0,82.0,88.0
0,0.0,0.0,0.0,0.0,0.0,64.0,89.0,92.0,77.0,72.0,70.0,66.0,80.0,74.0,71.0,0,0.0,73.0,77.0,76.0,81.0
0,0.0,0.0,0.0,0.0,0.0,64.0,79.0,83.0,76.0,73.0,61.0,68.0,76.0,39.0,70.0,0,0.0,68.0,54.0,60.0,78.0
0,0.0,0.0,1.0,0.0,0.0,64.0,86.0,87.0,79.0,70.0,66.0,61.0,90.0,78.0,80.0,0,0.0,80.0,73.0,77.0,73.0
0,0.0,0.0,0.0,0.0,0.0,64.0,90.0,90.0,81.0,76.0,64.0,58.0,90.0,75.0,75.0,0,0.0,69.0,72.0,77.0,74.0
0,0.0,0.0,2.0,0.0,0.0,64.0,92.0,91.0,86.0,62.0,56.0,58.0,78.0,69.0,56.0,0,0.0,61.0,71.0,81.0,91.0
0,0.0,0.0,0.0,0.0,0.0,64.0,91.0,90.0,78.0,80.0,65.0,61.0,82.0,70.0,75.0,0,0.0,71.0,73.0,79.0,88.0
0,0.0,0.0,0.0,0.0,0.0,64.0,90.0,90.0,81.0,71.0,60.0,61.0,77.0,74.0,71.0,0,0.0,66.0,79.0,83.0,85.0
0,0.0,0.0,0.0,0.0,0.0,64.0,88.0,88.0,82.0,62.0,58.0,66.0,83.0,70.0,53.0,0,0.0,68.0,78.0,82.0,85.0
0,0.0,0.0,0.0,0.0,0.0,64.0,88.0,86.0,85.0,71.0,57.0,67.0,73.0,44.0,75.0,0,0.0,71.0,56.0,64.0,79.0
0,0.0,0.0,0.0,0.0,0.0,63.0,92.0,89.0,79.0,68.0,60.0,63.0,85.0,73.0,58.0,0,0.0,60.0,71.0,78.0,90.0
0,0.0,0.0,0.0,0.0,0.0,63.0,93.0,91.0,89.0,61.0,53.0,63.0,78.0,73.0,68.0,0,0.0,44.0,78.0,80.0,91.0
0,0.0,0.0,0.0,0.0,0.0,63.0,88.0,89.0,84.0,75.0,62.0,62.0,81.0,77.0,81.0,0,0.0,82.0,70.0,80.0,83.0
0,0.0,0.0,0.0,0.0,0.0,63.0,83.0,88.0,78.0,75.0,61.0,66.0,89.0,75.0,80.0,0,0.0,80.0,72.0,79.0,78.0
0,0.0,0.0,0.0,0.0,0.0,63.0,86.0,89.0,85.0,63.0,59.0,73.0,88.0,71.0,54.0,0,0.0,64.0,74.0,79.0,85.0
0,0.0,0.0,9.0,0.0,0.0,63.0,88.0,89.0,84.0,76.0,61.0,68.0,84.0,73.0,85.0,0,0.0,73.0,72.0,78.0,82.0
0,0.0,0.0,0.0,0.0,0.0,63.0,76.0,84.0,77.0,76.0,56.0,70.0,67.0,40.0,76.0,0,0.0,72.0,55.0,63.0,81.0
0,0.0,0.0,0.0,0.0,0.0,63.0,84.0,87.0,80.0,76.0,65.0,61.0,87.0,75.0,79.0,0,0.0,79.0,72.0,78.0,76.0
0,0.0,0.0,8.0,0.0,0.0,63.0,90.0,90.0,83.0,62.0,69.0,65.0,81.0,74.0,70.0,0,0.0,62.0,68.0,75.0,90.0
0,0.0,0.0,0.0,0.0,0.0,63.0,86.0,90.0,86.0,81.0,61.0,65.0,83.0,76.0,83.0,0,0.0,71.0,70.0,78.0,89.0
0,0.0,0.0,0.0,0.0,0.0,62.0,92.0,91.0,82.0,69.0,66.0,62.0,85.0,72.0,82.0,0,0.0,59.0,65.0,76.0,90.0
0,0.0,0.0,6.0,0.0,0.0,62.0,77.0,80.0,84.0,76.0,77.0,60.0,72.0,42.0,59.0,0,0.0,58.0,55.0,64.0,80.0
0,0.0,0.0,0.0,0.0,0.0,62.0,77.0,80.0,84.0,76.0,77.0,60.0,72.0,42.0,59.0,0,0.0,58.0,55.0,64.0,80.0
0,0.0,0.0,0.0,0.0,0.0,62.0,90.0,88.0,90.0,70.0,64.0,63.0,74.0,68.0,63.0,0,0.0,62.0,73.0,78.0,76.0
0,0.0,0.0,0.0,0.0,0.0,62.0,74.0,87.0,84.0,77.0,52.0,61.0,71.0,31.0,68.0,0,0.0,70.0,57.0,61.0,80.0
0,0.0,0.0,2.0,0.0,0.0,62.0,88.0,90.0,80.0,78.0,49.0,60.0,85.0,75.0,88.0,0,0.0,83.0,67.0,74.0,92.0
0,0.0,0.0,0.0,0.0,0.0,61.0,85.0,90.0,88.0,70.0,46.0,58.0,78.0,73.0,74.0,0,0.0,65.0,74.0,84.0,78.0
0,0.0,0.0,18.0,0.0,0.0,61.0,86.0,90.0,78.0,73.0,60.0,63.0,85.0,74.0,77.0,0,0.0,77.0,72.0,76.0,76.0
0,0.0,0.0,0.0,0.0,0.0,61.0,86.0,89.0,85.0,71.0,50.0,63.0,86.0,74.0,38.0,0,0.0,58.0,72.0,82.0,84.0
0,0.0,0.0,0.0,0.0,0.0,61.0,90.0,93.0,89.0,64.0,58.0,69.0,79.0,70.0,67.0,0,0.0,68.0,73.0,74.0,85.0
0,0.0,0.0,0.0,0.0,0.0,61.0,88.0,90.0,88.0,71.0,50.0,55.0,84.0,74.0,63.0,0,0.0,66.0,70.0,81.0,84.0
0,0.0,0.0,7.0,0.0,0.0,61.0,90.0,89.0,80.0,71.0,65.0,57.0,87.0,63.0,78.0,0,0.0,85.0,78.0,75.0,83.0
0,0.0,0.0,0.0,0.0,0.0,61.0,91.0,92.0,89.0,69.0,57.0,57.0,74.0,77.0,59.0,0,0.0,72.0,74.0,77.0,82.0
0,0.0,0.0,0.0,0.0,0.0,60.0,90.0,92.0,76.0,76.0,65.0,65.0,83.0,62.0,80.0,0,0.0,63.0,70.0,82.0,82.0
0,0.0,0.0,0.0,0.0,0.0,60.0,84.0,87.0,83.0,81.0,49.0,64.0,83.0,75.0,84.0,0,0.0,79.0,65.0,73.0,80.0
0,0.0,0.0,0.0,0.0,0.0,60.0,86.0,87.0,80.0,49.0,59.0,65.0,82.0,74.0,66.0,0,0.0,61.0,74.0,81.0,81.0
0,0.0,0.0,7.0,0.0,0.0,60.0,89.0,91.0,86.0,73.0,62.0,66.0,76.0,68.0,78.0,0,0.0,81.0,72.0,80.0,84.0
0,0.0,0.0,0.0,0.0,0.0,59.0,87.0,88.0,82.0,72.0,59.0,62.0,80.0,76.0,79.0,0,0.0,77.0,67.0,78.0,69.0
0,0.0,0.0,0.0,0.0,0.0,58.0,86.0,88.0,84.0,65.0,55.0,67.0,80.0,77.0,80.0,0,0.0,78.0,70.0,74.0,80.0
0,0.0,0.0,5.0,0.0,0.0,58.0,86.0,89.0,84.0,67.0,61.0,57.0,73.0,69.0,79.0,0,0.0,79.0,66.0,81.0,83.0
0,0.0,0.0,0.0,0.0,0.0,57.0,84.0,89.0,75.0,67.0,55.0,67.0,80.0,66.0,42.0,0,0.0,68.0,69.0,83.0,70.0
0,0.0,0.0,0.0,0.0,0.0,57.0,82.0,87.0,86.0,67.0,65.0,53.0,76.0,64.0,82.0,0,0.0,74.0,75.0,73.0,87.0
0,0.0,0.0,0.0,0.0,0.0,56.0,84.0,87.0,82.0,77.0,67.0,68.0,79.0,64.0,80.0,0,0.0,76.0,64.0,72.0,87.0
0,0.0,0.0,0.0,0.0,0.0,55.0,87.0,90.0,79.0,78.0,57.0,61.0,77.0,58.0,82.0,0,0.0,80.0,75.0,78.0,77.0
0,0.0,0.0,0.0,0.0,0.0,53.0,86.0,88.0,83.0,74.0,51.0,55.0,74.0,71.0,72.0,0,0.0,71.0,75.0,76.0,89.0
75,247.0,27.0,76.0,1.0,5.0,97.0,93.0,89.0,86.0,87.0,97.0,66.0,98.0,91.0,93.0,79,93.0,99.0,75.0,86.0,88.0
71,227.0,25.0,47.0,0.0,4.0,96.0,92.0,91.0,83.0,85.0,98.0,67.0,95.0,98.0,91.0,82,92.0,93.0,74.0,87.0,92.0
71,205.0,25.0,74.0,2.0,3.0,96.0,92.0,93.0,97.0,72.0,90.0,81.0,96.0,83.0,59.0,94,94.0,77.0,91.0,93.0,90.0
70,210.0,26.0,52.0,0.0,4.0,95.0,92.0,92.0,95.0,74.0,92.0,71.0,88.0,93.0,74.0,95,95.0,82.0,89.0,94.0,77.0
73,218.0,25.0,56.0,0.0,2.0,93.0,91.0,93.0,92.0,83.0,93.0,72.0,96.0,89.0,88.0,90,92.0,90.0,83.0,92.0,84.0
70,226.0,22.0,45.0,1.0,2.0,92.0,94.0,92.0,86.0,80.0,95.0,70.0,93.0,95.0,88.0,84,96.0,88.0,83.0,93.0,84.0
70,215.0,26.0,76.0,0.0,5.0,91.0,89.0,94.0,93.0,77.0,91.0,76.0,92.0,90.0,87.0,90,91.0,91.0,85.0,91.0,92.0
69,208.0,26.0,18.0,0.0,0.0,90.0,91.0,93.0,94.0,71.0,88.0,76.0,90.0,87.0,84.0,91,89.0,86.0,84.0,94.0,89.0
69,208.0,26.0,64.0,0.0,1.0,90.0,91.0,93.0,94.0,71.0,88.0,76.0,90.0,87.0,84.0,91,89.0,86.0,84.0,94.0,89.0
72,218.0,26.0,68.0,1.0,3.0,88.0,89.0,91.0,92.0,80.0,89.0,70.0,91.0,83.0,86.0,87,91.0,87.0,86.0,92.0,95.0
70,220.0,23.0,51.0,1.0,3.0,88.0,87.0,91.0,87.0,86.0,85.0,69.0,94.0,92.0,90.0,85,88.0,88.0,80.0,88.0,84.0
73,235.0,30.0,20.0,1.0,9.0,87.0,80.0,86.0,83.0,79.0,85.0,75.0,76.0,64.0,85.0,79,83.0,85.0,72.0,76.0,88.0
73,215.0,28.0,0.0,0.0,0.0,87.0,91.0,90.0,90.0,74.0,89.0,71.0,89.0,86.0,79.0,88,90.0,86.0,84.0,90.0,85.0
71,216.0,26.0,49.0,0.0,1.0,87.0,90.0,92.0,92.0,81.0,84.0,70.0,95.0,89.0,87.0,88,86.0,87.0,80.0,91.0,92.0
70,200.0,26.0,0.0,0.0,0.0,86.0,92.0,92.0,92.0,82.0,86.0,79.0,88.0,85.0,76.0,86,85.0,72.0,87.0,89.0,89.0
71,233.0,24.0,58.0,1.0,3.0,86.0,92.0,93.0,96.0,81.0,82.0,73.0,92.0,85.0,83.0,89,77.0,86.0,88.0,90.0,94.0
72,228.0,26.0,38.0,0.0,0.0,85.0,91.0,88.0,84.0,84.0,87.0,68.0,97.0,87.0,92.0,79,82.0,84.0,82.0,81.0,75.0
74,220.0,30.0,42.0,4.0,4.0,85.0,91.0,92.0,95.0,65.0,80.0,82.0,89.0,79.0,64.0,87,82.0,59.0,82.0,87.0,86.0
69,219.0,23.0,0.0,0.0,0.0,84.0,86.0,89.0,83.0,82.0,87.0,69.0,88.0,93.0,89.0,85,89.0,85.0,75.0,82.0,92.0
71,222.0,26.0,29.0,0.0,0.0,84.0,88.0,89.0,83.0,83.0,88.0,69.0,90.0,87.0,87.0,82,90.0,87.0,79.0,83.0,93.0
70,222.0,24.0,44.0,0.0,0.0,83.0,88.0,90.0,86.0,74.0,85.0,75.0,97.0,86.0,84.0,85,87.0,77.0,82.0,87.0,75.0
73,233.0,26.0,48.0,0.0,2.0,83.0,87.0,89.0,82.0,82.0,86.0,70.0,91.0,88.0,86.0,81,87.0,92.0,82.0,85.0,76.0
74,230.0,23.0,29.0,0.0,1.0,83.0,88.0,90.0,85.0,81.0,82.0,73.0,94.0,88.0,88.0,88,83.0,89.0,81.0,85.0,94.0
71,211.0,24.0,34.0,0.0,1.0,82.0,91.0,92.0,89.0,69.0,84.0,65.0,88.0,82.0,73.0,88,85.0,78.0,81.0,86.0,86.0
70,213.0,24.0,16.0,0.0,0.0,82.0,91.0,91.0,85.0,76.0,85.0,68.0,92.0,86.0,89.0,83,88.0,82.0,75.0,83.0,88.0
70,217.0,22.0,13.0,0.0,0.0,82.0,90.0,94.0,93.0,73.0,81.0,66.0,88.0,81.0,80.0,84,82.0,81.0,84.0,88.0,86.0
70,205.0,29.0,0.0,0.0,0.0,81.0,96.0,95.0,89.0,67.0,75.0,63.0,86.0,82.0,74.0,87,84.0,80.0,78.0,86.0,89.0
67,203.0,23.0,36.0,0.0,0.0,81.0,86.0,90.0,91.0,70.0,83.0,68.0,84.0,85.0,78.0,92,84.0,80.0,80.0,89.0,84.0
70,215.0,21.0,20.0,0.0,0.0,81.0,88.0,90.0,85.0,80.0,78.0,68.0,92.0,94.0,89.0,86,84.0,81.0,75.0,82.0,87.0
72,210.0,24.0,40.0,0.0,1.0,81.0,93.0,94.0,85.0,69.0,84.0,68.0,89.0,81.0,67.0,86,83.0,71.0,79.0,86.0,85.0
75,300.0,27.0,0.0,0.0,0.0,81.0,71.0,82.0,74.0,90.0,82.0,69.0,68.0,56.0,68.0,64,64.0,69.0,58.0,62.0,81.0
70,201.0,23.0,11.0,0.0,0.0,80.0,90.0,90.0,86.0,71.0,79.0,69.0,95.0,84.0,78.0,87,85.0,74.0,78.0,85.0,88.0
73,228.0,23.0,27.0,0.0,0.0,80.0,91.0,91.0,89.0,68.0,81.0,72.0,81.0,84.0,77.0,87,86.0,80.0,83.0,88.0,88.0
68,215.0,22.0,36.0,0.0,1.0,80.0,90.0,91.0,90.0,68.0,78.0,72.0,88.0,79.0,76.0,89,83.0,80.0,83.0,87.0,93.0
70,209.0,22.0,17.0,0.0,0.0,80.0,91.0,91.0,87.0,74.0,79.0,65.0,88.0,83.0,79.0,88,85.0,83.0,81.0,87.0,90.0
69,210.0,25.0,21.0,0.0,0.0,79.0,90.0,92.0,90.0,64.0,77.0,78.0,87.0,76.0,51.0,91,82.0,67.0,81.0,87.0,82.0
67,209.0,22.0,18.0,0.0,0.0,79.0,86.0,92.0,89.0,71.0,78.0,69.0,89.0,82.0,77.0,90,83.0,80.0,80.0,87.0,91.0
72,247.0,23.0,0.0,0.0,0.0,79.0,88.0,87.0,79.0,84.0,79.0,68.0,93.0,85.0,88.0,79,83.0,85.0,76.0,76.0,89.0
73,211.0,27.0,33.0,0.0,0.0,79.0,91.0,89.0,89.0,65.0,77.0,69.0,88.0,81.0,64.0,89,82.0,79.0,81.0,88.0,83.0
68,208.0,24.0,0.0,0.0,0.0,79.0,89.0,95.0,88.0,68.0,81.0,67.0,94.0,76.0,72.0,79,82.0,76.0,78.0,86.0,81.0
73,238.0,28.0,2.0,0.0,0.0,78.0,77.0,86.0,73.0,81.0,83.0,69.0,79.0,48.0,79.0,75,73.0,76.0,65.0,69.0,82.0
69,198.0,24.0,25.0,0.0,0.0,78.0,93.0,93.0,90.0,62.0,75.0,77.0,85.0,74.0,45.0,84,79.0,74.0,85.0,86.0,85.0
69,221.0,28.0,37.0,0.0,0.0,78.0,88.0,91.0,85.0,74.0,76.0,71.0,90.0,83.0,83.0,84,84.0,79.0,84.0,85.0,83.0
69,221.0,28.0,0.0,0.0,0.0,78.0,88.0,91.0,85.0,74.0,76.0,71.0,90.0,83.0,83.0,84,84.0,79.0,84.0,85.0,83.0
69,221.0,28.0,1.0,0.0,0.0,78.0,88.0,91.0,85.0,74.0,76.0,71.0,90.0,83.0,83.0,84,84.0,79.0,84.0,85.0,83.0
69,221.0,28.0,0.0,0.0,0.0,78.0,88.0,91.0,85.0,74.0,76.0,71.0,90.0,83.0,83.0,84,84.0,79.0,84.0,85.0,83.0
69,221.0,28.0,20.0,0.0,0.0,78.0,88.0,91.0,85.0,74.0,76.0,71.0,90.0,83.0,83.0,84,84.0,79.0,84.0,85.0,83.0
70,195.0,28.0,0.0,0.0,0.0,78.0,88.0,90.0,91.0,69.0,78.0,77.0,84.0,79.0,57.0,85,79.0,64.0,81.0,85.0,87.0
73,240.0,26.0,0.0,0.0,0.0,78.0,88.0,87.0,82.0,79.0,81.0,62.0,93.0,82.0,86.0,81,86.0,84.0,77.0,81.0,83.0
68,206.0,29.0,49.0,0.0,2.0,78.0,88.0,89.0,89.0,75.0,82.0,69.0,89.0,79.0,76.0,86,83.0,74.0,79.0,86.0,80.0
69,215.0,31.0,0.0,0.0,0.0,78.0,87.0,91.0,86.0,79.0,83.0,72.0,91.0,82.0,85.0,81,83.0,83.0,79.0,84.0,80.0
71,210.0,24.0,0.0,0.0,0.0,77.0,91.0,92.0,93.0,68.0,71.0,63.0,82.0,77.0,66.0,93,80.0,76.0,80.0,87.0,87.0
72,213.0,26.0,33.0,0.0,0.0,77.0,88.0,90.0,86.0,76.0,80.0,70.0,98.0,80.0,83.0,84,82.0,85.0,79.0,78.0,80.0
71,215.0,26.0,21.0,0.0,0.0,77.0,88.0,91.0,92.0,75.0,77.0,66.0,92.0,78.0,82.0,86,79.0,82.0,74.0,83.0,76.0
75,230.0,30.0,44.0,0.0,1.0,77.0,89.0,91.0,86.0,74.0,76.0,69.0,95.0,83.0,85.0,77,82.0,85.0,81.0,83.0,85.0
71,220.0,25.0,13.0,0.0,0.0,77.0,89.0,90.0,87.0,75.0,78.0,65.0,91.0,81.0,75.0,84,82.0,81.0,75.0,86.0,80.0
71,221.0,23.0,21.0,0.0,0.0,77.0,86.0,90.0,81.0,73.0,83.0,70.0,93.0,84.0,86.0,82,83.0,82.0,79.0,84.0,87.0
71,221.0,29.0,0.0,0.0,0.0,76.0,89.0,91.0,87.0,67.0,72.0,72.0,87.0,82.0,73.0,83,82.0,74.0,83.0,88.0,85.0
69,205.0,29.0,42.0,0.0,0.0,76.0,88.0,91.0,88.0,61.0,80.0,70.0,85.0,75.0,52.0,86,78.0,64.0,82.0,86.0,79.0
72,210.0,25.0,20.0,0.0,0.0,76.0,89.0,93.0,92.0,72.0,69.0,66.0,86.0,81.0,62.0,87,81.0,78.0,78.0,85.0,85.0
66,203.0,26.0,11.0,0.0,0.0,76.0,90.0,88.0,91.0,68.0,75.0,70.0,85.0,75.0,52.0,91,77.0,55.0,82.0,84.0,91.0
70,215.0,22.0,0.0,0.0,0.0,76.0,92.0,93.0,87.0,70.0,70.0,69.0,86.0,79.0,77.0,84,80.0,74.0,83.0,87.0,84.0
70,205.0,29.0,36.0,0.0,0.0,76.0,88.0,91.0,88.0,68.0,74.0,78.0,91.0,78.0,62.0,85,80.0,69.0,79.0,87.0,80.0
70,205.0,29.0,37.0,0.0,0.0,76.0,88.0,91.0,88.0,68.0,74.0,78.0,91.0,78.0,62.0,85,80.0,69.0,79.0,87.0,80.0
73,240.0,25.0,0.0,0.0,0.0,76.0,77.0,84.0,72.0,76.0,84.0,72.0,80.0,49.0,77.0,78,71.0,73.0,61.0,71.0,86.0
71,235.0,28.0,0.0,0.0,0.0,76.0,81.0,87.0,81.0,77.0,78.0,70.0,78.0,63.0,79.0,76,75.0,74.0,68.0,72.0,88.0
66,191.0,26.0,21.0,1.0,1.0,75.0,92.0,93.0,94.0,61.0,70.0,72.0,77.0,74.0,64.0,90,76.0,61.0,81.0,89.0,81.0
72,199.0,25.0,12.0,0.0,0.0,75.0,89.0,90.0,90.0,62.0,74.0,67.0,84.0,73.0,74.0,90,79.0,74.0,78.0,86.0,91.0
69,208.0,29.0,32.0,0.0,0.0,75.0,90.0,91.0,94.0,73.0,72.0,72.0,84.0,76.0,58.0,88,78.0,56.0,76.0,84.0,92.0
72,229.0,30.0,32.0,0.0,0.0,75.0,86.0,90.0,89.0,79.0,77.0,67.0,85.0,81.0,85.0,83,80.0,79.0,81.0,84.0,83.0
68,201.0,22.0,66.0,1.0,3.0,75.0,88.0,86.0,89.0,66.0,73.0,68.0,91.0,78.0,80.0,91,79.0,79.0,78.0,86.0,82.0
68,201.0,22.0,12.0,0.0,0.0,75.0,88.0,86.0,89.0,66.0,73.0,68.0,91.0,78.0,80.0,91,79.0,79.0,78.0,86.0,82.0
72,215.0,22.0,4.0,0.0,0.0,74.0,86.0,93.0,89.0,78.0,68.0,68.0,93.0,80.0,81.0,84,79.0,81.0,74.0,84.0,89.0
72,224.0,26.0,0.0,0.0,0.0,74.0,87.0,89.0,78.0,77.0,82.0,73.0,94.0,77.0,82.0,84,80.0,82.0,72.0,80.0,79.0
70,194.0,24.0,13.0,0.0,0.0,74.0,88.0,91.0,82.0,73.0,77.0,74.0,90.0,81.0,71.0,85,81.0,67.0,76.0,84.0,83.0
68,190.0,27.0,0.0,0.0,0.0,74.0,92.0,90.0,89.0,64.0,65.0,65.0,99.0,76.0,70.0,90,77.0,70.0,71.0,81.0,85.0
68,185.0,22.0,16.0,0.0,0.0,74.0,90.0,87.0,86.0,68.0,74.0,69.0,87.0,76.0,69.0,85,81.0,75.0,79.0,85.0,84.0
72,210.0,22.0,23.0,0.0,0.0,74.0,90.0,91.0,88.0,70.0,73.0,67.0,86.0,75.0,72.0,85,80.0,78.0,76.0,84.0,86.0
73,224.0,29.0,3.0,0.0,0.0,74.0,88.0,88.0,86.0,78.0,74.0,71.0,88.0,82.0,82.0,81,83.0,78.0,79.0,86.0,91.0
73,224.0,29.0,42.0,1.0,1.0,74.0,88.0,88.0,86.0,78.0,74.0,71.0,88.0,82.0,82.0,81,83.0,78.0,79.0,86.0,91.0
69,212.0,23.0,13.0,0.0,0.0,73.0,89.0,88.0,87.0,73.0,73.0,66.0,93.0,77.0,78.0,82,80.0,76.0,74.0,82.0,81.0
70,195.0,26.0,0.0,0.0,0.0,73.0,94.0,93.0,90.0,72.0,68.0,68.0,82.0,76.0,68.0,84,78.0,66.0,74.0,84.0,92.0
69,205.0,23.0,18.0,0.0,0.0,73.0,86.0,88.0,85.0,77.0,75.0,67.0,90.0,82.0,84.0,80,81.0,80.0,79.0,81.0,81.0
