Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PRBK,PPBK,PIBL,PRBP,PRBF,PPBP,PPBF,PLDB
75,320.0,23.0,25.0,1.0,0.0,73.0,73.0,77.0,66.0,90.0,77.0,75.0,70.0,88.0,73,77,69,71,0
78,314.0,23.0,0.0,0.0,0.0,73.0,77.0,82.0,72.0,84.0,74.0,79.0,73.0,82.0,76,81,72,74,0
75,314.0,22.0,20.0,0.0,0.0,73.0,66.0,76.0,71.0,90.0,75.0,73.0,75.0,84.0,72,74,74,76,0
75,300.0,30.0,33.0,0.0,0.0,72.0,59.0,69.0,68.0,87.0,76.0,80.0,73.0,82.0,78,82,73,74,0
77,310.0,30.0,35.0,0.0,0.0,72.0,64.0,63.0,56.0,85.0,90.0,74.0,76.0,81.0,70,76,73,78,0
75,316.0,23.0,26.0,0.0,0.0,72.0,70.0,73.0,55.0,87.0,81.0,74.0,71.0,82.0,76,72,72,69,0
74,327.0,25.0,31.0,0.0,0.0,72.0,64.0,67.0,56.0,89.0,82.0,76.0,67.0,87.0,78,72,70,65,0
76,303.0,28.0,35.0,0.0,1.0,72.0,64.0,75.0,69.0,84.0,83.0,73.0,73.0,82.0,75,70,75,70,0
77,310.0,30.0,0.0,0.0,0.0,72.0,50.0,53.0,54.0,80.0,83.0,70.0,79.0,81.0,71,68,80,78,0
76,325.0,30.0,26.0,0.0,0.0,72.0,60.0,57.0,65.0,86.0,85.0,75.0,74.0,82.0,78,73,75,73,0
76,306.0,25.0,79.0,0.0,1.0,72.0,70.0,71.0,65.0,85.0,85.0,70.0,75.0,83.0,69,71,73,77,0
76,325.0,21.0,8.0,0.0,0.0,72.0,64.0,74.0,56.0,85.0,76.0,74.0,75.0,87.0,72,76,78,73,0
75,315.0,24.0,0.0,0.0,0.0,72.0,63.0,68.0,57.0,85.0,83.0,73.0,75.0,84.0,76,71,77,73,0
76,308.0,25.0,0.0,0.0,0.0,72.0,58.0,68.0,60.0,84.0,86.0,76.0,73.0,81.0,78,71,75,70,0
78,320.0,24.0,15.0,0.0,0.0,72.0,72.0,73.0,61.0,91.0,74.0,77.0,68.0,87.0,81,73,71,65,0
79,333.0,23.0,12.0,0.0,0.0,72.0,76.0,83.0,74.0,88.0,61.0,78.0,70.0,90.0,81,74,75,66,0
74,335.0,26.0,36.0,0.0,0.0,72.0,66.0,73.0,62.0,95.0,71.0,72.0,72.0,86.0,73,71,75,69,0
77,312.0,23.0,8.0,0.0,0.0,71.0,72.0,72.0,68.0,88.0,71.0,75.0,66.0,91.0,78,71,69,64,0
74,303.0,26.0,8.0,0.0,0.0,71.0,61.0,62.0,56.0,83.0,83.0,79.0,72.0,79.0,80,77,71,73,0
74,303.0,26.0,0.0,0.0,0.0,71.0,61.0,62.0,56.0,83.0,83.0,79.0,72.0,79.0,80,77,71,73,0
74,303.0,26.0,1.0,0.0,0.0,71.0,61.0,62.0,56.0,83.0,83.0,79.0,72.0,79.0,80,77,71,73,0
74,303.0,26.0,16.0,0.0,0.0,71.0,61.0,62.0,56.0,83.0,83.0,79.0,72.0,79.0,80,77,71,73,0
80,327.0,31.0,0.0,0.0,0.0,71.0,59.0,52.0,62.0,83.0,85.0,71.0,77.0,83.0,74,68,80,74,0
76,310.0,28.0,8.0,0.0,0.0,71.0,71.0,73.0,67.0,91.0,71.0,70.0,70.0,86.0,72,67,72,69,0
77,315.0,25.0,0.0,0.0,0.0,71.0,63.0,66.0,67.0,83.0,81.0,68.0,78.0,79.0,66,70,76,79,0
77,312.0,24.0,38.0,0.0,0.0,71.0,65.0,60.0,64.0,87.0,82.0,71.0,77.0,84.0,73,69,79,76,0
77,322.0,27.0,18.0,0.0,0.0,71.0,73.0,78.0,62.0,87.0,78.0,71.0,76.0,84.0,67,73,74,78,0
77,310.0,24.0,27.0,0.0,0.0,71.0,62.0,58.0,60.0,89.0,82.0,73.0,70.0,90.0,74,72,71,69,0
78,306.0,27.0,39.0,0.0,0.0,71.0,71.0,75.0,62.0,84.0,84.0,77.0,68.0,80.0,79,73,71,65,0
75,315.0,23.0,3.0,0.0,0.0,71.0,61.0,58.0,63.0,96.0,67.0,74.0,70.0,88.0,76,72,72,67,0
76,302.0,25.0,0.0,0.0,0.0,71.0,69.0,81.0,69.0,86.0,78.0,70.0,75.0,83.0,68,72,73,77,0
78,315.0,33.0,22.0,0.0,0.0,71.0,67.0,69.0,60.0,89.0,84.0,80.0,68.0,81.0,76,82,70,66,0
75,314.0,24.0,31.0,0.0,1.0,71.0,60.0,58.0,58.0,85.0,86.0,73.0,73.0,84.0,71,75,71,75,0
77,322.0,26.0,31.0,0.0,0.0,71.0,71.0,69.0,61.0,83.0,85.0,72.0,75.0,82.0,70,75,74,76,0
76,300.0,28.0,27.0,0.0,0.0,71.0,65.0,72.0,57.0,82.0,85.0,75.0,73.0,79.0,72,78,74,71,0
76,300.0,25.0,0.0,0.0,0.0,70.0,62.0,70.0,58.0,84.0,79.0,71.0,76.0,83.0,73,69,78,74,0
78,320.0,25.0,25.0,0.0,0.0,70.0,61.0,64.0,58.0,85.0,80.0,73.0,74.0,81.0,71,75,73,76,0
75,329.0,25.0,21.0,0.0,0.0,70.0,65.0,69.0,57.0,87.0,70.0,74.0,72.0,82.0,76,73,74,69,0
77,307.0,24.0,11.0,0.0,0.0,70.0,71.0,79.0,68.0,87.0,72.0,73.0,69.0,82.0,70,76,67,71,0
80,321.0,32.0,29.0,0.0,0.0,70.0,57.0,61.0,61.0,86.0,86.0,74.0,72.0,80.0,71,77,70,74,0
78,309.0,27.0,30.0,0.0,0.0,70.0,66.0,66.0,57.0,86.0,83.0,74.0,68.0,82.0,76,72,70,66,0
77,340.0,28.0,38.0,0.0,0.0,70.0,61.0,68.0,62.0,84.0,82.0,72.0,75.0,80.0,73,71,76,73,0
78,325.0,29.0,25.0,0.0,0.0,70.0,62.0,68.0,62.0,87.0,76.0,72.0,70.0,81.0,74,70,72,68,0
77,332.0,21.0,25.0,0.0,2.0,70.0,72.0,80.0,59.0,87.0,65.0,74.0,72.0,86.0,73,76,76,68,0
77,332.0,21.0,0.0,0.0,0.0,70.0,72.0,80.0,59.0,87.0,65.0,74.0,72.0,86.0,73,76,76,68,0
75,300.0,30.0,20.0,0.0,0.0,69.0,64.0,75.0,64.0,81.0,81.0,73.0,73.0,78.0,72,74,71,75,0
76,310.0,25.0,26.0,0.0,0.0,69.0,68.0,72.0,64.0,83.0,79.0,71.0,72.0,82.0,73,69,73,71,0
77,315.0,23.0,0.0,0.0,0.0,69.0,65.0,66.0,66.0,88.0,82.0,73.0,72.0,81.0,74,72,71,73,0
75,307.0,23.0,16.0,0.0,0.0,69.0,72.0,82.0,55.0,87.0,62.0,73.0,70.0,85.0,77,70,71,68,0
77,330.0,22.0,5.0,0.0,0.0,69.0,58.0,55.0,52.0,89.0,78.0,73.0,65.0,82.0,76,70,68,62,0
77,319.0,22.0,7.0,0.0,0.0,69.0,59.0,69.0,56.0,91.0,64.0,75.0,64.0,90.0,77,72,66,62,0
76,321.0,25.0,0.0,0.0,0.0,69.0,64.0,69.0,52.0,92.0,76.0,68.0,68.0,86.0,70,66,70,66,0
76,321.0,25.0,23.0,0.0,0.0,69.0,64.0,69.0,52.0,92.0,76.0,68.0,68.0,86.0,70,66,70,66,0
79,332.0,27.0,18.0,0.0,0.0,69.0,52.0,51.0,58.0,86.0,79.0,74.0,74.0,82.0,71,77,74,73,0
77,310.0,25.0,14.0,0.0,0.0,69.0,67.0,75.0,55.0,83.0,80.0,68.0,73.0,86.0,65,71,71,75,0
77,323.0,23.0,10.0,0.0,0.0,69.0,64.0,73.0,66.0,84.0,69.0,74.0,72.0,86.0,73,75,75,68,0
78,312.0,25.0,0.0,0.0,0.0,69.0,71.0,76.0,53.0,87.0,76.0,75.0,70.0,84.0,76,72,71,69,0
77,331.0,25.0,11.0,0.0,0.0,69.0,60.0,66.0,50.0,88.0,76.0,73.0,67.0,86.0,75,70,69,65,0
78,309.0,24.0,8.0,0.0,0.0,68.0,68.0,62.0,69.0,85.0,73.0,68.0,70.0,83.0,66,71,68,72,0
78,307.0,24.0,17.0,0.0,0.0,68.0,71.0,80.0,72.0,90.0,62.0,71.0,73.0,79.0,67,74,72,75,0
80,320.0,26.0,15.0,0.0,0.0,68.0,59.0,66.0,57.0,84.0,78.0,75.0,67.0,82.0,72,78,66,70,0
75,304.0,23.0,14.0,0.0,1.0,68.0,75.0,79.0,74.0,83.0,73.0,72.0,69.0,78.0,69,75,67,71,0
77,313.0,30.0,28.0,0.0,0.0,68.0,65.0,59.0,66.0,85.0,84.0,71.0,73.0,81.0,69,73,74,70,0
75,308.0,25.0,10.0,0.0,0.0,68.0,67.0,70.0,68.0,84.0,77.0,71.0,71.0,79.0,68,74,69,73,0
76,310.0,28.0,32.0,0.0,0.0,68.0,63.0,67.0,66.0,88.0,82.0,70.0,65.0,84.0,71,69,68,62,0
77,329.0,27.0,0.0,0.0,0.0,68.0,63.0,59.0,62.0,87.0,81.0,72.0,72.0,78.0,70,74,69,73,0
77,319.0,25.0,11.0,0.0,0.0,68.0,63.0,69.0,60.0,85.0,75.0,70.0,73.0,83.0,72,68,74,72,0
77,319.0,25.0,15.0,0.0,0.0,68.0,63.0,69.0,60.0,85.0,75.0,70.0,73.0,83.0,72,68,74,72,0
78,306.0,24.0,23.0,0.0,0.0,68.0,68.0,70.0,66.0,85.0,77.0,72.0,69.0,84.0,69,75,66,72,0
77,313.0,23.0,17.0,0.0,0.0,68.0,63.0,67.0,64.0,87.0,67.0,73.0,70.0,80.0,75,72,69,71,0
77,298.0,26.0,25.0,0.0,0.0,68.0,64.0,71.0,58.0,82.0,78.0,75.0,67.0,81.0,70,78,65,69,0
78,327.0,26.0,18.0,0.0,0.0,68.0,63.0,67.0,62.0,86.0,76.0,71.0,70.0,79.0,73,69,71,68,0
77,318.0,26.0,0.0,0.0,0.0,68.0,56.0,62.0,63.0,82.0,88.0,72.0,68.0,79.0,68,74,67,69,0
75,339.0,25.0,6.0,0.0,0.0,68.0,56.0,54.0,49.0,88.0,80.0,70.0,67.0,85.0,73,68,69,65,0
80,314.0,24.0,32.0,0.0,0.0,68.0,74.0,81.0,76.0,91.0,68.0,73.0,64.0,89.0,76,70,66,62,0
79,309.0,23.0,11.0,0.0,0.0,68.0,62.0,68.0,69.0,84.0,76.0,72.0,73.0,83.0,68,75,75,71,0
77,325.0,24.0,20.0,0.0,0.0,67.0,61.0,59.0,60.0,85.0,74.0,72.0,70.0,81.0,73,71,73,67,0
75,312.0,28.0,0.0,0.0,0.0,67.0,64.0,61.0,63.0,83.0,79.0,67.0,71.0,79.0,71,63,72,68,0
78,309.0,28.0,0.0,0.0,0.0,67.0,66.0,74.0,67.0,83.0,75.0,72.0,69.0,80.0,71,73,71,67,0
77,322.0,23.0,23.0,0.0,0.0,67.0,70.0,77.0,65.0,84.0,79.0,68.0,71.0,79.0,66,70,69,73,0
77,302.0,25.0,13.0,0.0,0.0,67.0,75.0,79.0,71.0,88.0,74.0,68.0,70.0,72.0,70,66,74,68,0
76,295.0,31.0,0.0,0.0,0.0,67.0,68.0,76.0,63.0,83.0,77.0,71.0,72.0,82.0,70,71,73,71,0
80,390.0,22.0,12.0,0.0,0.0,67.0,52.0,46.0,39.0,90.0,55.0,75.0,69.0,86.0,80,70,74,64,0
75,313.0,23.0,16.0,0.0,0.0,67.0,75.0,82.0,59.0,81.0,70.0,68.0,71.0,78.0,66,70,68,74,0
77,310.0,24.0,12.0,0.0,0.0,67.0,61.0,68.0,60.0,84.0,78.0,71.0,72.0,78.0,68,74,71,73,0
77,310.0,24.0,8.0,0.0,0.0,67.0,61.0,68.0,60.0,84.0,78.0,71.0,72.0,78.0,68,74,71,73,0
75,303.0,32.0,0.0,0.0,0.0,67.0,63.0,64.0,57.0,84.0,83.0,74.0,68.0,79.0,73,75,70,66,0
78,313.0,26.0,0.0,0.0,0.0,67.0,56.0,62.0,63.0,83.0,86.0,69.0,70.0,76.0,68,71,72,68,0
77,312.0,25.0,12.0,0.0,0.0,67.0,72.0,76.0,62.0,83.0,77.0,68.0,73.0,81.0,65,70,70,74,0
76,345.0,27.0,23.0,0.0,0.0,67.0,65.0,64.0,59.0,92.0,77.0,69.0,69.0,83.0,71,67,70,67,0
76,308.0,22.0,5.0,0.0,0.0,67.0,66.0,72.0,57.0,81.0,70.0,69.0,72.0,79.0,66,71,70,74,0
79,318.0,25.0,6.0,0.0,0.0,67.0,70.0,75.0,55.0,86.0,75.0,70.0,73.0,80.0,67,72,70,74,0
73,293.0,23.0,18.0,0.0,0.0,67.0,69.0,74.0,63.0,82.0,79.0,68.0,71.0,84.0,66,70,68,73,0
73,293.0,23.0,5.0,0.0,0.0,67.0,69.0,74.0,63.0,82.0,79.0,68.0,71.0,84.0,66,70,68,73,0
75,303.0,28.0,26.0,0.0,0.0,67.0,60.0,61.0,59.0,88.0,75.0,75.0,68.0,82.0,73,78,70,66,0
76,310.0,25.0,5.0,0.0,0.0,67.0,69.0,67.0,49.0,84.0,80.0,70.0,67.0,81.0,71,69,69,65,0
76,304.0,23.0,20.0,0.0,0.0,67.0,74.0,84.0,73.0,80.0,74.0,66.0,72.0,74.0,62,70,68,77,0
78,322.0,23.0,15.0,0.0,0.0,66.0,75.0,81.0,75.0,82.0,73.0,64.0,74.0,80.0,65,63,71,77,0
78,357.0,24.0,6.0,0.0,0.0,66.0,71.0,73.0,65.0,90.0,68.0,71.0,64.0,72.0,74,67,67,61,0
76,312.0,25.0,0.0,0.0,0.0,66.0,66.0,65.0,56.0,85.0,74.0,70.0,68.0,77.0,72,67,69,67,0
76,314.0,30.0,0.0,0.0,0.0,66.0,68.0,74.0,51.0,85.0,81.0,68.0,71.0,80.0,65,70,72,70,0
77,308.0,24.0,29.0,0.0,0.0,66.0,66.0,61.0,62.0,88.0,72.0,69.0,70.0,80.0,67,71,68,71,0
77,308.0,24.0,31.0,0.0,1.0,66.0,66.0,61.0,62.0,88.0,72.0,69.0,70.0,80.0,67,71,68,71,0
77,300.0,28.0,0.0,0.0,0.0,66.0,64.0,64.0,62.0,80.0,79.0,73.0,66.0,78.0,70,76,64,68,0
78,299.0,24.0,11.0,0.0,0.0,66.0,67.0,74.0,74.0,84.0,72.0,73.0,64.0,92.0,72,74,61,67,0
74,320.0,25.0,0.0,0.0,0.0,66.0,71.0,67.0,55.0,90.0,74.0,67.0,73.0,82.0,69,65,71,75,0
76,300.0,31.0,0.0,0.0,0.0,66.0,64.0,62.0,55.0,85.0,82.0,68.0,68.0,78.0,71,66,70,67,0
76,305.0,26.0,7.0,0.0,0.0,66.0,64.0,62.0,47.0,84.0,79.0,73.0,69.0,80.0,71,75,68,70,0
77,315.0,29.0,0.0,0.0,0.0,66.0,73.0,77.0,59.0,80.0,83.0,67.0,70.0,75.0,70,66,71,68,0
78,339.0,24.0,8.0,0.0,0.0,66.0,63.0,58.0,61.0,86.0,75.0,72.0,69.0,83.0,70,74,67,71,0
78,299.0,22.0,5.0,0.0,0.0,66.0,62.0,72.0,55.0,82.0,73.0,69.0,71.0,78.0,66,72,67,74,0
77,316.0,22.0,11.0,0.0,0.0,66.0,68.0,73.0,56.0,83.0,71.0,68.0,72.0,79.0,66,72,69,74,0
78,320.0,25.0,0.0,0.0,0.0,66.0,70.0,74.0,66.0,87.0,72.0,72.0,63.0,80.0,74,70,64,62,0
76,322.0,26.0,6.0,0.0,0.0,66.0,66.0,72.0,59.0,91.0,69.0,67.0,69.0,82.0,68,66,71,67,0
75,310.0,31.0,0.0,0.0,0.0,66.0,63.0,70.0,52.0,90.0,82.0,68.0,68.0,77.0,69,65,69,65,0
79,314.0,26.0,0.0,0.0,0.0,66.0,75.0,79.0,72.0,85.0,78.0,66.0,72.0,81.0,64,68,73,71,0
77,315.0,24.0,17.0,0.0,0.0,65.0,63.0,59.0,53.0,87.0,72.0,69.0,66.0,82.0,71,66,68,64,0
78,310.0,23.0,16.0,0.0,0.0,65.0,73.0,81.0,65.0,85.0,67.0,66.0,70.0,79.0,64,68,66,74,0
76,306.0,26.0,6.0,0.0,0.0,65.0,75.0,77.0,61.0,82.0,72.0,71.0,62.0,80.0,69,73,60,64,0
77,345.0,22.0,0.0,0.0,0.0,65.0,62.0,72.0,50.0,86.0,55.0,74.0,67.0,87.0,75,73,72,63,0
78,323.0,26.0,14.0,0.0,0.0,65.0,65.0,66.0,57.0,82.0,75.0,72.0,67.0,78.0,74,70,68,66,0
75,321.0,22.0,16.0,0.0,0.0,65.0,63.0,68.0,59.0,88.0,56.0,73.0,64.0,85.0,76,70,68,61,0
78,306.0,31.0,0.0,0.0,0.0,65.0,60.0,64.0,64.0,84.0,76.0,66.0,71.0,76.0,70,64,72,70,0
79,315.0,25.0,11.0,0.0,0.0,65.0,64.0,67.0,66.0,85.0,77.0,68.0,67.0,78.0,65,72,65,70,0
77,332.0,23.0,13.0,0.0,0.0,65.0,67.0,69.0,51.0,83.0,77.0,68.0,67.0,83.0,72,65,69,65,0
77,308.0,22.0,2.0,0.0,0.0,65.0,62.0,74.0,62.0,85.0,72.0,72.0,63.0,81.0,72,73,64,62,0
76,300.0,24.0,17.0,0.0,0.0,65.0,65.0,73.0,60.0,87.0,74.0,69.0,68.0,77.0,66,72,66,70,0
79,341.0,23.0,2.0,0.0,0.0,65.0,62.0,65.0,58.0,87.0,66.0,68.0,67.0,86.0,72,64,71,63,0
74,332.0,26.0,0.0,0.0,0.0,65.0,56.0,58.0,55.0,83.0,82.0,69.0,67.0,76.0,73,67,68,66,0
76,310.0,27.0,13.0,0.0,0.0,65.0,69.0,74.0,67.0,83.0,75.0,69.0,70.0,77.0,65,71,68,71,0
76,301.0,22.0,14.0,0.0,0.0,65.0,66.0,75.0,65.0,83.0,68.0,67.0,70.0,77.0,65,69,67,72,0
76,335.0,31.0,0.0,0.0,0.0,65.0,63.0,64.0,50.0,89.0,73.0,71.0,67.0,78.0,72,68,69,65,0
78,310.0,26.0,0.0,0.0,0.0,64.0,63.0,65.0,63.0,85.0,75.0,72.0,63.0,83.0,68,75,62,64,0
77,311.0,26.0,0.0,0.0,0.0,64.0,53.0,55.0,51.0,84.0,74.0,69.0,66.0,81.0,71,67,68,64,0
80,311.0,25.0,11.0,0.0,0.0,64.0,67.0,70.0,54.0,84.0,77.0,67.0,68.0,80.0,64,69,66,70,0
75,327.0,22.0,0.0,0.0,0.0,64.0,65.0,76.0,40.0,84.0,65.0,71.0,64.0,82.0,74,68,67,61,0
77,331.0,27.0,4.0,0.0,0.0,64.0,65.0,64.0,64.0,87.0,60.0,70.0,70.0,78.0,66,71,67,70,0
78,315.0,24.0,22.0,0.0,0.0,64.0,63.0,70.0,56.0,85.0,68.0,70.0,62.0,79.0,73,67,65,59,0
77,308.0,25.0,1.0,0.0,0.0,64.0,74.0,77.0,66.0,87.0,65.0,68.0,65.0,81.0,67,69,63,66,0
76,293.0,26.0,7.0,0.0,0.0,64.0,55.0,54.0,52.0,80.0,68.0,68.0,70.0,76.0,66,72,67,74,0
78,318.0,30.0,0.0,0.0,0.0,64.0,60.0,76.0,67.0,85.0,75.0,72.0,65.0,76.0,71,73,63,67,0
76,319.0,24.0,0.0,0.0,0.0,64.0,68.0,75.0,50.0,83.0,64.0,71.0,65.0,82.0,75,67,68,62,0
75,317.0,30.0,0.0,0.0,0.0,64.0,53.0,61.0,56.0,89.0,72.0,69.0,64.0,80.0,68,71,63,66,0
75,305.0,26.0,2.0,0.0,0.0,64.0,67.0,73.0,62.0,82.0,72.0,72.0,66.0,83.0,74,71,65,66,0
80,305.0,22.0,0.0,0.0,0.0,64.0,71.0,80.0,74.0,85.0,68.0,67.0,68.0,77.0,65,68,65,71,0
78,310.0,25.0,16.0,0.0,0.0,64.0,65.0,69.0,57.0,86.0,74.0,69.0,68.0,82.0,70,67,69,66,0
76,334.0,24.0,0.0,0.0,0.0,64.0,59.0,65.0,54.0,84.0,79.0,66.0,68.0,79.0,69,63,70,66,0
77,305.0,24.0,0.0,0.0,0.0,64.0,74.0,85.0,71.0,81.0,64.0,72.0,66.0,85.0,70,74,66,66,0
73,295.0,24.0,0.0,0.0,0.0,63.0,69.0,65.0,63.0,79.0,72.0,67.0,66.0,79.0,64,70,64,68,0
73,295.0,24.0,0.0,0.0,0.0,63.0,69.0,65.0,63.0,79.0,72.0,67.0,66.0,79.0,64,70,64,68,0
79,325.0,23.0,1.0,0.0,0.0,63.0,60.0,66.0,51.0,82.0,71.0,71.0,64.0,81.0,73,68,68,61,0
77,310.0,28.0,27.0,0.0,0.0,63.0,49.0,50.0,50.0,84.0,77.0,71.0,69.0,75.0,70,73,70,68,0
77,325.0,23.0,6.0,0.0,0.0,63.0,64.0,69.0,60.0,82.0,73.0,69.0,62.0,84.0,70,68,63,62,0
76,328.0,23.0,4.0,0.0,0.0,63.0,76.0,83.0,60.0,82.0,57.0,70.0,66.0,83.0,70,70,70,62,0
76,328.0,23.0,0.0,0.0,0.0,63.0,76.0,83.0,60.0,82.0,57.0,70.0,66.0,83.0,70,70,70,62,0
76,313.0,31.0,13.0,0.0,0.0,63.0,55.0,55.0,51.0,83.0,80.0,69.0,64.0,84.0,64,73,61,66,0
75,335.0,24.0,0.0,0.0,0.0,63.0,53.0,54.0,43.0,90.0,54.0,70.0,62.0,87.0,77,65,65,59,0
74,299.0,24.0,1.0,0.0,0.0,63.0,74.0,80.0,57.0,81.0,75.0,65.0,69.0,75.0,61,69,68,70,0
76,302.0,24.0,9.0,0.0,0.0,63.0,67.0,72.0,43.0,84.0,72.0,68.0,65.0,80.0,70,66,66,64,0
75,311.0,23.0,2.0,0.0,0.0,63.0,72.0,78.0,56.0,85.0,70.0,63.0,67.0,81.0,65,61,69,65,0
79,304.0,24.0,1.0,0.0,0.0,63.0,66.0,60.0,59.0,88.0,64.0,67.0,68.0,85.0,65,69,66,70,0
76,306.0,24.0,7.0,0.0,0.0,63.0,66.0,78.0,69.0,79.0,72.0,68.0,67.0,77.0,65,71,64,70,0
77,324.0,23.0,0.0,0.0,0.0,63.0,62.0,68.0,54.0,86.0,58.0,71.0,65.0,84.0,74,67,69,62,0
76,309.0,30.0,26.0,0.0,0.0,63.0,62.0,65.0,45.0,85.0,79.0,68.0,70.0,79.0,66,70,71,69,0
77,315.0,28.0,0.0,0.0,0.0,63.0,63.0,76.0,59.0,85.0,66.0,67.0,67.0,78.0,63,68,66,68,0
78,315.0,24.0,15.0,0.0,0.0,63.0,63.0,64.0,61.0,79.0,75.0,69.0,64.0,81.0,68,71,62,66,0
76,320.0,26.0,19.0,0.0,0.0,63.0,62.0,69.0,66.0,83.0,75.0,67.0,68.0,80.0,63,68,71,66,0
78,324.0,22.0,20.0,0.0,0.0,63.0,64.0,73.0,62.0,85.0,55.0,71.0,68.0,81.0,69,73,73,63,0
76,322.0,23.0,0.0,0.0,0.0,63.0,62.0,67.0,48.0,88.0,63.0,69.0,64.0,84.0,71,67,65,61,0
76,322.0,23.0,53.0,0.0,0.0,63.0,62.0,67.0,48.0,88.0,63.0,69.0,64.0,84.0,71,67,65,61,0
76,322.0,23.0,0.0,0.0,0.0,63.0,62.0,67.0,48.0,88.0,63.0,69.0,64.0,84.0,71,67,65,61,0
76,321.0,23.0,8.0,0.0,0.0,63.0,71.0,63.0,70.0,83.0,69.0,66.0,65.0,81.0,64,67,63,67,0
76,319.0,22.0,3.0,0.0,0.0,63.0,57.0,63.0,44.0,84.0,73.0,71.0,65.0,85.0,73,69,67,64,0
78,304.0,25.0,0.0,0.0,0.0,63.0,68.0,76.0,65.0,82.0,70.0,69.0,68.0,78.0,66,71,67,69,0
76,315.0,23.0,0.0,0.0,0.0,63.0,65.0,61.0,61.0,83.0,62.0,65.0,72.0,78.0,67,63,73,71,0
77,334.0,26.0,0.0,0.0,0.0,62.0,63.0,59.0,62.0,83.0,70.0,67.0,65.0,77.0,70,65,67,64,0
77,321.0,23.0,1.0,0.0,0.0,62.0,70.0,77.0,50.0,84.0,68.0,67.0,64.0,81.0,70,63,66,62,0
76,292.0,29.0,0.0,0.0,0.0,62.0,77.0,78.0,61.0,86.0,52.0,71.0,67.0,79.0,72,65,68,63,0
78,306.0,23.0,0.0,0.0,0.0,62.0,68.0,76.0,66.0,82.0,73.0,65.0,69.0,82.0,63,67,68,71,0
75,299.0,23.0,16.0,0.0,0.0,62.0,71.0,76.0,69.0,87.0,74.0,62.0,66.0,86.0,61,63,63,69,0
77,310.0,26.0,18.0,0.0,0.0,62.0,66.0,67.0,68.0,87.0,63.0,65.0,67.0,76.0,64,66,65,68,0
75,303.0,31.0,8.0,0.0,0.0,62.0,69.0,76.0,60.0,78.0,82.0,67.0,64.0,80.0,68,66,65,63,0
79,305.0,25.0,4.0,0.0,0.0,62.0,69.0,74.0,57.0,85.0,66.0,70.0,63.0,81.0,72,68,64,61,0
76,311.0,24.0,0.0,0.0,0.0,62.0,63.0,68.0,59.0,84.0,74.0,64.0,69.0,82.0,62,66,67,71,0
76,311.0,24.0,8.0,0.0,0.0,62.0,63.0,68.0,59.0,84.0,74.0,64.0,69.0,82.0,62,66,67,71,0
78,298.0,29.0,22.0,0.0,0.0,62.0,65.0,71.0,69.0,83.0,77.0,63.0,68.0,76.0,65,61,71,66,0
79,315.0,27.0,0.0,0.0,0.0,62.0,56.0,60.0,64.0,83.0,78.0,67.0,65.0,82.0,65,70,62,67,0
79,303.0,25.0,0.0,0.0,0.0,62.0,76.0,82.0,59.0,81.0,67.0,64.0,69.0,73.0,63,66,66,72,0
75,320.0,24.0,2.0,0.0,0.0,62.0,66.0,71.0,53.0,83.0,67.0,68.0,64.0,84.0,65,71,66,62,0
78,317.0,25.0,3.0,0.0,0.0,62.0,62.0,64.0,52.0,84.0,66.0,67.0,65.0,83.0,68,65,66,63,0
78,316.0,23.0,2.0,0.0,0.0,62.0,68.0,83.0,60.0,85.0,70.0,63.0,67.0,78.0,61,66,64,70,0
77,308.0,24.0,1.0,0.0,0.0,62.0,73.0,68.0,62.0,83.0,68.0,65.0,69.0,82.0,64,67,67,71,0
77,302.0,24.0,15.0,0.0,0.0,62.0,64.0,70.0,64.0,90.0,70.0,68.0,64.0,86.0,69,67,62,65,0
80,320.0,24.0,1.0,0.0,0.0,62.0,68.0,74.0,68.0,86.0,74.0,65.0,62.0,83.0,69,62,63,59,0
77,320.0,23.0,8.0,0.0,0.0,62.0,65.0,75.0,57.0,82.0,71.0,69.0,65.0,83.0,69,69,67,63,0
75,311.0,26.0,5.0,0.0,0.0,62.0,59.0,67.0,66.0,92.0,61.0,67.0,65.0,80.0,68,64,66,64,0
78,306.0,26.0,0.0,0.0,0.0,62.0,64.0,65.0,57.0,79.0,74.0,65.0,70.0,78.0,66,63,73,67,0
79,320.0,25.0,0.0,0.0,0.0,61.0,56.0,61.0,58.0,87.0,66.0,70.0,63.0,82.0,69,71,61,65,0
79,285.0,24.0,0.0,0.0,0.0,61.0,59.0,63.0,61.0,81.0,69.0,69.0,65.0,76.0,71,67,66,64,0
75,299.0,24.0,0.0,0.0,0.0,61.0,66.0,76.0,66.0,82.0,65.0,64.0,72.0,74.0,61,66,68,76,0
77,308.0,30.0,17.0,0.0,0.0,61.0,71.0,63.0,65.0,83.0,72.0,63.0,65.0,81.0,67,60,66,63,0
76,312.0,24.0,0.0,0.0,0.0,61.0,69.0,80.0,72.0,79.0,67.0,64.0,61.0,82.0,67,62,63,59,0
78,301.0,26.0,17.0,0.0,0.0,61.0,61.0,70.0,56.0,82.0,65.0,64.0,68.0,81.0,61,67,66,69,0
76,307.0,28.0,6.0,0.0,0.0,61.0,66.0,69.0,65.0,84.0,63.0,63.0,66.0,78.0,65,61,67,64,0
