Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PTHP,PTAS,PTAM,PTAD,PTUP,PPLA,PTOR,PBRS
78,215.0,25.0,0.0,0.0,0.0,60.0,70.0,80.0,62.0,54.0,52.0,93.0,75.0,70.0,71.0,0,52.0,0.0,0
75,221.0,27.0,0.0,0.0,0.0,60.0,77.0,75.0,73.0,64.0,55.0,85.0,79.0,72.0,67.0,0,60.0,0.0,0
74,221.0,27.0,0.0,0.0,0.0,60.0,87.0,86.0,83.0,62.0,48.0,88.0,74.0,68.0,70.0,0,68.0,0.0,0
77,220.0,26.0,0.0,0.0,0.0,60.0,74.0,84.0,63.0,63.0,46.0,87.0,77.0,76.0,68.0,0,75.0,0.0,0
76,230.0,26.0,2.0,0.0,0.0,59.0,77.0,83.0,72.0,60.0,47.0,85.0,81.0,71.0,69.0,0,64.0,0.0,0
75,210.0,28.0,0.0,0.0,0.0,58.0,80.0,84.0,72.0,55.0,45.0,86.0,79.0,73.0,62.0,0,70.0,0.0,0
75,230.0,22.0,0.0,0.0,0.0,58.0,75.0,83.0,66.0,62.0,51.0,86.0,77.0,70.0,66.0,0,63.0,0.0,0
73,210.0,24.0,0.0,0.0,0.0,58.0,84.0,83.0,78.0,53.0,52.0,79.0,78.0,76.0,66.0,0,56.0,0.0,0
73,210.0,25.0,0.0,0.0,0.0,57.0,83.0,83.0,82.0,51.0,51.0,80.0,74.0,73.0,66.0,0,69.0,0.0,0
77,225.0,23.0,0.0,0.0,0.0,54.0,77.0,85.0,67.0,62.0,53.0,89.0,68.0,65.0,62.0,0,61.0,0.0,0
0,0.0,0.0,184.0,3.0,15.0,99.0,61.0,66.0,67.0,64.0,99.0,96.0,99.0,97.0,86.0,96,99.0,0.0,66
0,0.0,0.0,166.0,4.0,10.0,99.0,79.0,82.0,82.0,58.0,99.0,97.0,98.0,94.0,88.0,96,96.0,0.0,90
0,0.0,0.0,139.0,0.0,10.0,92.0,86.0,90.0,92.0,59.0,96.0,93.0,93.0,87.0,83.0,93,91.0,0.0,91
0,0.0,0.0,167.0,1.0,13.0,91.0,69.0,73.0,63.0,53.0,99.0,90.0,97.0,89.0,81.0,97,90.0,0.0,36
0,0.0,0.0,146.0,1.0,4.0,89.0,72.0,81.0,69.0,63.0,90.0,94.0,94.0,86.0,85.0,94,95.0,0.0,72
0,0.0,0.0,131.0,0.0,6.0,88.0,72.0,73.0,67.0,82.0,95.0,95.0,91.0,86.0,82.0,83,82.0,0.0,88
0,0.0,0.0,115.0,1.0,3.0,88.0,85.0,88.0,87.0,81.0,87.0,97.0,86.0,82.0,79.0,93,84.0,0.0,98
0,0.0,0.0,72.0,0.0,4.0,87.0,83.0,86.0,84.0,74.0,90.0,92.0,92.0,86.0,85.0,90,88.0,0.0,80
0,0.0,0.0,149.0,0.0,8.0,87.0,62.0,64.0,59.0,62.0,96.0,89.0,93.0,85.0,82.0,95,94.0,0.0,43
0,0.0,0.0,60.0,0.0,1.0,86.0,82.0,87.0,82.0,72.0,87.0,94.0,89.0,87.0,84.0,76,89.0,0.0,93
0,0.0,0.0,126.0,0.0,2.0,85.0,75.0,79.0,71.0,67.0,82.0,98.0,87.0,82.0,81.0,85,85.0,0.0,86
0,0.0,0.0,98.0,0.0,3.0,84.0,78.0,83.0,82.0,63.0,90.0,87.0,94.0,83.0,83.0,91,84.0,0.0,80
0,0.0,0.0,11.0,0.0,3.0,84.0,78.0,83.0,82.0,63.0,90.0,87.0,94.0,83.0,83.0,91,84.0,0.0,80
0,0.0,0.0,93.0,0.0,4.0,83.0,82.0,88.0,81.0,53.0,90.0,95.0,88.0,83.0,79.0,81,83.0,0.0,38
0,0.0,0.0,47.0,0.0,0.0,83.0,74.0,82.0,75.0,63.0,86.0,94.0,89.0,83.0,77.0,91,82.0,0.0,74
0,0.0,0.0,96.0,0.0,4.0,83.0,78.0,86.0,69.0,64.0,87.0,94.0,90.0,84.0,79.0,78,88.0,0.0,76
0,0.0,0.0,58.0,0.0,3.0,82.0,84.0,88.0,87.0,61.0,84.0,91.0,86.0,81.0,82.0,77,84.0,0.0,95
0,0.0,0.0,94.0,0.0,4.0,82.0,82.0,86.0,83.0,75.0,86.0,91.0,87.0,83.0,78.0,87,87.0,0.0,85
0,0.0,0.0,100.0,0.0,4.0,82.0,78.0,84.0,69.0,52.0,86.0,92.0,88.0,84.0,81.0,84,91.0,0.0,35
0,0.0,0.0,70.0,0.0,2.0,81.0,81.0,86.0,84.0,70.0,64.0,95.0,88.0,83.0,80.0,87,85.0,0.0,86
0,0.0,0.0,48.0,0.0,1.0,81.0,88.0,91.0,93.0,58.0,79.0,91.0,85.0,79.0,78.0,89,83.0,0.0,87
0,0.0,0.0,0.0,0.0,0.0,81.0,80.0,83.0,73.0,51.0,83.0,88.0,91.0,82.0,80.0,94,87.0,0.0,90
0,0.0,0.0,44.0,0.0,0.0,80.0,79.0,82.0,79.0,69.0,84.0,93.0,85.0,79.0,78.0,89,79.0,0.0,71
0,0.0,0.0,32.0,0.0,1.0,80.0,70.0,75.0,64.0,66.0,87.0,90.0,86.0,81.0,79.0,90,77.0,0.0,71
0,0.0,0.0,62.0,0.0,1.0,80.0,78.0,82.0,81.0,75.0,77.0,95.0,85.0,80.0,77.0,83,83.0,0.0,92
0,0.0,0.0,96.0,0.0,0.0,79.0,73.0,81.0,67.0,72.0,82.0,97.0,83.0,79.0,77.0,88,74.0,0.0,35
0,0.0,0.0,101.0,3.0,4.0,79.0,91.0,93.0,95.0,61.0,62.0,94.0,83.0,80.0,74.0,75,75.0,0.0,89
0,0.0,0.0,56.0,0.0,0.0,79.0,88.0,90.0,90.0,60.0,82.0,89.0,86.0,79.0,77.0,95,83.0,0.0,70
0,0.0,0.0,44.0,0.0,0.0,79.0,65.0,66.0,67.0,51.0,81.0,90.0,88.0,81.0,80.0,92,86.0,0.0,37
0,0.0,0.0,91.0,0.0,1.0,78.0,82.0,85.0,83.0,62.0,78.0,92.0,85.0,81.0,84.0,85,86.0,0.0,45
0,0.0,0.0,49.0,0.0,1.0,78.0,81.0,86.0,82.0,53.0,74.0,90.0,84.0,82.0,78.0,84,72.0,0.0,88
0,0.0,0.0,40.0,0.0,0.0,78.0,76.0,74.0,73.0,57.0,85.0,87.0,88.0,83.0,79.0,86,78.0,0.0,35
0,0.0,0.0,3.0,0.0,0.0,78.0,75.0,84.0,67.0,63.0,78.0,93.0,89.0,85.0,77.0,78,79.0,0.0,61
0,0.0,0.0,91.0,0.0,3.0,77.0,76.0,82.0,74.0,54.0,81.0,90.0,86.0,82.0,77.0,88,85.0,0.0,49
0,0.0,0.0,0.0,0.0,0.0,77.0,79.0,87.0,88.0,69.0,66.0,97.0,83.0,78.0,78.0,78,73.0,0.0,82
0,0.0,0.0,34.0,0.0,0.0,76.0,79.0,82.0,82.0,72.0,75.0,94.0,82.0,77.0,80.0,86,78.0,0.0,41
0,0.0,0.0,121.0,0.0,4.0,76.0,68.0,68.0,58.0,54.0,82.0,90.0,87.0,81.0,77.0,78,81.0,0.0,39
0,0.0,0.0,38.0,0.0,1.0,75.0,77.0,83.0,81.0,60.0,77.0,90.0,86.0,82.0,73.0,80,82.0,0.0,66
0,0.0,0.0,98.0,0.0,4.0,74.0,81.0,87.0,84.0,72.0,62.0,99.0,79.0,77.0,74.0,73,81.0,0.0,78
0,0.0,0.0,39.0,0.0,1.0,74.0,83.0,87.0,83.0,71.0,68.0,93.0,83.0,77.0,75.0,80,77.0,0.0,75
0,0.0,0.0,78.0,0.0,0.0,73.0,71.0,81.0,72.0,54.0,78.0,87.0,85.0,79.0,75.0,74,77.0,0.0,87
0,0.0,0.0,14.0,0.0,0.0,72.0,76.0,76.0,72.0,70.0,71.0,95.0,82.0,76.0,75.0,78,71.0,0.0,42
0,0.0,0.0,9.0,0.0,0.0,72.0,76.0,84.0,71.0,69.0,61.0,90.0,83.0,80.0,81.0,79,74.0,0.0,69
0,0.0,0.0,6.0,0.0,0.0,72.0,78.0,83.0,81.0,71.0,66.0,95.0,80.0,76.0,74.0,74,79.0,0.0,78
0,0.0,0.0,9.0,0.0,0.0,72.0,69.0,75.0,54.0,59.0,72.0,93.0,82.0,77.0,75.0,79,69.0,0.0,57
0,0.0,0.0,4.0,0.0,0.0,71.0,74.0,81.0,64.0,52.0,78.0,87.0,85.0,80.0,74.0,75,77.0,0.0,67
0,0.0,0.0,0.0,0.0,0.0,71.0,85.0,82.0,84.0,55.0,68.0,92.0,77.0,73.0,71.0,82,80.0,0.0,78
0,0.0,0.0,0.0,0.0,0.0,71.0,79.0,86.0,83.0,63.0,54.0,91.0,84.0,82.0,76.0,77,78.0,0.0,71
0,0.0,0.0,16.0,0.0,0.0,71.0,74.0,77.0,76.0,63.0,78.0,87.0,82.0,77.0,77.0,81,80.0,0.0,34
0,0.0,0.0,3.0,0.0,0.0,71.0,74.0,83.0,64.0,64.0,75.0,93.0,81.0,76.0,72.0,82,72.0,0.0,38
0,0.0,0.0,10.0,0.0,0.0,70.0,76.0,81.0,73.0,63.0,75.0,89.0,79.0,75.0,72.0,79,68.0,0.0,81
0,0.0,0.0,17.0,0.0,0.0,70.0,83.0,83.0,79.0,66.0,77.0,88.0,82.0,76.0,72.0,75,73.0,0.0,77
0,0.0,0.0,2.0,0.0,0.0,70.0,79.0,85.0,80.0,74.0,67.0,93.0,81.0,75.0,73.0,69,75.0,0.0,74
0,0.0,0.0,5.0,0.0,0.0,70.0,85.0,88.0,83.0,63.0,71.0,91.0,84.0,76.0,73.0,76,80.0,0.0,62
0,0.0,0.0,9.0,0.0,0.0,70.0,78.0,81.0,77.0,64.0,73.0,88.0,83.0,78.0,74.0,77,81.0,0.0,37
0,0.0,0.0,0.0,0.0,0.0,69.0,68.0,75.0,67.0,60.0,75.0,87.0,83.0,77.0,73.0,77,83.0,0.0,48
0,0.0,0.0,5.0,0.0,0.0,69.0,73.0,78.0,64.0,63.0,72.0,85.0,85.0,79.0,76.0,73,79.0,0.0,60
0,0.0,0.0,9.0,0.0,0.0,69.0,84.0,88.0,85.0,77.0,66.0,91.0,80.0,76.0,72.0,73,79.0,0.0,70
0,0.0,0.0,0.0,0.0,0.0,69.0,83.0,82.0,85.0,69.0,66.0,91.0,79.0,76.0,72.0,75,67.0,0.0,65
0,0.0,0.0,2.0,0.0,0.0,69.0,80.0,84.0,77.0,68.0,68.0,86.0,81.0,76.0,73.0,73,76.0,0.0,79
0,0.0,0.0,4.0,0.0,0.0,68.0,77.0,84.0,76.0,56.0,63.0,91.0,81.0,75.0,75.0,76,76.0,0.0,75
0,0.0,0.0,3.0,0.0,0.0,68.0,78.0,86.0,82.0,68.0,68.0,91.0,82.0,76.0,73.0,66,80.0,0.0,69
0,0.0,0.0,7.0,0.0,0.0,68.0,85.0,86.0,82.0,68.0,62.0,91.0,77.0,69.0,64.0,77,75.0,0.0,76
0,0.0,0.0,0.0,0.0,0.0,68.0,88.0,90.0,91.0,65.0,68.0,89.0,74.0,68.0,71.0,66,54.0,0.0,83
0,0.0,0.0,0.0,0.0,0.0,68.0,80.0,84.0,71.0,65.0,60.0,91.0,80.0,76.0,70.0,69,76.0,0.0,73
0,0.0,0.0,52.0,0.0,2.0,68.0,85.0,83.0,82.0,56.0,70.0,91.0,83.0,78.0,71.0,72,67.0,0.0,46
0,0.0,0.0,1.0,0.0,0.0,68.0,79.0,85.0,78.0,62.0,69.0,92.0,81.0,75.0,73.0,68,78.0,0.0,61
0,0.0,0.0,68.0,0.0,2.0,68.0,64.0,70.0,53.0,64.0,84.0,82.0,84.0,76.0,73.0,71,75.0,0.0,33
0,0.0,0.0,1.0,0.0,0.0,67.0,73.0,82.0,64.0,57.0,59.0,85.0,83.0,79.0,71.0,74,66.0,0.0,82
0,0.0,0.0,5.0,0.0,0.0,67.0,77.0,82.0,68.0,62.0,63.0,89.0,81.0,76.0,72.0,82,77.0,0.0,64
0,0.0,0.0,26.0,0.0,0.0,67.0,65.0,74.0,61.0,64.0,76.0,87.0,81.0,75.0,72.0,75,73.0,0.0,58
0,0.0,0.0,0.0,0.0,0.0,67.0,75.0,83.0,73.0,52.0,70.0,85.0,86.0,76.0,74.0,71,70.0,0.0,66
0,0.0,0.0,0.0,0.0,0.0,66.0,81.0,85.0,78.0,76.0,62.0,96.0,74.0,68.0,67.0,71,75.0,0.0,67
0,0.0,0.0,4.0,0.0,0.0,65.0,67.0,82.0,54.0,67.0,60.0,90.0,82.0,77.0,72.0,72,63.0,0.0,56
0,0.0,0.0,1.0,0.0,0.0,65.0,77.0,80.0,65.0,53.0,62.0,87.0,81.0,76.0,77.0,75,71.0,0.0,54
0,0.0,0.0,0.0,0.0,0.0,65.0,78.0,83.0,62.0,70.0,64.0,90.0,78.0,76.0,73.0,66,74.0,0.0,61
0,0.0,0.0,47.0,0.0,1.0,65.0,69.0,69.0,64.0,57.0,74.0,84.0,82.0,74.0,72.0,74,76.0,0.0,37
0,0.0,0.0,17.0,0.0,0.0,65.0,76.0,85.0,81.0,46.0,71.0,81.0,83.0,76.0,72.0,72,75.0,0.0,44
0,0.0,0.0,0.0,0.0,0.0,65.0,82.0,87.0,76.0,66.0,60.0,87.0,77.0,74.0,72.0,70,68.0,0.0,70
0,0.0,0.0,1.0,0.0,0.0,64.0,75.0,79.0,61.0,67.0,57.0,93.0,79.0,73.0,70.0,76,69.0,0.0,55
0,0.0,0.0,0.0,0.0,0.0,64.0,70.0,81.0,69.0,54.0,60.0,91.0,81.0,78.0,68.0,63,81.0,0.0,48
0,0.0,0.0,9.0,0.0,0.0,64.0,70.0,81.0,69.0,54.0,60.0,91.0,81.0,78.0,68.0,63,81.0,0.0,48
0,0.0,0.0,5.0,0.0,0.0,64.0,70.0,81.0,69.0,54.0,60.0,91.0,81.0,78.0,68.0,63,81.0,0.0,48
0,0.0,0.0,0.0,0.0,0.0,64.0,79.0,87.0,69.0,67.0,61.0,89.0,79.0,76.0,74.0,69,71.0,0.0,51
0,0.0,0.0,0.0,0.0,0.0,64.0,79.0,85.0,81.0,57.0,66.0,85.0,81.0,77.0,74.0,71,66.0,0.0,60
0,0.0,0.0,0.0,0.0,0.0,63.0,84.0,88.0,83.0,56.0,53.0,90.0,73.0,71.0,69.0,65,70.0,0.0,72
0,0.0,0.0,0.0,0.0,0.0,63.0,73.0,81.0,75.0,69.0,53.0,85.0,82.0,75.0,68.0,70,68.0,0.0,69
0,0.0,0.0,0.0,0.0,0.0,63.0,75.0,83.0,65.0,63.0,62.0,88.0,79.0,75.0,72.0,70,79.0,0.0,51
0,0.0,0.0,0.0,0.0,0.0,62.0,80.0,86.0,76.0,54.0,56.0,92.0,78.0,72.0,73.0,66,74.0,0.0,40
0,0.0,0.0,0.0,0.0,0.0,62.0,78.0,84.0,81.0,58.0,55.0,86.0,80.0,76.0,71.0,80,74.0,0.0,46
0,0.0,0.0,0.0,0.0,0.0,62.0,78.0,80.0,65.0,61.0,57.0,85.0,80.0,75.0,73.0,72,75.0,0.0,68
0,0.0,0.0,13.0,0.0,0.0,62.0,74.0,78.0,70.0,52.0,64.0,90.0,80.0,73.0,69.0,67,72.0,0.0,47
0,0.0,0.0,0.0,0.0,0.0,62.0,76.0,83.0,71.0,64.0,54.0,92.0,78.0,74.0,70.0,70,78.0,0.0,44
0,0.0,0.0,0.0,0.0,0.0,62.0,74.0,84.0,75.0,55.0,53.0,92.0,80.0,75.0,69.0,65,72.0,0.0,58
0,0.0,0.0,2.0,0.0,0.0,62.0,68.0,76.0,58.0,61.0,62.0,88.0,77.0,75.0,73.0,68,70.0,0.0,41
0,0.0,0.0,0.0,0.0,0.0,61.0,73.0,83.0,80.0,61.0,52.0,92.0,78.0,75.0,68.0,66,84.0,0.0,43
0,0.0,0.0,0.0,0.0,0.0,61.0,74.0,76.0,68.0,55.0,67.0,82.0,81.0,75.0,71.0,72,73.0,0.0,50
0,0.0,0.0,14.0,0.0,0.0,61.0,64.0,77.0,63.0,52.0,62.0,84.0,82.0,76.0,70.0,68,64.0,0.0,55
0,0.0,0.0,0.0,0.0,0.0,61.0,64.0,77.0,63.0,52.0,62.0,84.0,82.0,76.0,70.0,68,64.0,0.0,55
0,0.0,0.0,5.0,0.0,0.0,61.0,78.0,82.0,61.0,56.0,51.0,88.0,78.0,74.0,70.0,63,76.0,0.0,66
0,0.0,0.0,0.0,0.0,0.0,61.0,84.0,88.0,74.0,56.0,58.0,88.0,80.0,73.0,67.0,71,70.0,0.0,53
0,0.0,0.0,0.0,0.0,0.0,60.0,76.0,82.0,75.0,56.0,59.0,88.0,77.0,73.0,72.0,62,69.0,0.0,52
0,0.0,0.0,0.0,0.0,0.0,60.0,70.0,80.0,62.0,54.0,56.0,93.0,76.0,70.0,71.0,63,53.0,0.0,47
0,0.0,0.0,0.0,0.0,0.0,60.0,87.0,86.0,83.0,62.0,53.0,88.0,74.0,68.0,70.0,65,68.0,0.0,62
0,0.0,0.0,0.0,0.0,0.0,59.0,79.0,86.0,88.0,66.0,52.0,91.0,76.0,72.0,66.0,67,69.0,0.0,52
0,0.0,0.0,2.0,0.0,0.0,58.0,76.0,82.0,72.0,60.0,47.0,85.0,81.0,71.0,69.0,63,64.0,0.0,63
0,0.0,0.0,0.0,0.0,0.0,57.0,81.0,83.0,72.0,55.0,54.0,89.0,74.0,71.0,69.0,65,72.0,0.0,39
0,0.0,0.0,0.0,0.0,0.0,55.0,84.0,83.0,78.0,53.0,52.0,79.0,78.0,76.0,66.0,68,56.0,0.0,46
0,0.0,0.0,106.0,2.0,6.0,97.0,81.0,87.0,88.0,69.0,92.0,96.0,0.0,0.0,0.0,97,87.0,0.0,88
0,0.0,0.0,184.0,3.0,15.0,96.0,60.0,66.0,70.0,64.0,99.0,91.0,0.0,0.0,0.0,90,99.0,0.0,63
0,0.0,0.0,149.0,0.0,8.0,94.0,65.0,70.0,59.0,62.0,98.0,87.0,0.0,0.0,0.0,96,98.0,0.0,44
0,0.0,0.0,72.0,0.0,4.0,92.0,83.0,86.0,84.0,74.0,96.0,89.0,0.0,0.0,0.0,88,91.0,0.0,81
0,0.0,0.0,167.0,1.0,13.0,92.0,68.0,72.0,68.0,53.0,97.0,85.0,0.0,0.0,0.0,93,96.0,0.0,39
0,0.0,0.0,139.0,0.0,10.0,91.0,86.0,90.0,93.0,59.0,93.0,89.0,0.0,0.0,0.0,85,95.0,0.0,93
0,0.0,0.0,166.0,4.0,10.0,90.0,78.0,82.0,82.0,58.0,91.0,94.0,0.0,0.0,0.0,87,89.0,0.0,88
0,0.0,0.0,146.0,1.0,4.0,89.0,72.0,80.0,69.0,63.0,90.0,88.0,0.0,0.0,0.0,94,92.0,0.0,65
0,0.0,0.0,131.0,0.0,6.0,85.0,73.0,78.0,67.0,82.0,89.0,91.0,0.0,0.0,0.0,82,82.0,0.0,84
0,0.0,0.0,115.0,1.0,3.0,84.0,85.0,88.0,86.0,81.0,88.0,93.0,0.0,0.0,0.0,83,93.0,0.0,95
0,0.0,0.0,70.0,0.0,2.0,83.0,82.0,86.0,84.0,70.0,80.0,93.0,0.0,0.0,0.0,89,88.0,0.0,85
0,0.0,0.0,96.0,0.0,4.0,83.0,78.0,86.0,72.0,64.0,85.0,89.0,0.0,0.0,0.0,81,87.0,0.0,77
0,0.0,0.0,60.0,0.0,1.0,82.0,81.0,87.0,82.0,72.0,82.0,90.0,0.0,0.0,0.0,90,88.0,0.0,87
0,0.0,0.0,58.0,0.0,3.0,82.0,84.0,88.0,88.0,61.0,77.0,89.0,0.0,0.0,0.0,91,85.0,0.0,96
0,0.0,0.0,94.0,0.0,4.0,81.0,82.0,86.0,84.0,75.0,83.0,87.0,0.0,0.0,0.0,83,84.0,0.0,92
0,0.0,0.0,100.0,0.0,4.0,81.0,77.0,83.0,70.0,52.0,86.0,86.0,0.0,0.0,0.0,89,94.0,0.0,35
0,0.0,0.0,91.0,0.0,3.0,80.0,75.0,81.0,74.0,54.0,84.0,88.0,0.0,0.0,0.0,83,84.0,0.0,51
0,0.0,0.0,93.0,0.0,4.0,80.0,82.0,87.0,81.0,56.0,82.0,91.0,0.0,0.0,0.0,84,86.0,0.0,41
0,0.0,0.0,126.0,0.0,2.0,79.0,74.0,78.0,74.0,67.0,80.0,94.0,0.0,0.0,0.0,82,86.0,0.0,80
0,0.0,0.0,56.0,0.0,0.0,79.0,88.0,90.0,89.0,60.0,79.0,88.0,0.0,0.0,0.0,88,83.0,0.0,74
0,0.0,0.0,47.0,0.0,0.0,78.0,74.0,81.0,75.0,63.0,81.0,90.0,0.0,0.0,0.0,84,85.0,0.0,76
0,0.0,0.0,32.0,0.0,1.0,77.0,71.0,74.0,69.0,66.0,83.0,87.0,0.0,0.0,0.0,87,82.0,0.0,72
0,0.0,0.0,98.0,0.0,3.0,77.0,76.0,82.0,79.0,63.0,87.0,84.0,0.0,0.0,0.0,80,79.0,0.0,79
0,0.0,0.0,11.0,0.0,3.0,77.0,76.0,82.0,79.0,63.0,87.0,84.0,0.0,0.0,0.0,80,79.0,0.0,79
0,0.0,0.0,62.0,0.0,1.0,76.0,79.0,81.0,80.0,75.0,76.0,90.0,0.0,0.0,0.0,84,83.0,0.0,91
0,0.0,0.0,101.0,3.0,4.0,76.0,94.0,95.0,95.0,61.0,69.0,89.0,0.0,0.0,0.0,86,82.0,0.0,89
0,0.0,0.0,39.0,0.0,1.0,75.0,84.0,87.0,87.0,71.0,76.0,88.0,0.0,0.0,0.0,82,77.0,0.0,88
0,0.0,0.0,78.0,0.0,0.0,75.0,71.0,80.0,72.0,54.0,81.0,86.0,0.0,0.0,0.0,85,90.0,0.0,81
0,0.0,0.0,98.0,0.0,4.0,74.0,84.0,87.0,85.0,72.0,69.0,99.0,0.0,0.0,0.0,73,81.0,0.0,85
0,0.0,0.0,96.0,0.0,0.0,74.0,72.0,80.0,67.0,72.0,77.0,92.0,0.0,0.0,0.0,83,83.0,0.0,35
0,0.0,0.0,38.0,0.0,1.0,74.0,78.0,83.0,81.0,60.0,78.0,88.0,0.0,0.0,0.0,81,82.0,0.0,66
0,0.0,0.0,91.0,0.0,1.0,74.0,81.0,86.0,83.0,62.0,75.0,89.0,0.0,0.0,0.0,81,80.0,0.0,54
0,0.0,0.0,69.0,0.0,2.0,73.0,91.0,92.0,90.0,51.0,65.0,89.0,0.0,0.0,0.0,79,71.0,0.0,87
0,0.0,0.0,0.0,0.0,0.0,73.0,79.0,82.0,73.0,51.0,80.0,83.0,0.0,0.0,0.0,79,89.0,0.0,84
0,0.0,0.0,49.0,0.0,1.0,73.0,82.0,86.0,85.0,53.0,75.0,84.0,0.0,0.0,0.0,82,72.0,0.0,89
0,0.0,0.0,121.0,0.0,4.0,72.0,65.0,77.0,58.0,54.0,79.0,84.0,0.0,0.0,0.0,78,81.0,0.0,37
0,0.0,0.0,0.0,0.0,0.0,72.0,75.0,83.0,83.0,70.0,75.0,89.0,0.0,0.0,0.0,75,79.0,0.0,78
0,0.0,0.0,48.0,0.0,1.0,71.0,88.0,90.0,92.0,58.0,72.0,87.0,0.0,0.0,0.0,78,77.0,0.0,82
0,0.0,0.0,34.0,0.0,0.0,71.0,79.0,82.0,82.0,72.0,74.0,91.0,0.0,0.0,0.0,84,78.0,0.0,46
0,0.0,0.0,3.0,0.0,0.0,70.0,75.0,84.0,67.0,63.0,72.0,87.0,0.0,0.0,0.0,81,82.0,0.0,67
0,0.0,0.0,44.0,0.0,0.0,69.0,79.0,82.0,79.0,69.0,70.0,86.0,0.0,0.0,0.0,80,80.0,0.0,86
0,0.0,0.0,0.0,0.0,0.0,68.0,76.0,85.0,74.0,57.0,74.0,84.0,0.0,0.0,0.0,79,79.0,0.0,52
0,0.0,0.0,14.0,0.0,0.0,67.0,83.0,86.0,80.0,68.0,62.0,88.0,0.0,0.0,0.0,81,80.0,0.0,70
0,0.0,0.0,1.0,0.0,0.0,66.0,78.0,85.0,81.0,60.0,68.0,86.0,0.0,0.0,0.0,76,77.0,0.0,73
0,0.0,0.0,0.0,0.0,0.0,66.0,85.0,82.0,84.0,55.0,76.0,87.0,0.0,0.0,0.0,80,80.0,0.0,78
0,0.0,0.0,5.0,0.0,0.0,65.0,85.0,87.0,84.0,63.0,70.0,85.0,0.0,0.0,0.0,76,79.0,0.0,62
0,0.0,0.0,9.0,0.0,0.0,65.0,76.0,84.0,71.0,69.0,66.0,84.0,0.0,0.0,0.0,79,74.0,0.0,68
0,0.0,0.0,5.0,0.0,0.0,64.0,73.0,77.0,64.0,63.0,71.0,79.0,0.0,0.0,0.0,72,79.0,0.0,62
0,0.0,0.0,0.0,0.0,0.0,64.0,86.0,89.0,85.0,76.0,52.0,95.0,0.0,0.0,0.0,76,71.0,0.0,79
0,0.0,0.0,0.0,0.0,0.0,64.0,67.0,74.0,67.0,60.0,77.0,80.0,0.0,0.0,0.0,74,81.0,0.0,47
0,0.0,0.0,0.0,0.0,0.0,63.0,75.0,82.0,73.0,52.0,71.0,81.0,0.0,0.0,0.0,74,70.0,0.0,66
0,0.0,0.0,42.0,0.0,0.0,63.0,83.0,86.0,83.0,67.0,69.0,87.0,0.0,0.0,0.0,78,77.0,0.0,59
0,0.0,0.0,6.0,0.0,0.0,63.0,78.0,83.0,78.0,71.0,64.0,88.0,0.0,0.0,0.0,73,79.0,0.0,74
0,0.0,0.0,9.0,0.0,0.0,63.0,84.0,88.0,86.0,77.0,67.0,84.0,0.0,0.0,0.0,72,79.0,0.0,71
0,0.0,0.0,4.0,0.0,0.0,62.0,85.0,88.0,91.0,65.0,62.0,83.0,0.0,0.0,0.0,70,78.0,0.0,76
0,0.0,0.0,0.0,0.0,0.0,62.0,79.0,86.0,83.0,63.0,56.0,84.0,0.0,0.0,0.0,77,78.0,0.0,71
0,0.0,0.0,17.0,0.0,0.0,62.0,75.0,84.0,81.0,46.0,75.0,77.0,0.0,0.0,0.0,73,76.0,0.0,49
0,0.0,0.0,4.0,0.0,0.0,62.0,74.0,80.0,64.0,52.0,73.0,80.0,0.0,0.0,0.0,73,76.0,0.0,66
0,0.0,0.0,7.0,0.0,0.0,61.0,85.0,86.0,82.0,68.0,64.0,83.0,0.0,0.0,0.0,86,75.0,0.0,83
0,0.0,0.0,17.0,0.0,0.0,61.0,82.0,82.0,79.0,66.0,74.0,81.0,0.0,0.0,0.0,68,73.0,0.0,77
0,0.0,0.0,5.0,0.0,0.0,61.0,77.0,81.0,68.0,62.0,67.0,83.0,0.0,0.0,0.0,79,77.0,0.0,64
0,0.0,0.0,16.0,0.0,0.0,61.0,74.0,80.0,76.0,63.0,68.0,81.0,0.0,0.0,0.0,80,80.0,0.0,34
0,0.0,0.0,9.0,0.0,0.0,61.0,69.0,74.0,54.0,59.0,67.0,85.0,0.0,0.0,0.0,77,69.0,0.0,57
0,0.0,0.0,10.0,0.0,0.0,60.0,76.0,80.0,73.0,62.0,65.0,82.0,0.0,0.0,0.0,76,67.0,0.0,78
0,0.0,0.0,9.0,0.0,0.0,59.0,78.0,81.0,77.0,64.0,62.0,82.0,0.0,0.0,0.0,72,78.0,0.0,39
0,0.0,0.0,0.0,0.0,0.0,59.0,75.0,85.0,79.0,61.0,64.0,83.0,0.0,0.0,0.0,76,70.0,0.0,69
0,0.0,0.0,26.0,0.0,0.0,58.0,65.0,74.0,61.0,64.0,73.0,79.0,0.0,0.0,0.0,74,73.0,0.0,57
0,0.0,0.0,52.0,0.0,2.0,58.0,84.0,82.0,82.0,56.0,68.0,85.0,0.0,0.0,0.0,72,66.0,0.0,46
0,0.0,0.0,1.0,0.0,0.0,57.0,75.0,79.0,61.0,67.0,61.0,86.0,0.0,0.0,0.0,76,68.0,0.0,55
