Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PCTH,PSPC,PCIT,PSRR,PMRR,PDRR,PREL,PJMP,PCOD
74,224.0,22.0,6.0,0.0,0.0,73.0,89.0,91.0,89.0,74.0,73.0,83.0,82.0,78.0,73,72,67,61.0,85.0,86
73,206.0,24.0,8.0,0.0,0.0,73.0,88.0,91.0,83.0,68.0,77.0,82.0,82.0,83.0,78,78,74,71.0,86.0,81
71,195.0,34.0,24.0,1.0,3.0,72.0,86.0,89.0,88.0,57.0,78.0,80.0,81.0,77.0,75,74,65,71.0,85.0,84
69,188.0,25.0,2.0,0.0,0.0,72.0,92.0,93.0,87.0,58.0,72.0,78.0,81.0,76.0,73,73,76,72.0,84.0,85
68,190.0,29.0,0.0,0.0,0.0,72.0,89.0,93.0,93.0,60.0,74.0,82.0,74.0,75.0,74,75,71,63.0,90.0,92
68,182.0,28.0,0.0,0.0,0.0,72.0,93.0,92.0,89.0,53.0,71.0,83.0,80.0,73.0,72,73,76,64.0,82.0,84
75,225.0,24.0,7.0,0.0,0.0,72.0,88.0,88.0,83.0,75.0,71.0,82.0,85.0,82.0,71,69,68,77.0,92.0,78
76,215.0,23.0,25.0,0.0,1.0,72.0,90.0,91.0,89.0,67.0,72.0,84.0,84.0,82.0,72,71,73,71.0,91.0,79
72,210.0,25.0,5.0,0.0,0.0,72.0,89.0,89.0,87.0,62.0,75.0,83.0,79.0,79.0,76,75,72,66.0,89.0,86
76,218.0,25.0,0.0,0.0,0.0,72.0,90.0,87.0,83.0,73.0,73.0,83.0,86.0,81.0,73,72,74,78.0,92.0,80
69,190.0,25.0,0.0,0.0,0.0,72.0,90.0,92.0,87.0,51.0,71.0,84.0,77.0,80.0,77,71,69,62.0,83.0,84
70,191.0,21.0,4.0,0.0,0.0,72.0,89.0,95.0,86.0,69.0,68.0,85.0,78.0,76.0,74,69,71,78.0,85.0,89
72,216.0,29.0,0.0,0.0,0.0,72.0,87.0,92.0,86.0,66.0,76.0,79.0,79.0,76.0,74,73,72,76.0,90.0,82
68,185.0,21.0,11.0,0.0,0.0,72.0,91.0,93.0,92.0,61.0,64.0,84.0,78.0,77.0,72,70,68,57.0,83.0,90
72,195.0,29.0,0.0,0.0,0.0,71.0,86.0,90.0,90.0,64.0,74.0,83.0,76.0,78.0,75,75,71,62.0,82.0,89
73,215.0,25.0,0.0,0.0,0.0,71.0,92.0,91.0,89.0,61.0,71.0,82.0,79.0,80.0,70,69,72,71.0,88.0,82
74,215.0,28.0,15.0,0.0,0.0,71.0,92.0,91.0,81.0,68.0,71.0,80.0,84.0,77.0,72,74,76,72.0,86.0,76
77,214.0,26.0,0.0,0.0,0.0,71.0,87.0,88.0,82.0,69.0,76.0,83.0,85.0,83.0,75,73,72,72.0,86.0,76
76,208.0,23.0,16.0,0.0,0.0,71.0,93.0,94.0,85.0,65.0,67.0,77.0,77.0,76.0,72,74,76,63.0,89.0,85
75,207.0,24.0,5.0,0.0,0.0,71.0,92.0,91.0,92.0,69.0,69.0,80.0,86.0,83.0,73,70,71,70.0,93.0,78
73,189.0,22.0,6.0,0.0,0.0,71.0,91.0,92.0,88.0,63.0,66.0,79.0,80.0,81.0,72,72,75,69.0,85.0,84
71,190.0,27.0,0.0,0.0,0.0,71.0,87.0,92.0,86.0,50.0,73.0,84.0,82.0,79.0,75,74,71,71.0,83.0,84
68,174.0,23.0,0.0,0.0,0.0,71.0,91.0,92.0,91.0,52.0,61.0,83.0,76.0,72.0,68,70,70,59.0,84.0,92
74,193.0,23.0,7.0,0.0,0.0,71.0,91.0,94.0,86.0,61.0,70.0,79.0,81.0,78.0,70,73,75,70.0,87.0,86
73,210.0,22.0,0.0,0.0,0.0,71.0,88.0,90.0,84.0,65.0,73.0,86.0,83.0,81.0,75,74,75,68.0,83.0,83
74,202.0,26.0,0.0,0.0,0.0,71.0,88.0,90.0,86.0,65.0,73.0,82.0,81.0,77.0,72,74,71,70.0,84.0,82
73,204.0,28.0,8.0,0.0,0.0,71.0,91.0,92.0,80.0,68.0,74.0,82.0,79.0,77.0,74,73,76,70.0,88.0,78
76,220.0,25.0,6.0,0.0,0.0,71.0,91.0,89.0,89.0,68.0,71.0,83.0,85.0,83.0,73,72,70,73.0,93.0,87
75,200.0,22.0,0.0,0.0,0.0,71.0,91.0,89.0,84.0,67.0,74.0,82.0,82.0,81.0,74,73,72,72.0,92.0,83
69,160.0,22.0,12.0,0.0,0.0,71.0,93.0,94.0,89.0,40.0,69.0,76.0,80.0,78.0,71,69,74,53.0,80.0,90
75,208.0,22.0,15.0,0.0,0.0,70.0,92.0,94.0,79.0,62.0,69.0,81.0,83.0,82.0,71,72,74,68.0,92.0,83
69,188.0,25.0,4.0,0.0,0.0,70.0,95.0,93.0,88.0,57.0,52.0,79.0,81.0,78.0,72,72,71,63.0,85.0,89
68,162.0,23.0,0.0,0.0,0.0,70.0,95.0,96.0,91.0,53.0,60.0,79.0,77.0,75.0,69,67,65,60.0,90.0,92
73,200.0,29.0,13.0,0.0,0.0,70.0,89.0,89.0,88.0,58.0,68.0,84.0,82.0,81.0,73,74,71,67.0,87.0,83
78,222.0,24.0,3.0,0.0,0.0,70.0,86.0,90.0,84.0,70.0,73.0,83.0,85.0,82.0,70,69,65,71.0,90.0,80
72,197.0,23.0,0.0,0.0,0.0,70.0,94.0,93.0,88.0,58.0,63.0,76.0,80.0,78.0,72,71,72,65.0,82.0,84
75,215.0,25.0,16.0,0.0,0.0,70.0,84.0,87.0,78.0,72.0,73.0,81.0,83.0,83.0,74,73,69,72.0,87.0,76
73,224.0,24.0,12.0,0.0,0.0,70.0,90.0,89.0,87.0,67.0,66.0,83.0,79.0,79.0,71,68,64,61.0,89.0,83
73,224.0,24.0,0.0,0.0,0.0,70.0,90.0,89.0,87.0,67.0,66.0,83.0,79.0,79.0,71,68,64,61.0,89.0,83
73,201.0,25.0,4.0,0.0,0.0,70.0,88.0,89.0,90.0,61.0,68.0,82.0,80.0,79.0,73,75,74,67.0,80.0,84
74,215.0,25.0,3.0,0.0,0.0,70.0,87.0,89.0,81.0,72.0,72.0,85.0,84.0,81.0,76,74,72,76.0,82.0,79
72,196.0,22.0,18.0,0.0,0.0,70.0,90.0,92.0,83.0,63.0,65.0,80.0,85.0,80.0,74,74,67,67.0,89.0,84
74,215.0,27.0,8.0,0.0,0.0,70.0,85.0,87.0,83.0,71.0,78.0,83.0,84.0,81.0,74,73,69,71.0,86.0,77
71,204.0,24.0,0.0,0.0,0.0,70.0,89.0,91.0,88.0,70.0,70.0,82.0,77.0,76.0,73,69,67,71.0,84.0,82
76,221.0,28.0,17.0,0.0,0.0,70.0,88.0,88.0,84.0,63.0,76.0,79.0,83.0,79.0,75,73,75,72.0,85.0,74
75,215.0,25.0,0.0,0.0,0.0,70.0,88.0,90.0,82.0,64.0,73.0,86.0,82.0,81.0,74,73,68,71.0,85.0,80
74,225.0,26.0,18.0,0.0,0.0,70.0,86.0,88.0,84.0,72.0,71.0,82.0,86.0,80.0,72,71,65,77.0,86.0,78
68,193.0,25.0,0.0,0.0,0.0,70.0,89.0,91.0,86.0,54.0,71.0,81.0,79.0,75.0,74,72,73,67.0,85.0,87
74,194.0,27.0,12.0,0.0,0.0,70.0,86.0,91.0,91.0,66.0,65.0,83.0,83.0,78.0,72,73,71,71.0,82.0,83
68,181.0,28.0,7.0,0.0,0.0,70.0,86.0,90.0,91.0,62.0,69.0,84.0,81.0,80.0,72,70,66,65.0,80.0,91
73,193.0,26.0,0.0,0.0,0.0,70.0,93.0,90.0,83.0,60.0,71.0,83.0,79.0,80.0,69,73,74,69.0,79.0,81
70,212.0,22.0,2.0,0.0,0.0,69.0,89.0,87.0,84.0,65.0,74.0,83.0,78.0,77.0,73,71,71,67.0,82.0,83
72,186.0,21.0,2.0,0.0,0.0,69.0,96.0,95.0,86.0,53.0,68.0,78.0,75.0,75.0,68,69,72,63.0,78.0,85
76,206.0,24.0,0.0,0.0,0.0,69.0,86.0,86.0,81.0,62.0,74.0,84.0,84.0,82.0,73,72,70,73.0,89.0,83
68,175.0,26.0,0.0,0.0,0.0,69.0,92.0,91.0,91.0,55.0,67.0,79.0,74.0,73.0,69,71,68,62.0,89.0,90
70,183.0,28.0,0.0,0.0,0.0,69.0,85.0,89.0,87.0,48.0,69.0,83.0,77.0,79.0,74,70,67,57.0,79.0,89
72,220.0,27.0,15.0,0.0,0.0,69.0,90.0,88.0,83.0,77.0,62.0,83.0,85.0,82.0,70,71,70,70.0,86.0,77
72,199.0,24.0,5.0,0.0,0.0,69.0,91.0,91.0,84.0,60.0,71.0,85.0,77.0,76.0,73,71,70,69.0,85.0,82
75,202.0,28.0,0.0,0.0,0.0,69.0,86.0,85.0,82.0,68.0,72.0,80.0,82.0,80.0,78,77,74,74.0,86.0,80
76,209.0,30.0,0.0,0.0,0.0,69.0,86.0,86.0,86.0,65.0,72.0,84.0,81.0,80.0,71,70,73,72.0,79.0,80
75,215.0,27.0,1.0,0.0,0.0,69.0,87.0,90.0,84.0,66.0,69.0,80.0,83.0,80.0,73,74,73,71.0,82.0,73
76,210.0,22.0,0.0,0.0,0.0,69.0,85.0,85.0,82.0,64.0,68.0,83.0,84.0,81.0,78,77,73,73.0,89.0,80
72,195.0,25.0,0.0,0.0,0.0,69.0,87.0,90.0,88.0,57.0,70.0,81.0,82.0,79.0,73,70,71,65.0,85.0,86
74,205.0,27.0,0.0,0.0,0.0,69.0,87.0,90.0,85.0,58.0,72.0,82.0,83.0,77.0,73,71,75,67.0,88.0,80
71,189.0,23.0,3.0,0.0,0.0,69.0,87.0,93.0,89.0,62.0,66.0,81.0,80.0,76.0,74,73,65,71.0,81.0,90
70,182.0,24.0,0.0,0.0,0.0,69.0,91.0,90.0,88.0,54.0,65.0,79.0,76.0,75.0,70,69,71,58.0,82.0,87
70,186.0,23.0,4.0,0.0,0.0,69.0,91.0,90.0,90.0,60.0,67.0,80.0,78.0,74.0,70,69,66,70.0,86.0,87
70,176.0,25.0,0.0,0.0,0.0,69.0,91.0,93.0,86.0,53.0,68.0,79.0,79.0,76.0,72,70,69,67.0,77.0,84
72,200.0,26.0,2.0,0.0,0.0,69.0,87.0,91.0,85.0,60.0,63.0,84.0,76.0,80.0,74,74,69,67.0,81.0,84
72,180.0,25.0,0.0,0.0,0.0,69.0,91.0,90.0,88.0,59.0,56.0,78.0,74.0,79.0,72,75,73,54.0,93.0,86
71,193.0,23.0,3.0,0.0,0.0,69.0,89.0,92.0,90.0,64.0,70.0,81.0,85.0,83.0,67,67,67,65.0,88.0,86
74,183.0,22.0,3.0,0.0,0.0,69.0,95.0,91.0,82.0,55.0,67.0,83.0,79.0,75.0,70,72,75,62.0,88.0,82
72,204.0,25.0,0.0,0.0,0.0,69.0,94.0,95.0,80.0,64.0,69.0,78.0,77.0,78.0,71,68,72,73.0,81.0,76
76,223.0,24.0,0.0,0.0,0.0,68.0,86.0,88.0,80.0,70.0,64.0,82.0,83.0,80.0,73,72,70,74.0,88.0,82
71,190.0,23.0,3.0,0.0,0.0,68.0,94.0,93.0,90.0,65.0,59.0,78.0,79.0,77.0,67,65,68,66.0,88.0,91
71,185.0,28.0,6.0,0.0,0.0,68.0,90.0,90.0,90.0,63.0,56.0,77.0,81.0,77.0,68,70,71,73.0,90.0,79
73,209.0,21.0,3.0,0.0,0.0,68.0,86.0,90.0,79.0,67.0,72.0,84.0,82.0,80.0,73,71,66,74.0,83.0,76
74,202.0,26.0,1.0,0.0,0.0,68.0,91.0,91.0,90.0,57.0,55.0,76.0,77.0,80.0,77,75,75,74.0,81.0,78
77,214.0,25.0,0.0,0.0,0.0,68.0,90.0,92.0,87.0,67.0,60.0,79.0,83.0,76.0,77,71,74,70.0,83.0,82
73,216.0,25.0,0.0,0.0,0.0,68.0,92.0,91.0,88.0,68.0,49.0,81.0,82.0,80.0,71,72,73,68.0,88.0,86
67,173.0,24.0,0.0,0.0,0.0,68.0,87.0,91.0,89.0,41.0,55.0,83.0,81.0,76.0,72,68,66,55.0,80.0,91
73,181.0,23.0,4.0,0.0,0.0,68.0,90.0,92.0,83.0,54.0,67.0,78.0,76.0,76.0,71,71,73,64.0,87.0,87
71,201.0,25.0,0.0,0.0,0.0,68.0,88.0,91.0,82.0,61.0,69.0,85.0,80.0,79.0,73,70,69,69.0,83.0,79
73,195.0,25.0,3.0,0.0,0.0,68.0,93.0,94.0,88.0,56.0,67.0,79.0,78.0,74.0,67,66,69,67.0,84.0,90
73,195.0,25.0,0.0,0.0,0.0,68.0,93.0,94.0,88.0,56.0,67.0,79.0,78.0,74.0,67,66,69,67.0,84.0,90
73,195.0,25.0,10.0,0.0,0.0,68.0,93.0,94.0,88.0,56.0,67.0,79.0,78.0,74.0,67,66,69,67.0,84.0,90
73,195.0,25.0,0.0,0.0,0.0,68.0,93.0,94.0,88.0,56.0,67.0,79.0,78.0,74.0,67,66,69,67.0,84.0,90
73,195.0,25.0,16.0,0.0,0.0,68.0,93.0,94.0,88.0,56.0,67.0,79.0,78.0,74.0,67,66,69,67.0,84.0,90
73,190.0,26.0,1.0,0.0,0.0,68.0,92.0,92.0,85.0,49.0,66.0,80.0,78.0,74.0,67,71,74,67.0,90.0,87
70,190.0,29.0,0.0,0.0,0.0,68.0,90.0,92.0,85.0,59.0,64.0,76.0,72.0,74.0,74,71,75,66.0,90.0,84
73,189.0,28.0,49.0,0.0,1.0,68.0,86.0,88.0,83.0,63.0,71.0,80.0,83.0,76.0,70,71,72,60.0,86.0,83
73,189.0,28.0,21.0,0.0,0.0,68.0,86.0,88.0,83.0,63.0,71.0,80.0,83.0,76.0,70,71,72,60.0,86.0,83
73,189.0,28.0,2.0,0.0,0.0,68.0,86.0,88.0,83.0,63.0,71.0,80.0,83.0,76.0,70,71,72,60.0,86.0,83
69,181.0,23.0,0.0,0.0,0.0,68.0,91.0,90.0,88.0,54.0,56.0,78.0,79.0,77.0,71,71,69,64.0,85.0,87
72,205.0,25.0,0.0,0.0,0.0,68.0,88.0,91.0,90.0,63.0,58.0,79.0,79.0,81.0,71,70,73,65.0,91.0,87
74,215.0,26.0,4.0,0.0,0.0,68.0,87.0,89.0,87.0,67.0,65.0,82.0,83.0,82.0,70,68,66,73.0,87.0,82
73,219.0,26.0,0.0,0.0,0.0,68.0,90.0,91.0,86.0,54.0,67.0,83.0,77.0,78.0,72,70,68,68.0,79.0,84
70,175.0,26.0,0.0,0.0,0.0,67.0,89.0,92.0,90.0,48.0,55.0,77.0,72.0,75.0,74,69,66,66.0,81.0,90
75,205.0,28.0,3.0,0.0,0.0,67.0,89.0,91.0,86.0,63.0,67.0,78.0,82.0,77.0,66,67,68,74.0,85.0,77
72,205.0,24.0,0.0,0.0,0.0,67.0,88.0,90.0,83.0,62.0,69.0,81.0,79.0,78.0,71,71,68,68.0,87.0,84
74,210.0,26.0,0.0,0.0,0.0,67.0,88.0,86.0,83.0,58.0,65.0,79.0,82.0,79.0,76,73,69,68.0,92.0,81
70,190.0,23.0,0.0,0.0,0.0,67.0,87.0,85.0,81.0,56.0,68.0,79.0,78.0,80.0,69,68,65,60.0,81.0,81
68,178.0,24.0,0.0,0.0,0.0,67.0,92.0,92.0,86.0,58.0,62.0,80.0,79.0,77.0,68,67,66,64.0,83.0,83
72,190.0,25.0,0.0,0.0,0.0,67.0,88.0,90.0,88.0,56.0,75.0,80.0,77.0,74.0,70,69,64,62.0,86.0,83
71,192.0,23.0,5.0,0.0,0.0,67.0,91.0,94.0,87.0,58.0,63.0,78.0,76.0,74.0,68,69,73,69.0,84.0,85
75,211.0,27.0,0.0,0.0,0.0,67.0,90.0,93.0,82.0,69.0,60.0,80.0,82.0,80.0,70,68,70,72.0,92.0,80
75,211.0,27.0,11.0,0.0,0.0,67.0,90.0,93.0,82.0,69.0,60.0,80.0,82.0,80.0,70,68,70,72.0,92.0,80
73,210.0,25.0,1.0,0.0,0.0,67.0,88.0,87.0,85.0,65.0,66.0,79.0,82.0,80.0,74,73,70,68.0,80.0,83
75,215.0,26.0,0.0,0.0,0.0,67.0,87.0,90.0,85.0,62.0,66.0,82.0,84.0,80.0,73,70,69,71.0,86.0,82
75,216.0,30.0,3.0,0.0,0.0,67.0,90.0,90.0,84.0,70.0,63.0,78.0,82.0,80.0,68,69,68,74.0,87.0,81
70,180.0,26.0,0.0,0.0,0.0,67.0,88.0,91.0,89.0,53.0,56.0,76.0,76.0,76.0,71,69,67,62.0,76.0,88
74,201.0,22.0,16.0,0.0,0.0,67.0,90.0,92.0,85.0,60.0,64.0,82.0,78.0,78.0,69,70,70,66.0,83.0,81
75,202.0,26.0,0.0,0.0,0.0,67.0,92.0,93.0,86.0,46.0,70.0,78.0,75.0,73.0,65,68,69,66.0,91.0,82
74,215.0,25.0,0.0,0.0,0.0,66.0,87.0,89.0,80.0,69.0,68.0,80.0,81.0,80.0,71,70,68,71.0,78.0,77
68,181.0,26.0,0.0,0.0,0.0,66.0,86.0,89.0,86.0,49.0,59.0,79.0,78.0,77.0,75,72,69,60.0,78.0,87
74,205.0,26.0,0.0,0.0,0.0,66.0,87.0,88.0,87.0,67.0,59.0,78.0,79.0,73.0,74,73,72,63.0,91.0,89
69,185.0,28.0,0.0,0.0,0.0,66.0,92.0,91.0,83.0,56.0,61.0,80.0,78.0,75.0,69,69,72,68.0,83.0,79
73,193.0,23.0,1.0,0.0,0.0,66.0,87.0,91.0,86.0,61.0,56.0,82.0,77.0,80.0,72,72,70,64.0,77.0,86
74,208.0,24.0,0.0,0.0,0.0,66.0,89.0,89.0,84.0,59.0,68.0,79.0,80.0,79.0,67,67,69,68.0,86.0,82
74,206.0,22.0,0.0,0.0,0.0,66.0,88.0,91.0,81.0,68.0,66.0,80.0,81.0,79.0,68,66,64,71.0,86.0,78
74,198.0,23.0,0.0,0.0,0.0,66.0,91.0,92.0,86.0,44.0,63.0,81.0,78.0,76.0,68,68,66,69.0,86.0,82
72,198.0,25.0,0.0,0.0,0.0,66.0,89.0,91.0,90.0,45.0,49.0,79.0,82.0,78.0,63,64,63,59.0,86.0,88
75,208.0,26.0,1.0,0.0,0.0,66.0,90.0,89.0,84.0,61.0,58.0,81.0,83.0,78.0,69,70,71,69.0,80.0,84
75,210.0,27.0,0.0,0.0,0.0,66.0,90.0,87.0,85.0,62.0,62.0,81.0,81.0,78.0,72,69,72,68.0,84.0,74
76,225.0,24.0,0.0,0.0,0.0,66.0,82.0,85.0,81.0,67.0,68.0,83.0,82.0,82.0,70,68,65,67.0,83.0,81
73,220.0,26.0,0.0,0.0,0.0,66.0,90.0,87.0,89.0,59.0,56.0,80.0,81.0,76.0,69,67,68,64.0,86.0,87
72,205.0,36.0,0.0,2.0,10.0,66.0,87.0,87.0,76.0,62.0,78.0,76.0,74.0,76.0,73,70,64,68.0,80.0,73
68,180.0,26.0,0.0,0.0,0.0,66.0,86.0,91.0,86.0,58.0,55.0,78.0,79.0,77.0,72,72,71,62.0,80.0,83
73,191.0,24.0,2.0,0.0,0.0,66.0,90.0,87.0,90.0,53.0,60.0,78.0,79.0,73.0,66,68,70,61.0,83.0,85
76,222.0,24.0,1.0,0.0,0.0,66.0,91.0,89.0,88.0,66.0,64.0,80.0,79.0,78.0,68,67,69,69.0,83.0,81
70,195.0,26.0,0.0,0.0,0.0,66.0,87.0,91.0,90.0,64.0,58.0,81.0,76.0,75.0,67,66,69,64.0,86.0,88
71,190.0,26.0,0.0,0.0,0.0,65.0,90.0,91.0,90.0,61.0,57.0,79.0,79.0,81.0,69,67,65,71.0,81.0,85
74,215.0,29.0,0.0,0.0,0.0,65.0,85.0,87.0,76.0,68.0,70.0,82.0,81.0,80.0,71,72,68,69.0,85.0,72
74,224.0,23.0,0.0,0.0,0.0,65.0,91.0,93.0,86.0,72.0,57.0,74.0,75.0,79.0,67,65,62,62.0,88.0,82
75,211.0,26.0,0.0,0.0,0.0,65.0,87.0,90.0,85.0,60.0,56.0,77.0,81.0,77.0,72,68,72,70.0,89.0,82
71,195.0,25.0,0.0,0.0,0.0,65.0,86.0,87.0,87.0,59.0,58.0,79.0,84.0,80.0,68,65,67,64.0,78.0,91
69,175.0,23.0,0.0,0.0,0.0,65.0,91.0,92.0,85.0,51.0,55.0,74.0,72.0,71.0,65,63,64,59.0,77.0,89
72,198.0,27.0,0.0,0.0,0.0,65.0,85.0,89.0,88.0,52.0,55.0,78.0,80.0,79.0,76,71,65,60.0,85.0,80
75,220.0,22.0,0.0,0.0,0.0,65.0,89.0,87.0,78.0,63.0,70.0,78.0,83.0,79.0,66,64,66,67.0,90.0,76
70,184.0,24.0,0.0,0.0,0.0,64.0,89.0,90.0,87.0,55.0,57.0,77.0,72.0,77.0,71,64,62,55.0,84.0,84
76,216.0,28.0,0.0,0.0,0.0,64.0,85.0,89.0,81.0,71.0,62.0,79.0,78.0,80.0,71,70,67,70.0,82.0,73
76,225.0,24.0,0.0,0.0,0.0,64.0,89.0,91.0,79.0,65.0,65.0,80.0,82.0,80.0,66,64,62,66.0,85.0,77
72,194.0,24.0,0.0,0.0,0.0,64.0,87.0,91.0,85.0,62.0,51.0,79.0,76.0,78.0,73,67,64,59.0,88.0,87
72,200.0,24.0,0.0,0.0,0.0,64.0,88.0,90.0,83.0,65.0,67.0,76.0,78.0,77.0,65,65,68,66.0,85.0,84
76,201.0,23.0,5.0,0.0,0.0,64.0,86.0,90.0,84.0,60.0,61.0,85.0,81.0,84.0,65,66,61,64.0,86.0,86
73,195.0,25.0,0.0,0.0,0.0,64.0,88.0,92.0,90.0,43.0,52.0,80.0,78.0,78.0,69,68,69,55.0,76.0,86
71,202.0,24.0,0.0,0.0,0.0,64.0,85.0,86.0,79.0,60.0,52.0,81.0,80.0,77.0,72,71,72,63.0,87.0,80
74,203.0,22.0,0.0,0.0,0.0,64.0,88.0,91.0,81.0,58.0,63.0,77.0,78.0,79.0,70,68,66,67.0,86.0,80
75,217.0,23.0,0.0,0.0,0.0,64.0,92.0,89.0,79.0,59.0,64.0,78.0,75.0,77.0,66,66,69,66.0,81.0,77
72,180.0,24.0,0.0,0.0,0.0,64.0,91.0,91.0,89.0,62.0,54.0,77.0,75.0,73.0,68,66,68,69.0,83.0,86
73,191.0,24.0,0.0,0.0,0.0,64.0,89.0,91.0,87.0,52.0,57.0,80.0,77.0,76.0,65,66,67,64.0,85.0,83
71,188.0,24.0,0.0,0.0,0.0,63.0,86.0,89.0,79.0,56.0,62.0,78.0,79.0,75.0,72,71,68,63.0,82.0,78
69,209.0,25.0,0.0,0.0,0.0,63.0,86.0,95.0,86.0,63.0,58.0,73.0,69.0,70.0,65,62,61,52.0,85.0,86
74,220.0,24.0,0.0,0.0,0.0,63.0,89.0,92.0,83.0,74.0,63.0,80.0,79.0,80.0,65,63,59,63.0,89.0,82
75,215.0,27.0,0.0,0.0,0.0,63.0,87.0,89.0,89.0,69.0,52.0,80.0,82.0,78.0,68,65,62,67.0,84.0,86
71,191.0,25.0,0.0,0.0,0.0,63.0,90.0,91.0,83.0,58.0,62.0,78.0,79.0,78.0,64,64,63,58.0,87.0,83
71,191.0,25.0,8.0,0.0,0.0,63.0,90.0,91.0,83.0,58.0,62.0,78.0,79.0,78.0,64,64,63,58.0,87.0,83
77,220.0,25.0,0.0,0.0,0.0,63.0,86.0,90.0,78.0,69.0,66.0,79.0,82.0,80.0,65,64,60,66.0,81.0,75
71,200.0,23.0,0.0,0.0,0.0,63.0,90.0,91.0,84.0,57.0,49.0,75.0,71.0,76.0,65,69,60,56.0,84.0,83
77,226.0,25.0,16.0,0.0,0.0,63.0,88.0,91.0,85.0,71.0,60.0,79.0,81.0,79.0,65,64,61,68.0,85.0,75
77,226.0,25.0,0.0,0.0,0.0,63.0,88.0,91.0,85.0,71.0,60.0,79.0,81.0,79.0,65,64,61,68.0,85.0,75
74,207.0,26.0,0.0,0.0,0.0,63.0,87.0,90.0,83.0,66.0,57.0,82.0,76.0,80.0,68,67,68,65.0,82.0,79
75,224.0,25.0,7.0,0.0,0.0,62.0,86.0,89.0,80.0,62.0,64.0,79.0,82.0,81.0,63,61,58,65.0,87.0,78
73,218.0,23.0,1.0,0.0,0.0,62.0,84.0,91.0,76.0,69.0,52.0,74.0,82.0,74.0,62,61,57,76.0,92.0,72
73,210.0,24.0,0.0,0.0,0.0,62.0,91.0,93.0,79.0,69.0,53.0,78.0,77.0,78.0,64,62,60,67.0,91.0,77
70,190.0,24.0,0.0,0.0,0.0,62.0,86.0,89.0,87.0,49.0,55.0,77.0,72.0,76.0,67,63,64,54.0,78.0,85
74,209.0,24.0,0.0,0.0,0.0,62.0,90.0,93.0,82.0,59.0,66.0,78.0,75.0,75.0,65,64,61,56.0,86.0,81
78,219.0,23.0,0.0,0.0,0.0,62.0,82.0,85.0,75.0,64.0,50.0,78.0,84.0,76.0,62,64,60,79.0,81.0,72
76,198.0,25.0,0.0,0.0,0.0,61.0,86.0,86.0,80.0,57.0,66.0,79.0,84.0,78.0,64,62,65,63.0,84.0,75
72,192.0,25.0,0.0,0.0,0.0,61.0,88.0,91.0,84.0,54.0,54.0,79.0,76.0,79.0,66,64,60,61.0,83.0,79
73,202.0,22.0,0.0,0.0,0.0,61.0,85.0,88.0,79.0,56.0,56.0,79.0,74.0,79.0,70,67,61,57.0,86.0,74
74,209.0,22.0,0.0,0.0,0.0,61.0,91.0,95.0,91.0,67.0,48.0,75.0,75.0,76.0,63,62,60,72.0,92.0,85
77,210.0,24.0,0.0,0.0,0.0,61.0,87.0,89.0,79.0,63.0,56.0,76.0,85.0,77.0,64,62,61,63.0,88.0,74
75,202.0,25.0,0.0,0.0,0.0,60.0,95.0,92.0,89.0,57.0,52.0,75.0,76.0,71.0,61,59,62,62.0,86.0,87
77,211.0,22.0,0.0,0.0,0.0,60.0,84.0,89.0,85.0,59.0,59.0,81.0,82.0,71.0,63,64,63,65.0,82.0,78
75,215.0,23.0,0.0,0.0,0.0,59.0,84.0,86.0,77.0,69.0,53.0,77.0,76.0,80.0,64,66,63,64.0,85.0,71
72,191.0,25.0,0.0,0.0,0.0,59.0,88.0,90.0,79.0,58.0,54.0,72.0,69.0,73.0,66,64,62,64.0,92.0,80
75,206.0,24.0,0.0,0.0,0.0,59.0,88.0,91.0,90.0,64.0,48.0,75.0,82.0,74.0,60,59,57,73.0,78.0,77
74,209.0,27.0,0.0,0.0,0.0,59.0,86.0,83.0,78.0,66.0,60.0,79.0,78.0,74.0,64,66,60,64.0,89.0,75
72,215.0,27.0,47.0,1.0,1.0,89.0,92.0,94.0,90.0,80.0,93.0,88.0,92.0,88.0,90,86,83,88.0,94.0,89
72,200.0,25.0,39.0,0.0,0.0,86.0,91.0,93.0,93.0,65.0,91.0,92.0,83.0,84.0,85,85,81,82.0,95.0,90
75,212.0,26.0,16.0,0.0,0.0,74.0,86.0,88.0,78.0,75.0,81.0,83.0,83.0,83.0,77,76,72,78.0,90.0,76
69,190.0,26.0,0.0,0.0,0.0,73.0,90.0,92.0,87.0,51.0,74.0,82.0,77.0,80.0,77,73,70,62.0,83.0,83
71,195.0,30.0,0.0,0.0,0.0,71.0,86.0,92.0,84.0,64.0,72.0,82.0,79.0,82.0,75,74,71,71.0,84.0,78
72,200.0,24.0,0.0,0.0,0.0,70.0,95.0,93.0,88.0,58.0,63.0,76.0,80.0,78.0,72,71,72,65.0,82.0,84
75,205.0,30.0,23.0,0.0,0.0,68.0,90.0,90.0,81.0,69.0,63.0,80.0,83.0,81.0,71,72,69,74.0,91.0,77
70,184.0,24.0,0.0,0.0,0.0,66.0,87.0,85.0,81.0,56.0,68.0,78.0,78.0,80.0,69,68,65,60.0,81.0,81
