last_name,first_name,team,position,jersey,year,freshman_year,possible_draft_year,height_inches,weight,recruiting_year,recruiting_stars,recruiting_rating,national_ranking,home_city,home_state,home_country,season_year,player_id
Boyd,Amier,UTEP,DB,27.0,3,,,74.0,190.0,,,,,Phoenix,AZ,USA,2024,5088887
Burgess Jr.,Torrance,Texas State,RB,4.0,4,,,68.0,175.0,,,,,Pearland,TX,USA,2024,5088888
Diaz,Valentino,UTEP,DE,38.0,2,,,74.0,245.0,,,,,Boca Raton,FL,USA,2024,5088889
Flabiano,Buzz,UTEP,PK,36.0,3,,,72.0,175.0,,,,,Murphy,TX,USA,2024,5088892
McConnell,Cade,UTEP,QB,11.0,4,,,73.0,195.0,,,,,Los Alamitos,CA,USA,2024,5088893
Jenkins Jr.,Keith,Morgan State,RB,1.0,3,,,73.0,185.0,,,,,Gainesville,VA,USA,2024,5088896
James Jr.,Anthony,Morgan State,WR,24.0,3,,,71.0,210.0,,,,,Temple Hills,MD,USA,2024,5088899
Kennerly Jr.,Joseph,Morgan State,WR,4.0,3,,,69.0,170.0,,,,,Deerfield Beach,FL,USA,2024,5088910
Barnes,Reginald,Morgan State,DL,97.0,2,,,72.0,285.0,,,,,Pascagoula,MS,USA,2024,5088914
Stone,Bretton,Utah Tech,RB,6.0,4,,,71.0,195.0,,,,,St. George,UT,USA,2024,5088920
Smith,Jaxson Taylor,Utah Tech,DB,45.0,1,,,72.0,172.0,,,,,Pleasant Grove,UT,USA,2024,5088935
Uvaydov,Ilya,Utah Tech,PK,27.0,3,,,68.0,178.0,,,,,Gilbert,AZ,USA,2024,5088938
Malotumau,Mackavelli,Nevada,DL,0.0,4,,,73.0,295.0,,,,,Oceanside,CA,USA,2024,5088939
Kirkland,Justin,Oklahoma State,DT,96.0,4,,,75.0,340.0,,,,,West Haven,UT,USA,2024,5088941
Rashid,Stryker,Idaho State,OL,62.0,1,,,77.0,270.0,,,,,Ogden,UT,USA,2024,5088944
Olsen,Eric,Utah Tech,TE,80.0,3,,,77.0,230.0,,,,,St. George,UT,USA,2024,5088952
Thomason,Daniel,Utah Tech,WR,19.0,4,,,75.0,210.0,,,,,Sandy,UT,USA,2024,5088953
Talamoni-Marcks,TJ,Utah Tech,DL,99.0,3,,,76.0,320.0,,,,,Lakeport,CA,USA,2024,5088958
Graff,Reggie,Utah Tech,QB,5.0,3,,,73.0,200.0,,,,,St. George,UT,USA,2024,5088960
Mannino,Sonny,Marist,QB,12.0,3,,,76.0,235.0,,,,,Leesburg,VA,USA,2024,5088964
Proctor,Amir,Buffalo,CB,26.0,3,,,71.0,165.0,,,,,Rochester,NY,USA,2024,5088967
Ciolino,Jake,Marist,WR,80.0,3,,,69.0,165.0,,,,,Massapequa Park,NY,USA,2024,5088969
James,Carter,Marist,RB,9.0,3,,,71.0,215.0,,,,,Canal Winchester,OH,USA,2024,5088974
Sisak,Bryce,Kent State,DL,55.0,1,,,74.0,250.0,,,,,Tallmadge,OH,USA,2024,5088980
Coverdale,Sean,Marist,DL,92.0,4,,,75.0,285.0,,,,,Boxborough,MA,USA,2024,5088987
Abel,Gabriel,St. Thomas (MN),RB,1.0,4,,,68.0,199.0,,,,,Trenton,NJ,USA,2024,5088989
Cassady,Logan,St. Thomas (MN),DB,2.0,4,,,73.0,187.0,,,,,Truro,IA,USA,2024,5088991
Powell,Amari,St. Thomas (MN),QB,7.0,4,,,72.0,199.0,,,,,Valencia,CA,USA,2024,5088992
Finley,Rod,St. Thomas (MN),DB,8.0,4,,,71.0,207.0,,,,,Farmington,MN,USA,2024,5088993
Plugge,Travis,San Diego,TE,46.0,4,,,77.0,230.0,,,,,Bakersfield,CA,USA,2024,5088995
Sever,Ryan,St. Thomas (MN),LB,10.0,4,,,73.0,233.0,,,,,Edina,MN,USA,2024,5088996
Juette,Den,St. Thomas (MN),DB,11.0,4,,,74.0,186.0,,,,,Bellwood,IL,USA,2024,5088997
Calcagno,Ryan,St. Thomas (MN),DB,22.0,4,,,75.0,203.0,,,,,St. Charles,IL,USA,2024,5089002
Chase,Colin,St. Thomas (MN),WR,81.0,3,,,72.0,195.0,,,,,Tustin,CA,USA,2024,5089003
Shagen,Stephen,St. Thomas (MN),PK,27.0,1,,,72.0,176.0,,,,,Park City,UT,USA,2024,5089004
Boucher,Charlie,St. Thomas (MN),LB,20.0,4,,,74.0,242.0,,,,,Minneapolis,MN,USA,2024,5089005
Rink,Matthew,St. Thomas (MN),DL,98.0,1,,,77.0,257.0,,,,,Lincoln,NE,USA,2024,5089018
Wagner,Patrick,St. Thomas (MN),TE,86.0,4,,,76.0,248.0,,,,,Crofton,MD,USA,2024,5089021
Maddox,Adrian,UAB,S,14.0,4,,,73.0,200.0,,,,,Conyers,GA,USA,2024,5089023
Lewis,Keane,Alabama State,S,3.0,4,,,69.0,170.0,,,,,Miami,FL,USA,2024,5089026
Harris II,Marcus,Alabama State,RB,26.0,4,,,69.0,233.0,,,,,Jackson,MS,USA,2024,5089028
Eichner,Nathanial,Old Dominion,PK,93.0,3,,,69.0,160.0,,,,,Trinity,FL,USA,2024,5089036
Lapierre,Maurice,Alabama State,DL,,4,,,73.0,228.0,,,,,Fort Lauderdale,FL,USA,2024,5089039
Barnes,Khayman,Alabama State,WR,80.0,2,,,69.0,204.0,,,,,Tallahassee,FL,USA,2024,5089044
Dailey,BaKari,Alabama State,WR,83.0,1,,,71.0,150.0,,,,,Auburn,AL,USA,2024,5089045
Daniels,Roderick,Liberty,DL,8.0,4,,,74.0,250.0,,,,,Horn Lake,MS,USA,2024,5089053
Baird,Hutch,Vanderbilt,WR,81.0,4,,,73.0,197.0,,,,,Concord,OH,USA,2024,5089060
Diakite,BJ,Vanderbilt,DE,0.0,4,,,75.0,245.0,,,,,Birmingham,AL,USA,2024,5089062
Fontan,Isaiah,Vanderbilt,RB,47.0,3,,,67.0,190.0,,,,,Hartford,CT,USA,2024,5089063
Hoskins,Richie,Vanderbilt,WR,5.0,4,,,73.0,196.0,,,,,Lake Forest,IL,USA,2024,5089070
Lurie,Jacob,Massachusetts,PK,29.0,4,,,69.0,175.0,,,,,Blue Point,NY,USA,2024,5089115
MacDonald,Duncan,Vanderbilt,OL,60.0,3,,,77.0,295.0,,,,,Newbury,MA,USA,2024,5089167
Andjelic,Jake,Indiana State,PK,49.0,1,,,70.0,165.0,,,,,New Lenox,IL,USA,2024,5089168
Moses,Hayden,Vanderbilt,QB,18.0,4,,,69.0,163.0,,,,,Hollis,NH,USA,2024,5089169
Rezac,Dominic,Vanderbilt,RB,43.0,4,,,73.0,190.0,,,,,Omaha,NE,USA,2024,5089171
Richard,Jadais,Miami,DB,25.0,4,,,73.0,195.0,,,,,West Monroe,LA,USA,2024,5089172
Rinaldi,Nick,Vanderbilt,LB,24.0,4,,,75.0,234.0,,,,,Dover,MA,USA,2024,5089173
Ugochukwu,Jeffrey,Vanderbilt,S,11.0,4,,,73.0,205.0,,,,,Richmond,TX,USA,2024,5089174
Wells,Landon,Vanderbilt,WR,85.0,3,,,70.0,180.0,,,,,Brentwood,TN,USA,2024,5089175
Alexander,Moses,Eastern Illinois,DB,4.0,4,,,75.0,195.0,,,,,Galveston,TX,USA,2024,5089177
Caldwell,Jamaree,Oregon,DL,90.0,4,,,73.0,325.0,,,,,Newberry,SC,USA,2024,5089178
Henry,Bryan,Abilene Christian,TE,87.0,3,,,74.0,250.0,,,,,Belton,TX,USA,2024,5089179
Herman,Darson,North Texas,TE,86.0,2,,,75.0,250.0,,,,,Georgetown,TX,USA,2024,5089180
Nelson,CJ,Eastern Illinois,WR,2.0,3,,,71.0,185.0,,,,,North Richland Hills,TX,USA,2024,5089182
Ugo,Justice,Houston,DB,19.0,3,,,74.0,190.0,,,,,Richmond,TX,USA,2024,5089183
Clifford,John,Wisconsin,OL,76.0,3,,,77.0,306.0,,,,,Watertown,WI,USA,2024,5089186
Evans,Drew,Indiana,OL,62.0,3,,,76.0,306.0,,,,,Fort Atkinson,WI,USA,2024,5089187
Fane,Cam,Wisconsin,WR,21.0,2,,,73.0,200.0,,,,,Arlington,TX,USA,2024,5089188
Gloudeman,Zach,Wisconsin,RB,44.0,2,,,74.0,230.0,,,,,Spring Green,WI,USA,2024,5089189
Howe,Marshall,Yale,QB,3.0,4,,,73.0,199.0,,,,,Pacific Palisades,CA,USA,2024,5089190
Jarvis,Charlie,Wisconsin,S,34.0,3,,,73.0,212.0,,,,,Hartland,WI,USA,2024,5089192
Kirschke,Gabe,Colorado State,DL,10.0,3,,,77.0,249.0,,,,,Lone Tree,CO,USA,2024,5089193
Lahm,Gavin,Wisconsin,PK,97.0,4,,,72.0,217.0,,,,,Kaukauna,WI,USA,2024,5089194
Trudgeon,Jackson,Wisconsin,S,43.0,2,,,73.0,205.0,,,,,Fitchburg,WI,USA,2024,5089198
Allaire,Cale,Western Michigan,PK,47.0,2,,,69.0,217.0,,,,,Kentwood,MI,USA,2024,5089199
Childers,Jayden,Western Michigan,DL,92.0,3,,,75.0,240.0,,,,,Carmel,IN,USA,2024,5089200
Nowell,Hunter,San José State,DB,31.0,2,,,73.0,206.0,,,,,Huntington Beach,CA,USA,2024,5089217
Brown,Jayden,Wagner,DB,8.0,4,,,71.0,170.0,,,,,Sicklerville,NJ,USA,2024,5089246
Charles,Terry,Wagner,DL,55.0,4,,,74.0,300.0,,,,,Jersey City,NJ,USA,2024,5089250
Liverpool,Jorel,Wagner,DL,10.0,4,,,78.0,255.0,,,,,Brooklyn,NY,USA,2024,5089256
Henry,Tre,Western Illinois,DL,6.0,3,,,75.0,290.0,,,,,Lake Charles,LA,USA,2024,5089258
Hall,Brayden,Coastal Carolina,DB,2.0,2,,,71.0,170.0,,,,,Chicago,IL,USA,2024,5089262
Freeman,Gage,Western Illinois,LB,16.0,3,,,71.0,220.0,,,,,Tiffin,IA,USA,2024,5089263
Mukarram,Kamal,Western Illinois,DB,29.0,1,,,73.0,182.0,,,,,Frankfort,IL,USA,2024,5089269
Glatz,Seth,Illinois State,RB,21.0,4,,,71.0,205.0,,,,,Morton,IL,USA,2024,5089279
Crandall,Ryan,Western Illinois,LB,6.0,4,,,74.0,223.0,,,,,Ankeny,IA,USA,2024,5089285
Keinath,Tyler,Boise State,OL,78.0,4,,,74.0,322.0,,,,,Elk Grove,CA,USA,2024,5089293
Al-Awadi,Yaser,Ball State,OL,78.0,2,,,80.0,312.0,,,,,Park Ridge,IL,USA,2024,5089295
Langton,Steven,Monmouth,LS,36.0,4,,,72.0,215.0,,,,,Manahawkin,NJ,USA,2024,5089303
Mullix,Tahjae,Western Carolina,DL,15.0,3,,,72.0,282.0,,,,,Covington,GA,USA,2024,5089304
Stearney,Jake,Colgate,QB,15.0,3,,,75.0,205.0,,,,,Chicago,IL,USA,2024,5089309
Arias,Aiden,NC State,LS,92.0,2,,,72.0,213.0,,,,,Fort Lauderdale,FL,USA,2024,5089312
Brown,Hank,Auburn,QB,9.0,2,,,76.0,215.0,,,,,Nashville,TN,USA,2024,5089314
Longwell,Bryan,Vanderbilt,LB,11.0,3,,,73.0,227.0,,,,,Nashville,TN,USA,2024,5089321
Wassler,Joey,Princeton,TE,87.0,3,,,77.0,235.0,,,,,Cincinnati,OH,USA,2024,5089324
Hammond,Ted,Michigan,DL,85.0,2,,,77.0,294.0,,,,,Cincinnati,OH,USA,2024,5089325
Harris,Kaleb,Auburn,S,8.0,2,,,73.0,201.0,,,,,Bessemer,AL,USA,2024,5089326
Jones,Samaj,Cincinnati,QB,5.0,1,,,71.0,207.0,,,,,Philadelphia,PA,USA,2024,5089327
Kern,Michael,Texas,P,9.0,1,,,75.0,195.0,,,,,Fort Lauderdale,FL,USA,2024,5089328
Keefe,Rowan,Valparaiso,QB,2.0,3,,,75.0,195.0,,,,,Park Ridge,IL,USA,2024,5089335
Vercher,Jeffery,Valparaiso,RB,22.0,1,,,70.0,180.0,,,,,Nashville,TN,USA,2024,5089340
Mann,Ryan,Valparaiso,RB,34.0,1,,,71.0,195.0,,,,,Vernon Hills,IL,USA,2024,5089353
Goworowski,Alex,Valparaiso,DL,42.0,3,,,75.0,220.0,,,,,Chicago,IL,USA,2024,5089361
Carter,Max,Valparaiso,TE,81.0,3,,,77.0,250.0,,,,,Camarillo,CA,USA,2024,5089378
Randall,Chase,Arizona,TE,44.0,3,,,74.0,232.0,,,,,Tucson,AZ,USA,2024,5089387
Britton,Anthony,Virginia,DT,55.0,3,,,75.0,317.0,,,,,Norfolk,VA,USA,2024,5089413
Fish,Antavious,Akron,LB,6.0,4,,,72.0,230.0,,,,,Atlanta,GA,USA,2024,5089439
Griffin,Jaharon,Alcorn State,LB,10.0,3,,,72.0,225.0,,,,,Philadelphia,MS,USA,2024,5089440
Jennings,Davion,Akron,DB,33.0,3,,,,190.0,,,,,Akron,OH,USA,2024,5089441
Perez,Noah,East Carolina,PK,43.0,4,,,67.0,160.0,,,,,Phoenix,AZ,USA,2024,5089443
Stopiak,Nick,Akron,OL,79.0,3,,,78.0,290.0,,,,,Columbia Station,OH,USA,2024,5089444
Baird,JD,Alabama,LB,56.0,4,,,68.0,210.0,,,,,Tuscaloosa,AL,USA,2024,5089445
Bellenfant,Upton,Buffalo,PK,27.0,3,,,73.0,185.0,,,,,Murfreesboro,TN,USA,2024,5089446
Butler,Prince,Alabama,DB,48.0,4,,,73.0,205.0,,,,,Alexandria,VA,USA,2024,5089447
Fox,Peyton,Alabama,TE,46.0,4,,,76.0,250.0,,,,,Pelham,AL,USA,2024,5089450
Kitselman,Miles,Tennessee,TE,87.0,4,,,77.0,255.0,,,,,Lyndon,KS,USA,2024,5089453
Loper Jr.,Jay,Alabama,WR,32.0,4,,,71.0,185.0,,,,,Daphne,AL,USA,2024,5089454
Lorino III,Michael,Alabama,RB,27.0,4,,,72.0,190.0,,,,,Birmingham,AL,USA,2024,5089455
McDougle,Caleb,North Alabama,DB,45.0,4,,,71.0,207.0,,,,,Muscle Shoals,AL,USA,2024,5089456
Perri,Vito,Alabama,LB,53.0,3,,,72.0,220.0,,,,,Alpharetta,GA,USA,2024,5089458
Serpa,Nick,Alabama,P,99.0,4,,,76.0,215.0,,,,,Foothill Ranch,CA,USA,2024,5089461
Thompson,Jalyn,Iowa,TE,33.0,2,,,74.0,255.0,,,,,West Des Moines,IA,USA,2024,5089478
Reed,KaVan,Murray State,S,13.0,2,,,75.0,195.0,,,,,East Saint Louis,IL,USA,2024,5089482
Johnson,Justus,Southeast Missouri State,CB,18.0,4,,,73.0,187.0,,,,,Saint Louis,MO,USA,2024,5089483
Galbreath,Kylan,Murray State,RB,9.0,3,,,67.0,171.0,,,,,Mayfield,KY,USA,2024,5089486
Gamble,Jovari,Kentucky Christian,LB,41.0,1,,,70.0,190.0,,,,,Russellville,KY,USA,2024,5089489
McKee,Clint,Murray State,RB,43.0,1,,,72.0,200.0,,,,,Mayfield,KY,USA,2024,5089490
Reuss,Eric,East Tennessee State,LB,46.0,1,,,73.0,185.0,,,,,Festus,MO,USA,2024,5089492
Selby,Jeffery,Murray State,LB,52.0,1,,,72.0,220.0,,,,,Lexington,KY,USA,2024,5089498
Williams,Malachi,Murray State,LB,39.0,3,,,73.0,234.0,,,,,Louisville,KY,USA,2024,5089501
Wilms,Tyler,Murray State,TE,46.0,3,,,72.0,235.0,,,,,Lemont,IL,USA,2024,5089502
Perry,Parker,Murray State,WR,82.0,3,,,75.0,200.0,,,,,Little Rock,AR,USA,2024,5089512
Bedada,Ebenezer,Campbell,DL,11.0,4,,,77.0,255.0,,,,,Calgary,AB,Canada,2024,5089515
Reid,Desmond,Pittsburgh,RB,0.0,4,,,68.0,175.0,,,,,Miami Gardens,FL,USA,2024,5089535
McQueen Jr.,Hayward,Western Carolina,LB,5.0,4,,,73.0,215.0,,,,,Fort Lauderdale,FL,USA,2024,5089536
Lee,Censere,Pittsburgh,WR,11.0,4,,,71.0,165.0,,,,,Clearwater,FL,USA,2024,5089539
Gonzales,Cole,Western Carolina,QB,9.0,4,,,72.0,200.0,,,,,Gainesville,FL,USA,2024,5089540
Moore Jr.,Ken,Western Carolina,DB,0.0,3,,,70.0,160.0,,,,,Miami,FL,USA,2024,5089541
Tamarez,De'Andre,Western Carolina,WR,0.0,3,,,71.0,175.0,,,,,Overtown,FL,USA,2024,5089545
Reddick Jr.,Corey,Western Carolina,RB,15.0,1,,,70.0,170.0,,,,,Delray Beach,FL,USA,2024,5089547
Knight,Malik,Western Carolina,WR,7.0,2,,,74.0,185.0,,,,,Fort Lauderdale,FL,USA,2024,5089549
Dukes,Samaurie,Western Carolina,S,3.0,4,,,71.0,195.0,,,,,Miami,FL,USA,2024,5089551
Campbell,Lee,Western Carolina,S,33.0,3,,,73.0,210.0,,,,,Charlotte,NC,USA,2024,5089557
Turner,Antarron,Western Carolina,LB,28.0,3,,,73.0,244.0,,,,,Ocala,FL,USA,2024,5089561
Monroe,Blue,Western Carolina,LB,47.0,3,,,73.0,230.0,,,,,Concord,NC,USA,2024,5089563
Colombo,AJ,Western Carolina,WR,0.0,4,,,68.0,170.0,,,,,Waxhaw,NC,USA,2024,5089572
Bell,Antoine,North Carolina A&T,TE,6.0,3,,,76.0,230.0,,,,,Charlotte,NC,USA,2024,5089575
Smiley,Brandon,Elon,DL,,3,,,74.0,306.0,,,,,Durham,NC,USA,2024,5089576
McLellan,Isaac,Western Carolina,TE,44.0,3,,,74.0,240.0,,,,,Rock Hill,SC,USA,2024,5089577
Simms,Wisdom,North Carolina Central,DL,98.0,1,,,75.0,310.0,,,,,China Grove,NC,USA,2024,5089578
Shirley,Corbin,Western Carolina,PK,,1,,,70.0,155.0,,,,,Seneca,SC,USA,2024,5089586
Chalk IV,Floyd,San José State,RB,3.0,4,,,67.0,192.0,,,,,Mission Hills,CA,USA,2024,5089859
Williams,Chance,Cincinnati,RB,7.0,3,,,67.0,190.0,,,,,Baton Rouge,LA,USA,2024,5089860
Wilson,Phaizon,Akron,WR,5.0,3,,,76.0,215.0,,,,,Lancaster,TX,USA,2024,5089861
Hawkins,Quaterius,Northwestern State,QB,8.0,3,,,72.0,180.0,,,,,Bastrop,LA,USA,2024,5089862
Johnson,Norey,Houston Christian,S,15.0,3,,,75.0,185.0,,,,,Cincinnati,OH,USA,2024,5089863
Talbert,Dedrick,Grambling,RB,24.0,3,,,71.0,220.0,,,,,Baton Rouge,LA,USA,2024,5089865
Knighten,Covadis,Grambling,TE,9.0,4,,,74.0,280.0,,,,,Baton Rouge,LA,USA,2024,5089868
Watson,Romello,Georgia State,OL,52.0,4,,,74.0,326.0,,,,,Arlington,TX,USA,2024,5089878
Wilson,Nolan,UL Monroe,LS,48.0,3,,,74.0,240.0,,,,,Newhall,CA,USA,2024,5089880
Singletary,Jawaun,New Mexico,OL,55.0,4,,,74.0,315.0,,,,,Houston,TX,USA,2024,5089883
Cole,Ashanti,Louisiana Tech,OL,79.0,3,,,75.0,316.0,,,,,Coushatta,LA,USA,2024,5089886
White,Micah,Georgia State,WR,20.0,4,,,77.0,185.0,,,,,Atlanta,GA,USA,2024,5089889
Sykes,Markeis,Houston Christian,DL,45.0,3,,,75.0,205.0,,,,,Lancaster,TX,USA,2024,5089891
Marshall,Patrick,Grambling,DB,,2,,,69.0,170.0,,,,,Shreveport,LA,USA,2024,5089899
Thomas Jr.,Kevin,Grambling,DB,20.0,4,,,72.0,205.0,,,,,Lake Charles,LA,USA,2024,5089901
Bowen,Patrick,Long Island University,RB,8.0,4,,,67.0,189.0,,,,,Fort Lauderdale,FL,USA,2024,5090097
Love,Michael,Long Island University,WR,5.0,3,,,69.0,170.0,,,,,Willowbrook,IL,USA,2024,5090098
Lynch,Will,Long Island University,P,45.0,4,,,76.0,185.0,,,,,Gold Coast,QLD,Australia,2024,5090109
Lischner,Bobby,Long Island University,LS,,1,,,73.0,237.0,,,,,Lancaster,PA,USA,2024,5090130
Johnson,Greg,Minnesota,OL,65.0,3,,,78.0,325.0,,,,,Prior Lake,MN,USA,2024,5090565
Vadrawale III,Sailasa,Oregon State,DB,8.0,2,,,70.0,185.0,,,,,Rohnert Park,CA,USA,2024,5090566
Dunham,Noah,Washington State,OL,75.0,1,,,77.0,289.0,,,,,Yuba City,CA,USA,2024,5090796
Ambrose,Cameron,Arkansas State,OL,58.0,3,,,76.0,295.0,,,,,Pinson,AL,USA,2024,5091003
Beale,AJ,Arkansas State,CB,37.0,2,,,71.0,200.0,,,,,Cherry Valley,AR,USA,2024,5091008
Catsavis,Walker,Arkansas,WR,86.0,3,,,76.0,176.0,,,,,Fort Smith,AR,USA,2024,5091017
Hall,Mason,UTSA,LB,45.0,2,,,70.0,220.0,,,,,Missouri City,TX,USA,2024,5091247
Sylvester,Travon,UTSA,DL,95.0,3,,,74.0,280.0,,,,,Jacksonville,FL,USA,2024,5091252
Abbe,Bennett,Massachusetts,PK,94.0,4,,,71.0,175.0,,,,,Scarsdale,NY,USA,2024,5091329
Smith,Tristian,Arkansas State,OL,68.0,3,,,75.0,321.0,,,,,Crossett,AR,USA,2024,5091355
Elliott,Dallas,Massachusetts,WR,17.0,3,,,74.0,180.0,,,,,Northampton,MA,USA,2024,5091384
Erickson,Cole,Massachusetts,OL,67.0,2,,,78.0,280.0,,,,,Tilton,NH,USA,2024,5091388
Ott,Kyle,Massachusetts,LB,45.0,3,,,72.0,210.0,,,,,Palm Desert,CA,USA,2024,5091398
Britton,Caden,Ball State,LS,45.0,3,,,70.0,207.0,,,,,New Albany,OH,USA,2024,5091477
Constantine,Jackson,Ball State,TE,87.0,3,,,75.0,269.0,,,,,Fishers,IN,USA,2024,5091491
Botley,Adameon,UL Monroe,OL,62.0,3,,,75.0,310.0,,,,,Oberlin,LA,USA,2024,5091508
Ginn,Trent,Louisiana College,WR,89.0,3,,,66.0,163.0,,,,,Rayville,LA,USA,2024,5091511
Ginn,Trent,UL Monroe,WR,89.0,3,,,66.0,163.0,,,,,Rayville,LA,USA,2024,5091511
Goodman Jr.,John Curtis,UL Monroe,OT,70.0,3,,,78.0,310.0,,,,,Alexandria,LA,USA,2024,5091513
Hill,Parker,UL Monroe,WR,,2,,,70.0,177.0,,,,,Destin,FL,USA,2024,5091515
Hines,Simion,Florida A&M,DB,2.0,4,,,71.0,185.0,,,,,Broward County,FL,USA,2024,5091516
Hutchinson,Drew,UL Monroe,OL,64.0,3,,,76.0,295.0,,,,,Springhill,LA,USA,2024,5091517
Little Jr.,Thomas,UL Monroe,G,74.0,2,,,77.0,330.0,,,,,Monroe,LA,USA,2024,5091520
Smith,James,UL Monroe,DL,92.0,3,,,75.0,275.0,,,,,Virginia Beach,VA,USA,2024,5091526
Webb,Cooper,UNLV,DL,91.0,4,,,74.0,300.0,,,,,Davis,OK,USA,2024,5091527
Holmer,Carson,Ball State,PK,98.0,3,,,73.0,215.0,,,,,Avon,IN,USA,2024,5091530
Jones,Jalon,Ball State,DB,30.0,3,,,70.0,182.0,,,,,Hillside,IL,USA,2024,5091557
Leffler,Aidan,Ball State,QB,15.0,3,,,73.0,209.0,,,,,Indianapolis,IN,USA,2024,5091564
Mosier,Cole,Ball State,OL,73.0,3,,,76.0,299.0,,,,,Columbia City,IN,USA,2024,5091573
Firebaugh,Joseph,UCLA,PK,99.0,3,,,74.0,184.0,,,,,San Diego,CA,USA,2024,5091586
Patel,Dahya,Ball State,WR,82.0,3,,,73.0,186.0,,,,,Lawrence,IN,USA,2024,5091596
Vinatieri,A.J.,Louisville,P,40.0,3,,,73.0,185.0,,,,,Zionsville,IN,USA,2024,5091690
Beebe Jr.,Lee,UAB,RB,29.0,3,,,70.0,220.0,,,,,Montgomery,AL,USA,2024,5091725
Jacobsen,Mason,Boise State,EDGE,56.0,3,,,74.0,263.0,,,,,Belgrade,MT,USA,2024,5091728
Moore,Michael,UAB,LB,15.0,4,,,77.0,245.0,,,,,Houston,TX,USA,2024,5091729
Knothe,Seth,Boise State,RB,28.0,3,,,73.0,216.0,,,,,Meridian,ID,USA,2024,5091730
Mikita,Ethan,Boise State,RB,37.0,2,,,69.0,198.0,,,,,Eagle,ID,USA,2024,5091734
Arata,George,Tulane,RB,40.0,2,,,72.0,208.0,,,,,Bogalusa,LA,USA,2024,5091736
Baudoin IV,Maxie,Louisiana,DL,95.0,4,,,77.0,272.0,,,,,Youngsville,LA,USA,2024,5091737
Brazzell II,Chris,Tennessee,WR,17.0,3,,,77.0,200.0,,,,,Midland,TX,USA,2024,5091739
Moore,Rick,Old Dominion,OL,70.0,3,,,78.0,300.0,,,,,Los Gatos,CA,USA,2024,5091740
Busch,Brice,Tulane,P,62.0,2,,,73.0,177.0,,,,,Seminole,FL,USA,2024,5091741
Jernigan,Tate,Tulane,RB,46.0,4,,,66.0,176.0,,,,,Houston,TX,USA,2024,5091743
Mmahat,Garrett,Tulane,WR,16.0,3,,,72.0,190.0,,,,,New Orleans,LA,USA,2024,5091744
Steacker,Hunter,Boise State,WR,46.0,2,,,72.0,178.0,,,,,Meridian,ID,USA,2024,5091747
Virgin-Morgan,Jayden,Boise State,EDGE,5.0,3,,,75.0,253.0,,,,,San Diego,CA,USA,2024,5091748
Cappi,Tyler,Troy,OL,65.0,3,,,75.0,300.0,,,,,Priceville,AL,USA,2024,5091750
Connor,Liam,Boston College,PK,95.0,4,,,74.0,207.0,,,,,Leominster,MA,USA,2024,5091752
Rogosch,Fabian,Troy,TE,85.0,3,,,77.0,252.0,,,,,Hamburg,,Germany,2024,5091753
Gugni,Jackson,Boston College,LS,28.0,4,,,75.0,211.0,,,,,Beverly Hills,MI,USA,2024,5091756
Hanafin,Shane,Boston College,QB,15.0,3,,,73.0,215.0,,,,,Burlington,MA,USA,2024,5091757
Hays,Tim,Boston College,LB,34.0,3,,,73.0,229.0,,,,,Concord,MA,USA,2024,5091758
Lambeth,Bryce,Central Michigan,DB,43.0,4,,,74.0,180.0,,,,,South Lyon,MI,USA,2024,5091761
Van Pelt,Billy,Boston College,LB,36.0,3,,,73.0,219.0,,,,,Houston,TX,USA,2024,5091762
Zabal,Juan,Boston College,LB,54.0,3,,,73.0,224.0,,,,,Mexico City,,Mexico,2024,5091763
Zamor,Ismael,Boston College,WR,82.0,3,,,72.0,193.0,,,,,Everett,MA,USA,2024,5091764
Andoh,Lesley,Cincinnati,WR,86.0,2,,,71.0,195.0,,,,,Dublin,OH,USA,2024,5091765
Affleck,Colin,South Florida,TE,89.0,3,,,77.0,250.0,,,,,Great Falls,VA,USA,2024,5091766
Cobb,Cameron,South Florida,WR,26.0,4,,,71.0,197.0,,,,,Tampa,FL,USA,2024,5091767
Elder,Chad,South Florida,DE,96.0,3,,,75.0,255.0,,,,,Neptune Beach,FL,USA,2024,5091769
Gonzalez,Danny,South Florida,DT,98.0,3,,,73.0,280.0,,,,,Jupiter,FL,USA,2024,5091771
McCalmont,Michael,Cincinnati,TE,82.0,4,,,75.0,240.0,,,,,Mason,OH,USA,2024,5091772
Peek Jr.,Antwan,Cincinnati,DB,46.0,3,,,73.0,214.0,,,,,Cincinnati,OH,USA,2024,5091774
Kelly Jr.,Eddie,Missouri,DL,1.0,4,,,77.0,288.0,,,,,Orlando,FL,USA,2024,5091777
Long,Jackson,Georgia Tech,TE,82.0,3,,,76.0,230.0,,,,,Hendersonville,TN,USA,2024,5091778
Stainton,Pierse,South Florida,P,32.0,3,,,73.0,190.0,,,,,Sarasota,FL,USA,2024,5091779
Williams II,Michael,South Florida,DE,4.0,4,,,75.0,260.0,,,,,Farmington Hills,MI,USA,2024,5091781
Hewlett Jr.,Jason,Michigan,LB,26.0,2,,,75.0,232.0,,,,,Youngstown,OH,USA,2024,5091783
Sears,Aaron,Stephen F. Austin,CB,13.0,3,,,70.0,182.0,,,,,,,,2024,5091788
Harris,Kylon,Stephen F. Austin,WR,4.0,4,,,70.0,166.0,,,,,,,,2024,5091791
